Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"25","JUBLPHARMA","Jubilant Pharmova","1247.05","21.20","1.73","81","58","91","B+","39","19525.46","873206","700217","-4.80","200.45","-74.88","7.43","52.79","88.00","90.00","-","Medical-Diversified     ",
"26","PGEL","Pg Electroplast","656.15","9.60","1.48","81","99","95","B","14","16915.95","917722","1398647","-7.58","340.71","-9.51","5.46","79.06","84.00","94.00","-","Chemicals-Plastics      ",
"27","WEL","Wonder Electricals","156.35","-1407.95","-90.01","81","82","96","A-","46","2096.32","7659","48989","-4.95","493.89","947.75","7.34","50.03","71.00","83.00","2019-08-06","Hsehold-Appliances/Wares",
"28","VOLTAS","Voltas (Nse)","1704.15","-49.95","-2.85","80","78","80","B","46","58040.54","2705071","1587343","-12.38","116.25","-38.53","-3.07","20.87","56.00","65.00","-","Hsehold-Appliances/Wares",
"29","524818","Dynamic Industries","113.00","8.25","7.88","80","66","81","B+","67","31.73","2278","20156","1.94","N/A","786.45","N/A","N/A","83.00","83.00","-","Chemicals-Specialty     ",
"30","MCX","Multi Cmod.Ex.Of India","6245.15","-159.90","-2.50","80","68","88","A-","54","32664.47","3336802","534303","-9.10","144.64","-66.38","6.51","45.85","85.00","88.00","-","Financial Svcs-Specialty",
"31","524506","Coral Laboratories","887.80","21.70","2.51","80","90","89","C-","39","309.46","2130","2399","-11.13","151.12","-96.42","-1.60","41.26","65.00","86.00","-","Medical-Diversified     ",
"32","SHILPAMED","Shilpa Medicare Limited","898.00","4.00","0.45","80","77","90","A-","39","8742.51","261700","291425","-6.41","185.49","-38.67","6.80","47.54","83.00","87.00","-","Medical-Diversified     ",
"33","MOTILALOFS","Motilal Oswal Finl.Svs.","971.85","-1.75","-0.18","80","97","93","B+","69","58277.17","2775734","2856134","-8.66","277.00","-57.02","16.59","58.84","91.00","90.00","-","Finance-Invest Bnk/Bkrs ",
"34","517035","RIR Power Electronics","3321.00","-127.90","-3.71","80","96","95","A","13","2537.36","51459","15495","-31.93","384.87","-76.66","-2.26","69.32","88.00","91.00","-","Elec-Semiconductor Mfg  ",
"35","TARIL","Transformers And Rtf. (India)","954.00","-32.20","-3.27","80","98","96","A+","108","14801.19","264388","277136","-8.71","455.29","-70.56","28.61","69.55","94.00","87.00","-","Electrical-Power/Equipmt",
"36","513472","Simplex Castings","334.85","3.75","1.13","80","70","97","A","115","238.33","2579","7702","-5.65","563.53","92.38","5.55","59.19","83.00","88.00","-","Steel-Producers         ",
"37","543620","Insolation Energy","4331.00","44.70","1.04","80","99","97","A+","77","8929.22","111515","25748","-8.82","620.20","-49.90","16.68","68.32","90.00","91.00","2022-10-10","Energy-Solar            ",
"38","531395","Padam Cotton Yarns","197.65","3.85","1.99","80","63","98","A+","71","75.06","8385","42422","1.99","505.25","-80.63","55.30","190.03","99.00","99.00","-","Retail-Apparel/Shoes/Acc",
"39","EUREKAFORB","Eureka Forbes","596.30","0.45","0.08","79","54","67","B","23","11528.45","206399","346133","-7.41","50.03","-71.32","8.42","22.26","82.00","77.00","-","Pollution Control       ",
"40","REMUS","Remus Pharmaceuticals Ltd","2445.00","-22.75","-0.92","79","4","74","B-","21","1454.00","12269","5018","-13.75","105.65","-72.10","-3.95","21.50","50.00","66.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"41","CARTRADE","Cartrade Tech","1202.05","-15.40","-1.26","79","66","78","A+","37","5758.66","516437","429630","-6.40","95.14","-81.50","22.73","45.04","92.00","88.00","2021-08-20","Retail-Internet         ",
"42","NUVAMA","Nuvama Wealth Management Ltd","6700.05","-113.30","-1.66","79","63","84","B","66","24377.49","886021","132241","-10.54","151.17","-72.96","0.83","27.10","68.00","75.00","-","Finance-Investment Mgmt ",
"43","544143","Royal Sense Ltd","222.15","-0.55","-0.25","79","99","86","A","6","109.12","2150","9680","-4.70","115.11","-38.02","24.86","47.66","94.00","91.00","2024-03-19","Medical-Systems/Equip   ",
"44","CHOICEIN","Choice International","531.00","8.90","1.70","79","95","87","A+","69","10409.58","349344","657899","-1.65","142.95","-48.79","9.55","41.06","85.00","83.00","-","Finance-Invest Bnk/Bkrs ",
"45","BASF","Basf India (Nse)","7790.25","-75.65","-0.96","79","80","90","A-","67","34048.33","330642","42443","-10.97","178.93","-68.22","5.15","50.51","75.00","87.00","-","Chemicals-Specialty     ",
"46","DPABHUSHAN","D P Abhushan","1693.35","-40.10","-2.31","79","96","91","B+","82","3919.50","172832","102065","-12.13","221.01","-80.47","2.74","40.14","82.00","80.00","2017-10-23","Retail/Whlsle-Jewelry   ",
"47","504084","Kaycee Industries","2390.15","113.80","5.00","79","96","98","B","108","722.51","9795","4098","-51.19","883.73","764.06","-38.74","36.18","1.00","92.00","-","Electrical-Power/Equipmt",
"48","UNITEDTEA","The Utd.Nilgiri Tea Ests","481.00","4.60","0.97","78","60","71","B","60","238.06","8541","17756","-8.21","62.87","-83.99","6.05","23.29","78.00","74.00","-","Food-Packaged           ",
"49","506597","Amal","447.35","-17.55","-3.78","78","70","72","A","67","574.76","7384","16505","-8.48","57.33","-0.98","29.81","26.01","93.00","84.00","-","Chemicals-Specialty     ",
"50","URBAN","Urban Enviro Waste Mgmt Ltd","529.00","0.00","0.00","78","97","77","A","23","229.06","9001","17016","-8.00","99.28","31.64","17.31","35.20","88.00","86.00","2023-06-22","Pollution Control       ",
"51","ABREL","Aditya Birla Real Estate Ltd","2730.75","21.10","0.78","78","75","84","A+","49","30265.71","1278373","468140","-13.03","130.02","-84.12","-0.54","28.11","69.00","71.00","-","Paper & Paper Products  ",
"52","EFACTOR","E Factor Experiences Ltd","268.25","0.00","0.00","78","99","84","B+","91","351.09","11524","42960","-18.42","139.51","454.93","5.37","39.22","82.00","84.00","2023-10-09","Diversified Operations  ",
"53","AJMERA","Ajmera Real.& Infra Ida. (Nse)","951.00","10.75","1.14","78","91","85","A+","94","3403.23","191160","201009","-4.88","156.03","-73.13","23.22","35.57","92.00","87.00","-","Bldg-Resident/Comml     ",
"54","530643","Eco Recycling","999.50","14.65","1.49","78","97","87","A-","23","1900.47","25872","25885","-17.74","206.23","-65.54","1.95","41.81","70.00","85.00","-","Pollution Control       ",
"55","ALLETEC","All E Technologies","554.45","19.30","3.61","78","95","88","A-","47","1080.68","28920","52160","-0.99","148.79","21.17","22.26","62.70","91.00","93.00","2022-12-21","Computer-Tech Services  ",
"56","543931","Veefin Solutions Ltd","608.50","-18.75","-2.99","78","73","92","A","17","1415.89","55933","91920","-19.29","237.32","-70.41","-3.38","43.45","69.00","89.00","2023-07-05","Computer Sftwr-Financial",
"57","517449","Magna Elto.Castings","1059.00","5.05","0.48","78","94","92","A+","115","446.03","3666","3462","-3.35","171.64","-23.34","25.52","82.12","95.00","95.00","-","Steel-Producers         ",
"58","ANANTRAJ","Anant Raj","735.00","2.00","0.27","78","94","92","A-","125","25060.61","1077703","1466262","-7.69","196.28","-85.54","4.74","52.69","83.00","89.00","-","Real Estate Dvlpmt/Ops  ",
"59","VINCOFE","Vintage Coffee And Beverages","122.32","-4.58","-3.61","78","61","94","A-","20","1559.38","86643","708329","-14.46","378.87","-85.86","16.07","76.37","86.00","92.00","-","Retail-Department Stores",
"60","543991","Techknowgreen Solutions Ltd","290.50","-2.40","-0.82","77","83","54","C+","23","216.25","3693","12712","-19.31","112.09","220.96","2.79","13.15","68.00","63.00","2023-09-27","Pollution Control       ",
"61","504746","Indian Link Chain Mfs.","216.00","0.00","0.00","77","76","61","A","54","10.80","13","62","-0.48","N/A","-95.16","N/A","N/A","78.00","63.00","-","Financial Svcs-Specialty",
"62","HCG","Healthcare Global Ents.","476.25","11.40","2.45","77","62","69","A-","43","6477.59","150379","315757","-8.33","48.04","-28.97","8.14","22.62","82.00","77.00","-","Medical-Hospitals       ",
"63","538564","James Warren Tea James Warren Tea","358.45","16.50","4.83","77","48","74","B-","117","126.52","1935","5397","-5.42","63.53","-65.00","7.24","34.24","84.00","86.00","-","Agricultural Operations ",
"64","TEJASNET","Tejas Networks","1342.10","-2.20","-0.16","77","65","74","C","101","23595.15","1569995","1169805","-10.23","106.42","-49.25","6.93","21.69","72.00","60.00","2017-06-27","Computer-Networking     ",
"65","INDHOTEL","Indian Hotels","732.45","2.70","0.37","77","54","74","C+","89","103874.95","2590512","3536777","-2.13","79.65","-52.90","6.34","19.58","78.00","73.00","-","Leisure-Lodging         ",
"66","TI","Tilaknagar Inds.","348.65","3.75","1.09","77","96","78","A","50","6655.05","821797","2357082","-4.35","89.45","-76.26","13.70","37.08","91.00","86.00","-","Beverages-Alcoholic     ",
"67","ARTEMISMED","Artemis Medicare Services","285.20","4.60","1.64","77","94","78","A-","43","3861.11","54557","191295","-6.40","98.58","-78.01","0.64","30.61","67.00","81.00","2017-07-20","Medical-Hospitals       ",
"68","CDSL","Central Depository Services (India)","1542.00","-12.25","-0.79","77","97","80","A+","54","32483.83","6720435","4358259","-8.15","91.65","-65.06","5.23","33.50","78.00","81.00","2017-06-30","Financial Svcs-Specialty",
"69","ORCHPHARMA","Orchid Pharma","1517.20","64.50","4.44","77","38","80","B","39","7367.95","125746","82880","-4.58","178.83","-10.08","4.32","43.25","74.00","75.00","-","Medical-Diversified     ",
"70","MONARCH","Monarch Networth Capital","438.70","-13.75","-3.04","77","98","82","A","69","3549.97","160279","365351","-12.08","113.95","-56.02","7.02","37.63","83.00","88.00","-","Finance-Invest Bnk/Bkrs ",
"71","519566","Simran Farms","232.50","-4.70","-1.98","77","85","82","A+","87","89.95","1804","7760","-13.78","124.83","-72.47","5.67","45.01","83.00","90.00","-","Food-Meat Products      ",
"72","PKTEA","The Peria Krl.Tea","542.00","6.75","1.26","77","57","82","B","60","165.71","1984","3660","-9.09","102.10","-64.75","14.15","37.85","88.00","87.00","-","Food-Packaged           ",
"73","543597","Virtuoso Optoelectronics","428.00","-3.60","-0.83","77","98","84","A","46","1136.79","26523","61970","-6.49","137.14","-62.89","15.63","46.72","92.00","89.00","2022-09-15","Hsehold-Appliances/Wares",
"74","501148","Dalal Street Invs.","683.40","0.00","0.00","77","31","84","A+","66","21.53","77","113","0.00","N/A","0.00","N/A","N/A","92.00","88.00","-","Finance-Investment Mgmt ",
"75","AMIORG","Ami Organics","2053.95","99.50","5.09","77","62","86","A+","67","8000.35","738153","359382","-3.57","94.58","-59.79","17.83","47.01","93.00","89.00","2021-09-14","Chemicals-Specialty     ",
"76","505299","KPT Industries","1190.90","-24.30","-2.00","77","94","86","B-","160","413.17","3143","2639","-12.43","187.76","16.45","3.07","38.70","77.00","82.00","-","Machinery-Tools & Rel   ",
"77","543787","Macfos","986.55","89.65","10.00","77","98","86","C+","37","844.61","11111","11262","0.77","132.96","600.59","9.31","36.61","80.00","79.00","2023-03-01","Retail-Internet         ",
"78","ZENTEC","Zen Technologies","1794.95","16.55","0.93","77","68","87","B+","120","14946.39","673839","375408","-10.15","158.47","-77.88","1.44","38.73","62.00","82.00","-","Aerospace/Defense       ",
"79","ARROWGREEN","Arrow Greentech","941.25","-38.75","-3.95","77","40","87","B+","55","1478.62","71421","75879","-14.35","192.49","-10.05","16.74","59.54","88.00","90.00","-","Containers/Packaging    ",
"80","GANESHHOUC","Ganesh Housing Corp.","1103.80","-3.35","-0.30","77","93","88","A","125","9232.19","240996","218333","-7.63","203.29","-73.32","20.65","29.64","91.00","80.00","-","Real Estate Dvlpmt/Ops  ",
"81","SUPRIYA","Supriya Lifescience","652.10","15.05","2.36","77","68","88","A+","51","5127.17","279139","428061","-5.47","165.66","-60.93","7.60","45.75","85.00","88.00","2021-12-28","Medical-Supplies        ",
"82","531201","Shilchar Technologies","7950.25","138.85","1.78","77","96","89","A","108","5957.76","135162","17001","-4.76","253.28","-57.26","21.50","43.38","89.00","84.00","-","Electrical-Power/Equipmt",
"83","544073","Manoj Ceramic Ltd","185.85","-9.75","-4.98","77","56","89","A-","152","163.01","4776","25700","-15.48","167.58","-37.74","26.03","50.34","95.00","90.00","2024-01-03","Bldg-Constr Prds/Misc   ",
"84","508905","Smifs Capital Markets","110.93","5.28","5.00","77","78","90","A+","69","59.01","3521","31742","5.00","142.26","-28.06","23.59","61.05","95.00","94.00","-","Finance-Invest Bnk/Bkrs ",
"85","543244","Shine Fashions (India)","350.10","0.00","0.00","77","98","90","B+","83","97.96","392","1120","-18.17","221.19","0.00","2.57","95.61","50.00","88.00","2020-11-02","Apparel-Clothing Mfg    ",
"86","GRWRHITECH","Garware Hi-Tech Films","3973.95","-44.50","-1.11","77","92","92","A","67","9335.66","346612","87221","-7.90","209.71","-87.22","9.99","63.14","88.00","93.00","-","Chemicals-Specialty     ",
"87","SUMMITSEC","Summit Securities","3519.70","162.00","4.82","77","50","94","B+","54","3660.57","94486","26845","-3.20","214.21","179.88","24.21","83.21","95.00","95.00","-","Financial Svcs-Specialty",
"88","ORIANA","Oriana Power Ltd","2490.00","-99.55","-3.84","77","83","97","A-","77","5261.71","171317","68802","-16.55","673.00","-36.67","20.86","45.08","91.00","77.00","2023-08-11","Energy-Solar            ",
"89","531525","Ace Software Exports","506.25","9.35","1.88","77","65","99","A+","47","318.02","6612","13061","-0.74","2266.19","-87.44","24.05","105.12","93.00","95.00","-","Computer-Tech Services  ",
"90","LUPIN","Lupin (Nse)","2113.25","28.35","1.36","76","59","67","B","38","95112.10","2450565","1159619","-8.60","80.74","-53.12","-5.11","14.39","37.00","64.00","-","Medical-Generic Drugs   ",
"91","509597","Hardcastle & Waud","1079.90","10.90","1.02","76","97","75","C","67","72.59","262","243","-20.29","N/A","-58.02","N/A","N/A","69.00","76.00","-","Chemicals-Specialty     ",
"92","PARADEEP","Paradeep Phosphates","108.28","1.47","1.38","76","70","77","A+","48","8707.26","568786","5252915","-9.43","72.41","-23.99","17.92","32.60","89.00","84.00","2022-05-27","Chemicals-Agricultural  ",
"93","DIVISLAB","Divis Laboratories (Nse)","5911.55","11.60","0.20","76","67","78","B","38","156625.38","4418600","747452","-5.80","76.12","-70.07","4.68","31.04","77.00","79.00","-","Medical-Generic Drugs   ",
"94","SELAN","Selan Exploration Tech.","903.10","-8.90","-0.98","76","92","80","A-","80","1386.24","49093","54360","-16.24","125.99","-86.04","3.97","29.57","59.00","76.00","-","Oil&Gas-Intl Expl&Prod  ",
"95","532067","3B BlackBio Dx Ltd","1385.00","65.25","4.94","76","82","80","B-","48","1132.74","7012","5063","-10.65","99.96","150.78","-4.66","24.63","43.00","73.00","-","Chemicals-Agricultural  ",
"96","GENESYS","Genesys International","755.80","-5.50","-0.72","76","66","82","A","47","3021.90","330099","436755","-12.62","150.10","-76.94","-1.72","18.95","66.00","72.00","-","Computer-Tech Services  ",
"97","MASTER","Master Components Ltd","296.80","0.00","0.00","76","97","83","A","14","118.72","510","1720","-21.89","128.31","-12.79","-6.61","42.33","35.00","69.00","2023-09-29","Chemicals-Plastics      ",
"98","AVALON","Avalon Technologies Ltd","791.05","15.20","1.96","76","41","85","A","8","5130.54","561441","709742","-6.84","82.55","109.81","33.00","46.84","95.00","90.00","2023-04-18","Electronic-Parts        ",
"99","EPIGRAL","Epigral Ltd","2092.10","-12.50","-0.59","76","88","85","B-","67","9079.45","294982","140998","-13.07","136.98","-60.73","0.11","36.85","70.00","83.00","2021-08-18","Chemicals-Specialty     ",
"100","NIITLTD","Niit (Nse)","191.61","-0.11","-0.06","76","67","87","A","9","2596.87","516454","2695341","-7.65","111.73","-34.52","11.46","48.64","92.00","92.00","-","Consumer Svcs-Education ",
"101","539686","K P Energy","542.75","-22.40","-3.96","76","96","87","A+","111","3768.98","184518","339969","-17.39","55.20","-43.86","15.52","78.73","91.00","83.00","-","Bldg-Heavy Construction ",
"102","KIRLPNU","Kirloskar Pneumatic","1597.35","13.05","0.82","76","91","90","B","141","10272.76","331040","207243","-7.93","187.19","-40.91","34.52","108.67","86.00","78.00","-","Machinery-Gen Industrial",
"103","DEEPAKFERT","Deepak Fert.& Petrochem.","1337.10","56.00","4.37","76","96","91","A+","67","16172.35","1717434","1284447","-4.76","184.69","-50.61","16.50","67.47","88.00","93.00","-","Chemicals-Specialty     ",
"104","NEULANDLAB","Neuland Laboratories","15607.80","1807.15","13.09","76","92","91","B-","39","17706.23","657869","42150","-5.55","180.16","270.95","3.77","53.75","75.00","91.00","-","Medical-Diversified     ",
"105","GOKULAGRO","Gokul Agro Resources","302.60","6.85","2.32","76","96","92","A+","60","4363.58","219836","726489","-10.39","211.32","-66.86","7.95","64.04","86.00","92.00","-","Food-Packaged           ",
"106","SARTELE","Sar Televenture Ltd","352.00","3.60","1.03","76","83","92","A-","16","1294.06","97226","276210","-14.91","343.48","-85.34","0.90","36.15","78.00","86.00","2023-11-08","Telecom Svcs-Cable/Satl ",
"107","544001","Sunita Tools Ltd","613.70","12.00","1.99","76","99","92","B","176","338.46","9175","14950","-34.71","288.19","-89.97","5.28","25.17","70.00","68.00","2023-10-11","Elec-Scientific/Msrng   ",
"108","NSIL","Nalwa Sons Investments","8122.75","733.65","9.93","76","60","93","B","66","3795.04","261739","32223","-4.16","173.67","136.37","35.78","77.69","96.00","95.00","-","Finance-Investment Mgmt ",
"109","SOLEX","Solex Energy","1611.05","-82.65","-4.88","76","67","95","B+","77","1829.70","48267","29960","-9.83","410.15","10.98","17.75","57.94","89.00","88.00","2018-02-05","Energy-Solar            ",
"110","NPST","Network People Services Technologies","3319.05","-100.40","-2.94","76","99","95","B+","17","6630.31","117219","35317","-7.21","411.20","-72.53","18.11","73.50","88.00","93.00","2021-08-10","Computer Sftwr-Financial",
"111","507944","Bajaj Steel Industries","912.85","-2505.40","-73.29","76","93","95","B+","102","1777.49","14470","15852","-1.95","231.68","465.50","16.40","89.98","93.00","96.00","-","Machinery-Constr/Mining ",
"112","V2RETAIL","V2 Retail","1182.15","2.45","0.21","76","69","96","B-","71","4080.46","84719","71665","-20.34","461.90","-77.93","-4.20","56.95","63.00","91.00","-","Retail-Apparel/Shoes/Acc",
"113","535916","Alacrity Securities","180.95","0.65","0.36","76","98","97","A+","69","435.61","12492","69036","-1.07","727.06","-49.15","17.60","85.98","91.00","93.00","-","Finance-Invest Bnk/Bkrs ",
"114","TECHLABS","Trident Techlabs Ltd","975.50","46.45","5.00","76","83","98","B-","47","1605.49","34744","35617","-2.25","679.08","134.09","17.54","69.17","91.00","90.00","2023-12-29","Computer-Tech Services  ",
"115","BLS","Bls International Ser.","404.80","-16.60","-3.94","75","92","66","A","85","17350.77","1587920","3922727","-14.67","63.52","-5.45","6.52","15.54","76.00","71.00","-","Comml Svcs-Outsourcing  ",
"116","ASKAUTOLTD","Ask Automotive Ltd","426.20","-8.85","-2.03","75","97","69","A-","143","8576.71","167906","393961","-12.18","81.20","-68.19","-0.19","21.36","59.00","69.00","2023-11-15","Auto Manufacturers      ",
"117","544023","Kalyani Cast Tech","505.00","-5.00","-0.98","75","4","69","B-","55","110.47","10431","20655","-22.31","66.83","-97.58","0.79","8.09","73.00","63.00","2023-11-17","Containers/Packaging    ",
"118","519421","KSE Ltd","2567.00","-125.00","-4.64","75","65","70","B+","117","861.44","3039","1184","-14.15","78.20","-32.77","9.08","21.13","74.00","69.00","-","Agricultural Operations ",
"119","KEC","Kec International","1002.65","5.90","0.59","75","67","77","B","111","26533.48","1217184","1213967","-6.73","76.96","-67.71","1.37","20.79","72.00","68.00","-","Bldg-Heavy Construction ",
"120","JAGSNPHARM","Jagsonpal Pharmaceuticals","580.10","10.15","1.78","75","81","84","A","39","1511.22","72328","124682","-7.75","108.32","-55.29","24.52","55.62","94.00","91.00","-","Medical-Diversified     ",
"121","TECHNOE","Techno Elec.& Engr.Co.","1585.65","7.30","0.46","75","88","84","A","111","18356.21","279723","176409","-12.97","165.14","-49.08","-1.68","25.01","47.00","60.00","-","Bldg-Heavy Construction ",
"122","FOCE","Foce India","1600.10","0.00","0.00","75","99","85","A","82","1104.55","1885","1178","-11.11","128.59","0.00","-1.00","47.79","63.00","85.00","2021-12-28","Retail/Whlsle-Jewelry   ",
"123","SJS","S.J.S. Enterprises","1207.50","14.70","1.23","75","91","85","B+","136","3702.21","218596","181032","-5.36","116.07","-71.12","15.09","48.65","86.00","89.00","2021-11-15","Auto/Truck-Replace Parts",
"124","522231","Conart Engineers","186.10","-5.55","-2.90","75","81","88","C","111","60.18","3367","18093","-14.67","258.22","-68.99","16.22","41.68","89.00","83.00","-","Bldg-Heavy Construction ",
"125","RSSOFTWARE","Rs Software (India)","235.00","0.25","0.11","75","72","88","D+","36","603.50","16534","70356","-35.99","329.55","-76.21","-12.64","1.53","5.00","22.00","-","Computer Sftwr-Desktop  ",
"126","POKARNA","Pokarna Limited","1163.10","80.10","7.40","75","59","89","B+","152","3357.73","152395","131025","1.32","157.15","242.77","3.67","53.45","80.00","90.00","-","Bldg-Constr Prds/Misc   ",
"127","501351","Rapid Investments","192.00","-0.80","-0.41","75","26","92","A+","69","41.45","283","1472","-0.62","N/A","3.80","N/A","N/A","97.00","95.00","-","Finance-Invest Bnk/Bkrs ",
"128","GANECOS","Ganesha Ecosphere","2300.25","16.25","0.71","75","78","92","B-","83","5789.26","234860","102102","-5.63","171.89","4.26","12.49","58.98","86.00","91.00","-","Apparel-Clothing Mfg    ",
"129","543928","Cosmic Crf Ltd","1515.00","-37.20","-2.40","75","69","93","A-","58","1272.49","27418","18098","-31.45","420.87","-18.78","-3.36","15.58","38.00","59.00","2023-06-30","Transportation-Equip Mfg",
"130","INDOTECH","Indo Tech Transformers","2449.00","81.10","3.42","75","97","93","B+","108","2514.71","39255","16029","-8.92","330.02","-51.68","13.26","44.13","85.00","83.00","-","Electrical-Power/Equipmt",
"131","SKYGOLD","Sky Gold","3240.00","-78.40","-2.36","75","98","95","A+","82","4862.78","120453","37177","-12.08","312.35","-75.64","11.45","80.29","89.00","95.00","2018-10-03","Retail/Whlsle-Jewelry   ",
"132","SIMPLEXINF","Simplex Infr. (Nse)","269.85","1.75","0.65","75","50","96","A+","111","1532.00","58571","217050","-12.34","300.15","-97.57","15.40","77.52","95.00","94.00","-","Bldg-Heavy Construction ",
