Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"31","QUICKHEAL","Quick Heal Technologies","655.05","-7.05","-1.06","80","64","80","A-","96","3524.69","219939","335759","-13.70","135.59","-80.66","2.67","27.13","69.00","72.00","-","Computer-Tech Services  ",
"32","GENESYS","Genesys International","775.35","4.10","0.53","80","74","80","B+","96","3073.02","363843","469263","-9.41","159.71","-39.69","3.73","29.95","70.00","71.00","-","Computer-Tech Services  ",
"33","PITTIENG","Pitti Engineering","1290.95","-18.40","-1.41","80","95","82","A","44","4578.35","110925","85925","-10.78","120.96","-67.92","0.34","37.68","61.00","77.00","-","Electrical-Power/Equipmt",
"34","MOTHERSON","Samvardhana Motherson International","210.75","-0.64","-0.30","80","87","82","A","45","148289.92","4498731","21346290","-2.88","142.80","-51.14","8.60","42.33","69.00","82.00","-","Auto/Truck-Original Eqp ",
"35","VOLTAS","Voltas (Nse)","1854.55","9.45","0.51","80","50","82","A-","30","61364.28","3464188","1867940","-4.65","129.89","-48.40","9.09","38.37","75.00","77.00","-","Hsehold-Appliances/Wares",
"36","517449","Magna Elto.Castings","795.00","-5.00","-0.63","80","91","84","A+","106","336.44","6767","8512","-12.64","104.90","-87.32","12.20","52.70","89.00","91.00","-","Steel-Producers         ",
"37","543172","Cospower Engineering","464.85","22.10","4.99","80","57","85","A+","108","69.73","1250","2690","0.00","132.31","327.51","54.38","61.50","97.00","95.00","2020-03-30","Machinery-Gen Industrial",
"38","NUVAMA","Nuvama Wealth Management Ltd","6520.05","-239.20","-3.54","80","62","85","B+","86","23287.66","874815","134173","-8.17","210.48","90.41","1.81","32.71","71.00","72.00","-","Finance-Investment Mgmt ",
"39","ZENTEC","Zen Technologies","1707.70","-8.60","-0.50","80","57","86","B+","92","14352.19","839715","491723","-13.31","162.72","-16.01","1.89","50.49","74.00","86.00","-","Aerospace/Defense       ",
"40","TIPSMUSIC","Tips Music Ltd","705.75","11.20","1.61","80","97","87","A+","40","9021.74","325590","461339","-10.09","135.13","-46.49","2.04","42.85","79.00","84.00","-","Leisure-Movies & Related",
"41","PROV","Proventus Agrocom Ltd","1750.00","40.00","2.34","80","98","87","B+","90","601.13","4798","2742","-7.41","96.63","-82.49","17.60","52.07","88.00","90.00","2023-06-05","Agricultural Operations ",
"42","543744","Rex Sealing And Packing Industries","221.85","0.00","0.00","80","62","87","C","108","49.25","528","2380","-19.85","N/A","0.00","N/A","N/A","75.00","91.00","2023-01-12","Machinery-Gen Industrial",
"43","512589","Sita Enterprises","74.97","3.57","5.00","80","97","88","A+","86","22.49","180","2400","0.00","N/A","-57.50","N/A","N/A","89.00","91.00","-","Finance-Investment Mgmt ",
"44","MOTILALOFS","Motilal Oswal Finl.Svs.","742.80","-19.30","-2.53","80","98","90","A-","95","44462.08","1065098","1433896","-10.38","243.41","13.54","6.82","38.86","77.00","77.00","-","Finance-Invest Bnk/Bkrs ",
"45","526479","Sky Industries","162.65","14.75","9.97","80","93","92","A","87","128.35","3986","24504","0.00","193.06","302.76","27.02","68.70","93.00","92.00","-","Apparel-Clothing Mfg    ",
"46","SMSLIFE","Sms Lifesciences India","1449.00","-6.00","-0.41","80","73","93","A+","52","438.03","11909","8219","-17.18","206.96","-71.30","9.96","75.00","87.00","94.00","-","Medical-Diversified     ",
"47","NSIL","Nalwa Sons Investments","5047.95","129.70","2.64","79","61","73","A","86","2592.63","71499","14164","-1.01","114.76","60.40","11.26","34.34","76.00","79.00","-","Finance-Investment Mgmt ",
"48","ROCKINGDCE","Rockingdeals Circular Economy Ltd","607.10","-0.70","-0.12","79","81","75","B","146","343.56","20268","33385","-11.69","137.15","-53.57","-3.13","14.49","28.00","57.00","2023-11-30","Transport-Air Freight   ",
"49","NAUKRI","Info Edge (India) (Nse)","8195.95","95.25","1.18","79","57","77","A+","23","106206.40","2133357","260294","-0.78","106.34","-34.84","9.66","33.25","76.00","76.00","-","Internet-Content        ",
"50","LUPIN","Lupin (Nse)","2194.40","3.30","0.15","79","58","77","A-","47","100096.02","3291999","1500182","-5.09","95.41","-47.56","3.98","28.62","72.00","73.00","-","Medical-Generic Drugs   ",
"51","REMUS","Remus Pharmaceuticals Ltd","2640.00","19.80","0.76","79","5","77","B+","51","1555.49","23417","8870","-6.87","120.00","-92.11","9.96","38.31","81.00","81.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"52","NETWEB","Netweb Technologies India Ltd","2508.70","-11.05","-0.44","79","99","85","B+","21","14140.79","392484","156449","-14.23","239.66","-16.95","-0.30","26.56","33.00","62.00","2023-07-27","Computer Sftwr-Database ",
"53","522195","Frontier Springs","2060.50","11.85","0.58","79","85","88","B+","115","811.63","15942","7737","-14.56","242.85","-70.30","7.60","42.35","80.00","83.00","-","Steel-Specialty Alloys  ",
"54","526703","Ecoplast","588.90","19.05","3.34","79","35","90","A+","10","176.67","1801","3059","-7.98","241.59","-53.35","3.34","44.15","73.00","87.00","-","Chemicals-Plastics      ",
"55","531067","Contil India","254.60","12.10","4.99","79","98","90","A+","70","78.77","1021","4010","0.00","189.32","206.88","26.85","62.44","92.00","91.00","-","Financial Svcs-Specialty",
"56","530129","Nile","2164.80","-44.15","-2.00","79","85","91","A+","98","649.87","20639","9534","-22.63","228.02","10.72","-5.39","40.90","55.00","81.00","-","Mining-Metal Ores       ",
"57","NEULANDLAB","Neuland Laboratories","12508.25","121.85","0.98","79","92","92","A-","52","16048.09","597369","47758","-8.23","246.38","-44.29","7.66","60.32","86.00","91.00","-","Medical-Diversified     ",
"58","WOMANCART","Womancart Ltd","311.05","10.05","3.34","79","83","92","B","54","153.97","1254","4032","-5.71","214.19","19.05","9.72","74.25","82.00","94.00","2023-10-27","Cosmetics/Personal Care ",
"59","543931","Veefin Solutions Ltd","677.10","2.95","0.44","79","72","94","A+","16","1528.42","100135","147888","-10.19","264.13","-68.90","12.70","74.90","89.00","95.00","2023-07-05","Computer Sftwr-Financial",
"60","543620","Insolation Energy","3444.70","44.40","1.31","79","99","98","B+","59","7176.00","92869","26960","-12.79","794.73","38.35","-0.02","60.97","38.00","88.00","2022-10-10","Energy-Solar            ",
"61","BOMDYEING","Bombay Dyeing & Mnfg.","226.75","2.05","0.91","78","64","63","A","87","4683.18","538507","2374893","-6.76","69.09","72.75","4.36","22.93","58.00","70.00","-","Apparel-Clothing Mfg    ",
"62","ARVINDFASN","Arvind Fashions","600.30","7.65","1.29","78","68","70","A+","87","7998.64","581298","968346","-3.63","100.87","-66.34","12.36","24.16","77.00","71.00","-","Apparel-Clothing Mfg    ",
"63","ABB","ABB India","8268.10","213.10","2.65","78","93","71","B+","44","175207.65","2556058","309147","-9.64","114.76","19.35","6.13","22.60","55.00","53.00","-","Electrical-Power/Equipmt",
"64","WHIRLPOOL","Whirlpool Of India (Nse)","2284.35","-5.25","-0.23","78","60","74","A+","30","28982.00","591098","258760","-2.41","92.59","74.85","8.40","39.48","75.00","81.00","-","Hsehold-Appliances/Wares",
"65","IFBIND","Ifb Industries","1843.05","35.50","1.96","78","65","76","A-","30","7467.85","154545","83853","-15.15","116.83","-58.11","-4.14","23.12","40.00","60.00","-","Hsehold-Appliances/Wares",
"66","543597","Virtuoso Optoelectronics","404.30","-9.85","-2.38","78","98","78","A+","30","1064.89","29930","74030","-11.67","122.14","-72.98","22.59","45.56","87.00","87.00","2022-09-15","Hsehold-Appliances/Wares",
"67","NATIONALUM","National Aluminium (Nse)","224.23","13.94","6.63","78","95","78","A+","78","41182.80","3958270","17652722","-1.39","153.08","300.24","22.84","32.57","86.00","75.00","-","Metal Proc & Fabrication",
"68","513498","Southern Magnesium","330.30","6.45","1.99","78","96","80","A+","98","99.09","2198","6656","-29.57","121.01","-92.79","-10.22","21.97","56.00","72.00","-","Mining-Metal Ores       ",
"69","526775","Valiant Communications","669.15","9.65","1.46","78","72","82","B+","68","510.43","6148","9188","-8.61","184.81","-16.85","-1.40","29.40","37.00","66.00","-","Telecom-Infrastructure  ",
"70","SYMPHONY","Symphony","1648.45","78.20","4.98","78","89","83","A-","30","11367.22","623688","378348","-5.74","101.03","-46.27","9.95","48.52","85.00","88.00","-","Hsehold-Appliances/Wares",
"71","509597","Hardcastle & Waud","1101.90","51.90","4.94","78","98","84","A-","82","74.82","334","303","-18.66","N/A","10.89","N/A","N/A","72.00","83.00","-","Chemicals-Specialty     ",
"72","SIGNATURE","Signatureglobal (India) Ltd","1612.90","15.15","0.95","78","74","85","A","104","22663.02","1176107","729188","-2.07","255.19","-31.05","8.24","22.98","71.00","67.00","2023-09-27","Bldg-Resident/Comml     ",
"73","NEWGEN","Newgen Software Techs","1318.70","-22.65","-1.69","78","94","87","A","31","18500.31","443591","336385","-14.81","203.11","-23.05","18.13","43.75","86.00","85.00","2018-01-29","Comp Sftwr-Spec Enterprs",
"74","PRUDENT","Prudent Corporate Advisory Services","2571.95","-30.70","-1.18","78","95","88","A","86","10649.67","275008","106926","-9.66","139.12","-69.06","8.49","51.05","79.00","87.00","2022-05-20","Finance-Investment Mgmt ",
"75","505299","KPT Industries","1137.75","18.65","1.67","78","93","89","A-","69","386.83","7563","6647","-16.34","239.58","-80.40","3.68","44.29","76.00","81.00","-","Machinery-Tools & Rel   ",
"76","IITL","Industrial Inv.Tst.","304.50","0.00","0.00","78","76","89","A-","46","686.59","32652","107230","-1.93","198.24","-96.53","24.99","45.63","93.00","91.00","-","Finance-Publ Inv Fd-Bal ",
"77","JUBLPHARMA","Jubilant Pharmova","1170.30","19.50","1.69","78","59","90","A-","52","18640.65","1190008","1016840","-6.16","267.15","-79.93","22.14","63.70","91.00","90.00","-","Medical-Diversified     ",
"78","INDRAMEDCO","Indraprastha Med. (Nse) Corp.","436.20","8.75","2.05","78","95","92","A+","97","3998.78","333126","763699","-9.88","192.75","-80.01","15.58","71.95","92.00","92.00","-","Medical-Hospitals       ",
"79","533018","Simplex Mills","7241.15","141.95","2.00","78","26","93","A+","87","21.72","167","23","0.00","N/A","-69.57","N/A","N/A","96.00","95.00","-","Apparel-Clothing Mfg    ",
"80","505690","Brady & Morris Engr.","1986.85","94.60","5.00","78","93","95","A-","108","447.04","3684","1854","-0.36","374.93","-42.23","43.04","86.78","95.00","95.00","-","Machinery-Gen Industrial",
"81","IIFLSEC","Iifl Securities","378.75","33.70","9.77","78","93","96","A+","95","11703.41","655478","1730635","-0.21","341.69","78.61","41.82","101.40","96.00","96.00","-","Finance-Invest Bnk/Bkrs ",
"82","531525","Ace Software Exports","383.90","7.00","1.86","78","64","99","A","96","245.70","8777","22864","-4.54","1840.85","-89.88","9.63","102.08","83.00","95.00","-","Computer-Tech Services  ",
"83","504084","Kaycee Industries","4263.45","83.55","2.00","78","96","99","A+","44","1353.22","20891","4900","0.00","1949.74","-92.08","54.62","260.34","98.00","99.00","-","Electrical-Power/Equipmt",
"84","ISEC","ICICI Securities","889.85","16.95","1.94","77","96","58","A-","95","28831.76","557997","627069","-3.53","46.36","54.05","8.76","15.60","74.00","64.00","2018-04-04","Finance-Invest Bnk/Bkrs ",
"85","HEROMOTOCO","Hero Motocorp","5750.10","37.70","0.66","77","66","66","B","109","114990.50","4293709","746719","-7.94","96.66","-0.51","3.62","15.93","50.00","54.00","-","Auto Manufacturers      ",
"86","SUBROS","Subros","759.55","1.50","0.20","77","76","67","A-","45","4955.00","160192","210904","-8.20","116.61","-43.96","3.10","18.22","53.00","66.00","-","Auto/Truck-Original Eqp ",
"87","CARTRADE","Cartrade Tech","990.85","26.40","2.74","77","28","72","A-","27","4686.72","434832","438847","-4.20","82.23","-74.63","8.86","24.26","76.00","69.00","2021-08-20","Retail-Internet         ",
"88","501148","Dalal Street Invs.","563.50","-11.50","-2.00","77","32","72","B","86","17.75","82","145","-8.34","N/A","-42.76","N/A","N/A","83.00","68.00","-","Finance-Investment Mgmt ",
"89","SANDESH","Sandesh (Nse)","1829.05","25.55","1.42","77","95","72","B+","136","1384.41","29623","16196","-11.14","87.59","-82.79","7.16","31.36","72.00","77.00","-","Media-Books             ",
"90","544143","Royal Sense Ltd","197.90","0.00","0.00","77","69","77","A-","15","96.97","1417","7160","-0.70","91.15","570.39","31.22","41.94","92.00","88.00","2024-03-19","Medical-Systems/Equip   ",
"91","543939","Kaka Industries Ltd","285.60","-4.55","-1.57","77","5","79","B","78","390.13","15508","54300","-4.80","92.91","-76.06","7.21","35.84","78.00","82.00","2023-07-19","Metal Proc & Fabrication",
"92","JINDALSAW","Jindal Saw (Nse)","735.25","-8.05","-1.08","77","88","81","B+","106","23509.91","1055733","1435883","-3.24","123.79","-55.85","9.57","34.34","79.00","80.00","-","Steel-Producers         ",
"93","531215","R T S Power Corporation","294.75","2.45","0.84","77","46","82","A","44","270.26","8172","27725","-10.14","119.88","-61.94","18.82","42.64","87.00","82.00","-","Electrical-Power/Equipmt",
"94","TORNTPOWER","Torrent Power","1861.70","-16.30","-0.87","77","72","83","A","91","89476.47","2355441","1265210","-5.49","169.05","-62.07","6.95","33.16","76.00","70.00","-","Utility-Electric Power  ",
"95","TIMETECHNO","Time Technoplast","389.50","-1.80","-0.46","77","84","85","A+","10","8838.89","615375","1579909","-12.82","178.02","-49.88","2.53","40.33","61.00","76.00","-","Chemicals-Plastics      ",
"96","508905","Smifs Capital Markets","93.16","-1.90","-2.00","77","78","88","A","95","52.03","4162","44674","-6.69","129.57","-97.39","37.19","53.24","95.00","91.00","-","Finance-Invest Bnk/Bkrs ",
"97","CENTURYTEX","Century Text. (Nse)","2890.80","40.75","1.43","77","47","88","A+","35","32289.08","1601489","553995","-1.55","176.25","-8.61","18.52","51.11","84.00","85.00","-","Paper & Paper Products  ",
"98","SHILPAMED","Shilpa Medicare Limited","835.70","22.20","2.73","77","76","89","A","52","8172.39","345340","413234","-12.90","181.57","-59.79","9.91","55.61","81.00","85.00","-","Medical-Diversified     ",
"99","KFINTECH","Kfin Technologies","1137.35","116.15","11.37","77","95","89","A-","86","19494.97","1912844","1681843","-4.34","167.27","453.90","16.38","55.49","88.00","89.00","2022-12-29","Finance-Investment Mgmt ",
"100","512229","Veritas India","1126.25","22.05","2.00","77","78","90","A","12","3019.48","20013","17770","-29.08","407.32","375.31","13.23","14.46","73.00","28.00","-","Elec-Misc Products      ",
"101","533019","Simplex Papers","2929.25","-59.75","-2.00","77","34","90","A+","35","8.79","243","83","-20.03","N/A","-90.36","N/A","N/A","92.00","89.00","-","Paper & Paper Products  ",
"102","WABAG","Va Tech Wabag","1538.00","27.50","1.82","77","47","91","A","6","9564.82","880533","572518","-1.61","253.20","-24.20","13.67","55.86","80.00","87.00","-","Utility-Water Supply    ",
"103","SHAILY","Shaily Engineering Plastics","1009.95","0.10","0.01","77","92","91","A","10","4632.44","208427","206374","-7.43","209.35","-66.09","6.07","68.48","76.00","85.00","-","Chemicals-Plastics      ",
"104","538920","Vintage Coffee And Beverages","125.20","-1.15","-0.91","77","61","95","A+","4","1310.88","57882","462313","-2.49","385.27","-54.54","29.02","85.53","94.00","94.00","-","Retail-Department Stores",
"105","IWEL","Inox Wind Energy","12750.30","18.10","0.14","77","63","95","A+","111","15361.56","276580","21692","-8.27","442.34","-90.67","15.95","69.30","91.00","93.00","-","Energy-Alternative/Other",
"106","PGEL","Pg Electroplast","632.05","-11.05","-1.72","77","99","95","A+","10","16536.58","1025119","1621895","-8.93","330.83","-28.58","18.94","105.66","91.00","97.00","-","Chemicals-Plastics      ",
"107","522017","Fluidomat","662.00","12.10","1.86","76","97","62","C","24","326.17","4834","7302","-12.43","116.98","-77.13","-2.15","5.45","33.00","43.00","-","Electronic-Parts        ",
"108","AUROPHARMA","Aurobindo Pharma","1438.30","-22.40","-1.53","76","72","65","C-","47","84275.61","2013489","1399909","-9.65","72.32","85.95","-3.77","17.50","42.00","57.00","-","Medical-Generic Drugs   ",
"109","ALKEM","Alkem Laboratories","6151.25","98.45","1.63","76","90","66","A","52","73547.42","1551321","252196","-4.48","78.45","-56.21","5.14","17.04","71.00","64.00","-","Medical-Diversified     ",
"110","AMBER","Amber Enterprises India","4845.70","36.60","0.76","76","57","66","B+","30","16360.54","1381141","285024","-9.61","78.08","-6.26","9.73","22.41","71.00","70.00","2018-01-30","Hsehold-Appliances/Wares",
"111","519003","Modi Naturals","379.00","1.00","0.26","76","76","77","A+","48","504.30","5563","14679","-3.81","101.60","-73.54","14.65","44.38","88.00","90.00","-","Food-Packaged           ",
"112","DICIND","Dic India (Nse)","733.90","3.95","0.54","76","74","78","A+","82","673.65","16527","22519","-5.19","78.78","-92.61","7.18","38.02","82.00","84.00","-","Chemicals-Specialty     ",
"113","523606","Sika Interplant Systems","2642.85","-6.80","-0.26","76","92","78","C","92","1120.57","10571","4000","-25.51","174.15","22.08","-3.90","20.13","15.00","56.00","-","Aerospace/Defense       ",
"114","GREENPLY","Greenply Industries","382.10","0.70","0.18","76","86","79","A-","76","4728.37","219396","574186","-7.25","156.70","-69.47","2.18","32.47","66.00","77.00","-","Bldg-Wood Prds          ",
"115","ARTEMISMED","Artemis Medicare Services","284.55","0.15","0.05","76","94","83","A+","97","3915.47","78538","276007","-6.61","109.07","-77.23","6.31","42.11","79.00","85.00","2017-07-20","Medical-Hospitals       ",
"116","STYRENIX","Styrenix Performance Materials","2616.55","159.30","6.48","76","55","83","B","10","4601.47","138941","53101","-9.15","153.25","35.51","1.50","37.21","61.00","80.00","-","Chemicals-Plastics      ",
"117","539227","Loyal Equipments","302.10","6.10","2.06","76","51","84","A+","14","308.14","6547","21671","-11.67","136.02","-54.84","12.82","47.30","86.00","89.00","-","Bldg-A/C & Heating Prds ",
"118","MASTER","Master Components Ltd","310.00","0.00","0.00","76","98","85","A","10","124.00","763","2460","-18.42","138.46","0.00","-7.01","55.70","12.00","84.00","2023-09-29","Chemicals-Plastics      ",
"119","UNIVASTU","Univastu India","224.10","1.37","0.62","76","87","85","B+","127","254.69","21633","96535","-6.52","140.71","12.08","12.94","35.19","81.00","72.00","-","Bldg-Heavy Construction ",
"120","BBOX","Black Box","505.10","4.30","0.86","76","89","87","B+","96","8489.47","121889","241317","-13.51","173.84","-50.65","-1.78","55.54","66.00","91.00","-","Computer-Tech Services  ",
"121","EMKAY","Emkay Global Finl.Svs.","228.21","10.86","5.00","76","94","88","A+","95","566.83","5480","24012","0.00","174.95","27.66","21.11","45.01","89.00","87.00","-","Finance-Invest Bnk/Bkrs ",
"122","509470","Bombay Oxygen Investments","33798.00","-0.25","0.00","76","55","88","A+","99","506.97","3008","89","-12.89","N/A","-83.15","N/A","N/A","64.00","88.00","-","Chemicals-Basic         ",
"123","539814","Le Lavoir","278.65","5.45","1.99","76","90","90","A","87","90.28","1502","5391","-7.27","253.39","-74.72","10.74","52.93","67.00","85.00","-","Apparel-Clothing Mfg    ",
"124","FOCE","Foce India","1746.75","1.25","0.07","76","99","91","A","93","854.69","6582","3768","-2.96","149.54","-4.46","22.07","74.10","93.00","93.00","2021-12-28","Retail/Whlsle-Jewelry   ",
"125","530643","Eco Recycling","920.70","43.80","4.99","76","97","92","B-","74","1776.67","29503","32044","-24.23","343.28","-71.24","-0.74","48.25","70.00","85.00","-","Pollution Control       ",
"126","544001","Sunita Tools Ltd","604.30","28.70","4.99","76","67","92","C+","169","339.92","6671","11040","-35.71","418.71","-32.07","-12.70","36.41","5.00","78.00","2023-10-11","Elec-Scientific/Msrng   ",
"127","SARTELE","Sar Televenture Ltd","355.10","-0.55","-0.15","76","83","93","B","13","1318.95","181051","509860","-14.16","352.01","-71.07","15.94","51.98","90.00","91.00","2023-11-08","Telecom Svcs-Cable/Satl ",
"128","SOLEX","Solex Energy","1561.00","141.90","10.00","76","66","95","B+","59","1686.35","44332","28400","0.00","370.18","31.16","16.75","70.04","87.00","90.00","2018-02-05","Energy-Solar            ",
"129","539273","Pecos Hotels","360.10","0.00","0.00","76","66","96","A+","162","47.17","792","2200","-17.21","N/A","0.00","N/A","N/A","80.00","96.00","-","Leisure-Services        ",
"130","521244","MKP Mobility Ltd","248.70","0.00","0.00","76","60","96","D+","87","84.83","63","252","-28.66","N/A","19.05","N/A","N/A","6.00","21.00","-","Apparel-Clothing Mfg    ",
"131","513472","Simplex Castings","333.05","12.65","3.95","76","70","97","A","106","229.54","2925","8781","-0.39","616.24","-60.92","24.41","93.58","92.00","92.00","-","Steel-Producers         ",
"132","SKYGOLD","Sky Gold","2675.55","-18.80","-0.70","76","98","97","A","93","3653.46","103536","38697","-9.30","732.47","-53.33","7.71","73.87","81.00","94.00","2018-10-03","Retail/Whlsle-Jewelry   ",
"133","502901","Jamshri Realty","188.55","2.05","1.10","76","51","97","B","87","131.74","3954","20968","-36.23","422.15","369.10","-17.03","79.69","38.00","93.00","-","Apparel-Clothing Mfg    ",
