Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"24","POWERINDIA","Hitachi Energy India","14048.95","405.70","2.97","81","86","91","A","40","57822.82","601941","42846","-5.39","250.20","-27.69","10.93","46.75","78.00","85.00","-","Electrical-Power/Equipmt",
"25","505978","Triton Valves","4999.00","160.90","3.33","81","67","94","A-","53","572.83","10943","2189","-10.32","233.66","-77.16","9.08","58.46","89.00","91.00","-","Auto/Truck-Original Eqp ",
"26","543244","Shine Fashions (India)","348.60","0.00","0.00","81","98","95","B+","93","97.54","840","2410","-18.52","384.17","356.43","1.34","119.61","86.00","91.00","2020-11-02","Apparel-Clothing Mfg    ",
"27","PKTEA","The Peria Krl.Tea","539.90","41.05","8.23","80","64","77","B","59","154.44","1312","2430","-9.25","90.33","42.88","15.28","36.55","88.00","86.00","-","Food-Packaged           ",
"28","REMUS","Remus Pharmaceuticals Ltd","2545.00","80.00","3.25","80","5","80","B-","42","1452.38","22656","8902","-10.22","105.42","4.47","1.12","27.98","74.00","80.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"29","JINDALSAW","Jindal Saw (Nse)","749.25","44.15","6.26","80","88","81","B-","97","22545.85","1119200","1493760","-1.40","114.61","-22.71","3.59","27.85","79.00","79.00","-","Steel-Producers         ",
"30","KAYNES","Kaynes Technology India","5250.00","379.20","7.79","80","99","84","C+","13","31178.48","2596072","494490","-9.64","125.71","53.98","-1.09","38.51","66.00","86.00","2022-11-22","Elec-Misc Products      ",
"31","524136","Pee Cee Cosma Sope","825.90","137.65","20.00","80","78","86","A","49","182.11","5358","6487","4.81","127.78","78.05","18.49","54.14","92.00","90.00","-","Soap & Clng Preparatns  ",
"32","522195","Frontier Springs","1949.00","84.40","4.53","80","85","86","C+","96","734.47","15582","7995","-19.18","210.25","-49.91","-4.00","27.51","66.00","80.00","-","Steel-Specialty Alloys  ",
"33","517449","Magna Elto.Castings","840.40","40.00","5.00","80","91","87","A+","97","338.73","6969","8292","-7.65","106.29","-18.40","10.00","52.30","92.00","92.00","-","Steel-Producers         ",
"34","543744","Rex Sealing And Packing Industries","189.75","-21.05","-9.99","80","63","87","D+","109","46.80","452","2380","-31.45","N/A","236.13","N/A","N/A","69.00","91.00","2023-01-12","Machinery-Gen Industrial",
"35","VMART","V-Mart Retail","4450.00","237.95","5.65","80","40","88","A","4","8334.38","166808","37485","-1.11","164.08","-12.58","14.00","59.17","89.00","92.00","-","Retail-Department Stores",
"36","NEWGEN","Newgen Software Techs","1249.00","-7.40","-0.59","80","94","88","B+","27","17626.29","411720","329640","-19.32","187.00","17.69","11.25","35.68","82.00","84.00","2018-01-29","Comp Sftwr-Spec Enterprs",
"37","TIPSMUSIC","Tips Music Ltd","758.50","52.40","7.42","80","97","89","A","43","9026.22","337990","445603","-3.37","135.25","61.22","1.01","41.48","82.00","86.00","-","Leisure-Movies & Related",
"38","WOMANCART","Womancart Ltd","292.75","0.00","0.00","80","84","89","B","50","144.91","1096","3744","-11.26","195.71","-57.26","1.62","61.79","77.00","93.00","2023-10-27","Cosmetics/Personal Care ",
"39","EMKAY","Emkay Global Finl.Svs.","242.00","3.01","1.26","80","94","90","A+","95","593.60","7037","29079","-5.84","187.94","28.24","24.05","50.06","93.00","89.00","-","Finance-Invest Bnk/Bkrs ",
"40","543931","Veefin Solutions Ltd","633.40","-0.90","-0.14","80","72","92","A+","20","1431.80","92739","146415","-15.98","241.11","-77.87","3.31","61.36","86.00","93.00","2023-07-05","Computer Sftwr-Financial",
"41","SMSPHARMA","Sms Pharmaceuticals","349.80","11.90","3.52","80","66","92","B","36","2860.39","191612","547777","-12.11","202.10","-44.66","2.21","53.95","81.00","87.00","-","Medical-Generic Drugs   ",
"42","NEULANDLAB","Neuland Laboratories","11700.00","356.70","3.14","80","92","92","B-","47","14553.45","568678","48605","-14.16","214.12","-59.87","-4.12","43.56","77.00","89.00","-","Medical-Diversified     ",
"43","533018","Simplex Mills","7073.95","-1.00","-0.01","80","26","94","A-","93","21.23","170","24","-4.22","N/A","-87.50","N/A","N/A","96.00","95.00","-","Apparel-Clothing Mfg    ",
"44","PGEL","Pg Electroplast","608.90","70.25","13.04","80","99","94","B+","12","14092.91","897095","1473304","-12.26","267.17","66.50","-0.66","72.35","82.00","95.00","-","Chemicals-Plastics      ",
"45","544143","Royal Sense Ltd","185.50","-9.75","-4.99","79","69","78","A","15","95.67","1558","8400","-10.71","88.59","42.86","27.11","38.52","91.00","89.00","2024-03-19","Medical-Systems/Equip   ",
"46","LUPIN","Lupin (Nse)","2228.00","53.10","2.44","79","57","79","A-","36","99206.54","3315315","1488023","-3.63","93.67","-54.80","1.96","26.44","77.00","77.00","-","Medical-Generic Drugs   ",
"47","509597","Hardcastle & Waud","931.70","-34.90","-3.61","79","98","82","B","86","65.63","294","316","-31.23","N/A","21.52","N/A","N/A","51.00","70.00","-","Chemicals-Specialty     ",
"48","MOTHERSON","Samvardhana Motherson International","204.74","5.69","2.86","79","87","83","A","53","140057.45","4378433","21385331","-5.65","129.32","-32.91","2.25","33.03","58.00","80.00","-","Auto/Truck-Original Eqp ",
"49","TAINWALCHM","Tainwala Chpt.India","278.25","26.94","10.72","79","67","85","A-","12","235.33","1861","6688","10.72","114.89","7864.88","16.51","48.57","88.00","90.00","-","Chemicals-Plastics      ",
"50","526703","Ecoplast","588.00","19.00","3.34","79","36","91","A+","12","170.70","1690","2874","-8.13","230.05","-68.20","-0.89","37.99","78.00","87.00","-","Chemicals-Plastics      ",
"51","FOCE","Foce India","1700.00","0.00","0.00","79","99","92","A","85","831.81","5188","3052","-5.56","142.86","-93.45","15.56","67.38","93.00","94.00","2021-12-28","Retail/Whlsle-Jewelry   ",
"52","512589","Sita Enterprises","81.00","2.28","2.90","79","97","92","A","91","23.62","217","2683","-6.65","N/A","26.84","N/A","N/A","93.00","93.00","-","Finance-Investment Mgmt ",
"53","530627","Vipul Organics","305.00","-15.25","-4.76","79","72","92","A+","86","416.71","12114","39719","-7.41","162.50","9.47","33.32","64.39","95.00","94.00","-","Chemicals-Specialty     ",
"54","ARVINDFASN","Arvind Fashions","580.00","11.55","2.03","78","68","71","A","93","7574.26","571312","985021","-6.89","90.21","-54.97","5.27","16.95","74.00","71.00","-","Apparel-Clothing Mfg    ",
"55","ALKEM","Alkem Laboratories","6263.00","102.75","1.67","78","90","72","A","47","73655.03","1661680","265317","-2.75","76.51","-57.73","4.24","16.78","78.00","71.00","-","Medical-Diversified     ",
"56","HIRECT","Hind Rectifiers","853.00","19.95","2.39","78","71","80","A-","13","1427.68","40390","47351","-15.76","143.58","-53.79","-3.93","19.01","68.00","66.00","-","Elec-Misc Products      ",
"57","543578","Olatech Solutions","225.00","-9.60","-4.09","78","98","81","B","136","101.56","6339","28175","-20.82","185.82","-50.75","13.77","41.57","88.00","89.00","2022-08-29","Computer Sftwr-Enterprse",
"58","VOLTAS","Voltas (Nse)","1803.25","46.05","2.62","78","49","82","B","34","58143.11","3415750","1894219","-7.28","117.83","5.20","2.20","29.73","74.00","76.00","-","Hsehold-Appliances/Wares",
"59","SYMPHONY","Symphony","1695.00","90.60","5.65","78","89","85","B+","34","11063.46","655311","386614","-3.07","95.66","-6.99","4.97","43.10","85.00","87.00","-","Hsehold-Appliances/Wares",
"60","EIMCOELECO","Eimco Elecon India","2855.00","-3.05","-0.11","78","93","85","B+","130","1648.52","17530","6140","-18.41","186.95","-28.65","-2.48","33.72","57.00","79.00","-","Machinery-Constr/Mining ",
"61","POLICYBZR","Pb Fintech","1657.10","-33.65","-1.99","78","63","85","B-","151","77116.80","3190212","1925178","-15.73","155.67","49.02","1.06","32.43","69.00","77.00","2021-11-15","Insurance-Diversified   ",
"62","SHILPAMED","Shilpa Medicare Limited","813.50","57.25","7.57","78","76","87","B+","47","7395.44","335623","412567","-15.22","154.80","-26.69","-1.54","39.20","70.00","82.00","-","Medical-Diversified     ",
"63","IITL","Industrial Inv.Tst.","295.00","0.00","0.00","78","76","88","A-","70","665.17","31449","106607","-4.99","182.30","-98.37","17.98","40.02","92.00","91.00","-","Finance-Publ Inv Fd-Bal ",
"64","MOTILALOFS","Motilal Oswal Finl.Svs.","752.50","48.60","6.90","78","98","90","B-","95","42133.62","1097957","1459079","-9.21","216.36","-24.24","-0.10","30.10","75.00","74.00","-","Finance-Invest Bnk/Bkrs ",
"65","504080","Jsl Industries","2200.00","0.00","0.00","78","98","93","A-","40","258.28","317","144","-15.09","N/A","-52.08","N/A","N/A","68.00","92.00","-","Electrical-Power/Equipmt",
"66","GRCL","Gayatri Rubbers And Chemicals","458.95","18.95","4.31","78","98","93","B","121","252.47","794","1730","3.13","316.67","15.61","11.27","76.72","84.00","84.00","2023-02-07","Auto/Truck-Tires & Misc ",
"67","BASF","Basf India (Nse)","8528.00","292.10","3.55","78","79","94","A+","86","35649.92","680023","79740","-2.54","238.93","-17.08","21.31","78.57","93.00","94.00","-","Chemicals-Specialty     ",
"68","WEL","Wonder Electricals","1369.90","38.05","2.86","78","82","96","A","34","1784.81","99227","72434","-15.43","408.24","-87.59","-5.80","48.30","62.00","78.00","2019-08-06","Hsehold-Appliances/Wares",
"69","538920","Vintage Coffee And Beverages","127.35","1.15","0.91","78","62","96","A+","4","1321.35","60932","478462","-0.82","385.38","0.57","25.76","83.85","95.00","95.00","-","Retail-Department Stores",
"70","SHAKTIPUMP","Shakti Pumps India","4474.00","154.20","3.57","78","90","96","B+","109","8654.72","363902","81337","-11.85","389.22","35.77","-1.60","64.86","63.00","93.00","-","Machinery-Gen Industrial",
"71","531525","Ace Software Exports","373.90","5.50","1.49","78","64","99","A","82","235.78","8557","22885","-7.02","1762.49","-92.84","4.50","88.89","81.00","95.00","-","Computer-Tech Services  ",
"72","504084","Kaycee Industries","4614.80","90.45","2.00","78","96","99","A+","40","1436.03","21076","4567","2.00","2075.17","-84.61","54.96","263.65","98.00","99.00","-","Electrical-Power/Equipmt",
"73","AUROPHARMA","Aurobindo Pharma","1488.60","22.00","1.50","77","73","71","C+","36","85933.81","2142945","1439571","-6.49","75.71","-54.05","-2.29","19.19","63.00","69.00","-","Medical-Generic Drugs   ",
"74","538564","James Warren Tea James Warren Tea","326.95","16.50","5.31","77","49","72","A-","107","114.87","3008","9200","-11.46","48.47","-35.65","9.70","26.26","88.00","84.00","-","Agricultural Operations ",
"75","AMBER","Amber Enterprises India","5052.00","120.70","2.45","77","57","73","B","34","16649.55","1652529","327104","-5.77","81.23","35.85","10.61","23.71","83.00","78.00","2018-01-30","Hsehold-Appliances/Wares",
"76","GROBTEA","The Grob Tea Company","1264.00","-49.95","-3.80","77","50","76","A-","108","152.68","6228","4927","-16.58","76.24","0.67","29.25","37.13","94.00","88.00","-","Food-Misc Preparation   ",
"77","GENESYS","Genesys International","740.00","18.20","2.52","77","74","76","B","82","2860.78","309634","418425","-13.54","141.77","-56.21","-3.68","20.00","61.00","71.00","-","Computer-Tech Services  ",
"78","WHIRLPOOL","Whirlpool Of India (Nse)","2359.00","47.30","2.05","77","60","77","A","34","29329.00","610198","258668","-0.85","94.90","-29.95","8.76","39.88","81.00","85.00","-","Hsehold-Appliances/Wares",
"79","NAUKRI","Info Edge (India) (Nse)","8299.85","313.40","3.92","77","57","77","A","25","103491.61","2221090","267606","-0.11","101.07","-9.00","5.88","28.89","77.00","77.00","-","Internet-Content        ",
"80","IFBIND","Ifb Industries","1803.20","70.45","4.07","77","65","77","A-","34","7020.93","147330","81705","-16.98","103.85","-71.98","-10.09","14.79","36.00","52.00","-","Hsehold-Appliances/Wares",
"81","QUICKHEAL","Quick Heal Technologies","702.00","64.90","10.19","77","65","80","B+","82","3430.91","260699","371366","-7.51","123.50","122.60","-0.71","22.61","65.00","78.00","-","Computer-Tech Services  ",
"82","STYRENIX","Styrenix Performance Materials","2430.00","61.50","2.60","77","56","80","C","12","4165.24","124686","51311","-15.63","129.24","-34.38","-7.78","23.29","40.00","72.00","-","Chemicals-Plastics      ",
"83","531201","Shilchar Technologies","5800.55","276.20","5.00","77","96","81","B-","40","4213.42","54096","9326","-17.75","220.23","18.67","-8.09","13.34","23.00","45.00","-","Electrical-Power/Equipmt",
"84","SIGNATURE","Signatureglobal (India) Ltd","1531.60","1.30","0.08","77","74","83","A-","105","21502.40","1129192","737263","-7.01","223.77","-54.16","2.40","15.69","65.00","63.00","2023-09-27","Bldg-Resident/Comml     ",
"85","TORNTPOWER","Torrent Power","1817.95","18.50","1.03","77","72","84","A","100","86484.63","2310587","1270985","-7.71","160.05","-59.96","2.20","27.42","71.00","70.00","-","Utility-Electric Power  ",
"86","543172","Cospower Engineering","456.00","-23.75","-4.95","77","58","86","A+","109","71.96","1140","2500","-10.94","139.76","100.00","53.78","64.92","97.00","95.00","2020-03-30","Machinery-Gen Industrial",
"87","HITECH","Hi Tech Pipes","202.50","3.77","1.90","77","73","86","A+","97","3499.85","460982","2276452","-3.96","139.72","65.83","9.98","38.71","87.00","87.00","-","Steel-Producers         ",
"88","GANECOS","Ganesha Ecosphere","1901.30","71.95","3.93","77","78","86","A-","93","4636.85","133922","70437","-7.23","125.53","-32.18","1.54","42.12","77.00","87.00","-","Apparel-Clothing Mfg    ",
"89","PROV","Proventus Agrocom Ltd","1700.00","54.00","3.28","77","98","87","B","107","565.40","4520","2659","-10.05","83.91","-51.86","7.85","41.91","88.00","89.00","2023-06-05","Agricultural Operations ",
"90","RPGLIFE","R P G Life Sciences","2744.00","87.45","3.29","77","92","89","A+","47","4393.67","130820","47675","-6.98","116.85","105.11","21.88","56.79","94.00","92.00","-","Medical-Diversified     ",
"91","SHAILY","Shaily Engineering Plastics","962.25","28.25","3.02","77","92","91","A","12","4284.07","201066","208954","-11.80","186.09","-48.35","-2.53","53.24","51.00","81.00","-","Chemicals-Plastics      ",
"92","539814","Le Lavoir","273.30","-5.55","-1.99","77","90","91","A+","93","90.35","1537","5625","-9.05","253.65","-99.56","10.26","50.90","81.00","87.00","-","Apparel-Clothing Mfg    ",
"93","WABAG","Va Tech Wabag","1465.00","-7.15","-0.49","77","48","91","A-","6","9155.30","757193","516855","-7.16","238.08","-5.59","7.95","47.28","79.00","85.00","-","Utility-Water Supply    ",
"94","526479","Sky Industries","164.90","-3.65","-2.17","77","93","92","A-","93","133.00","4768","28917","-12.19","190.60","-37.36","27.63","72.15","95.00","94.00","-","Apparel-Clothing Mfg    ",
"95","531067","Contil India","287.60","13.65","4.98","77","98","93","A+","72","84.76","1307","4544","0.44","211.31","101.85","33.60","72.28","95.00","94.00","-","Financial Svcs-Specialty",
"96","SKYGOLD","Sky Gold","2869.85","71.15","2.54","77","98","97","A","85","3821.63","114507","39900","-2.72","648.32","-8.45","11.37","79.10","91.00","95.00","2018-10-03","Retail/Whlsle-Jewelry   ",
"97","543620","Insolation Energy","3299.85","149.85","4.76","77","99","97","B","89","6562.08","87004","26366","-16.46","685.34","187.49","-8.82","44.53","32.00","83.00","2022-10-10","Energy-Solar            ",
"98","543378","Cwd","790.00","-0.05","-0.01","76","84","45","B-","8","285.29","3160","4000","-30.94","48.51","-62.50","-10.83","-3.76","42.00","46.00","2021-10-13","Elec-Contract Mfg       ",
"99","ISEC","ICICI Securities","875.70","9.30","1.07","76","96","61","B+","95","28074.31","552150","630524","-5.07","40.42","-46.72","5.15","12.24","74.00","67.00","2018-04-04","Finance-Invest Bnk/Bkrs ",
"100","BOMDYEING","Bombay Dyeing & Mnfg.","223.70","13.05","6.20","76","64","62","B","93","4350.66","530689","2372326","-8.02","57.08","14.48","-2.86","13.55","50.00","64.00","-","Apparel-Clothing Mfg    ",
"101","ROCKINGDCE","Rockingdeals Circular Economy Ltd","600.75","37.00","6.56","76","81","62","B-","147","319.03","20032","33345","-12.62","120.21","21.46","-9.64","5.43","20.00","49.00","2023-11-30","Transport-Air Freight   ",
"102","WELCORP","Welspun (Nse)","694.80","8.35","1.22","76","75","70","A-","97","18008.95","806377","1160589","-12.58","82.49","-54.05","-0.55","15.08","66.00","67.00","-","Steel-Producers         ",
"103","HEROMOTOCO","Hero Motocorp","5529.05","27.50","0.50","76","66","70","C","118","110020.00","4214347","762219","-11.48","88.15","-37.86","-0.99","10.36","52.00","52.00","-","Auto Manufacturers      ",
"104","PFIZER","Pfizer (Nse)","5617.00","-34.75","-0.61","76","80","71","B","47","25855.63","342278","60936","-12.93","47.26","131.72","-2.71","17.49","66.00","70.00","-","Medical-Diversified     ",
"105","JUSTDIAL","Just Dial","1217.70","73.15","6.39","76","53","71","B","25","9733.25","528932","434370","-12.01","64.45","-19.02","-6.87","13.73","43.00","59.00","-","Internet-Content        ",
"106","501148","Dalal Street Invs.","531.15","-10.80","-1.99","76","32","72","B-","91","17.07","75","141","-13.60","N/A","-87.23","N/A","N/A","82.00","68.00","-","Finance-Investment Mgmt ",
"107","GREENPLY","Greenply Industries","373.75","25.35","7.28","76","87","76","A-","57","4311.34","215817","577438","-9.27","134.06","-65.30","-7.62","19.78","40.00","70.00","-","Bldg-Wood Prds          ",
"108","DICIND","Dic India (Nse)","702.00","6.35","0.91","76","74","79","A+","86","638.54","15210","21667","-9.31","69.46","-85.11","-0.11","30.05","77.00","83.00","-","Chemicals-Specialty     ",
"109","NATIONALUM","National Aluminium (Nse)","212.70","-2.19","-1.02","76","95","80","A+","69","39467.38","3904478","18356735","-6.46","142.54","29.71","16.42","25.77","86.00","75.00","-","Metal Proc & Fabrication",
"110","BRIGADE","Brigade Enterprises(Nse)","1339.00","-39.75","-2.88","76","70","80","A+","129","33672.38","678898","507019","-7.85","137.25","-29.80","9.61","22.98","77.00","74.00","-","Real Estate Dvlpmt/Ops  ",
"111","UNIVASTU","Univastu India","207.78","4.15","2.04","76","87","81","C+","124","231.43","20787","100043","-13.33","107.79","-90.31","1.54","21.69","68.00","65.00","-","Bldg-Heavy Construction ",
"112","MASTER","Master Components Ltd","285.05","0.00","0.00","76","98","83","A","12","114.02","633","2220","-24.99","119.27","-54.95","-14.61","42.48","7.00","79.00","2023-09-29","Chemicals-Plastics      ",
"113","508905","Smifs Capital Markets","85.95","-1.75","-2.00","76","78","85","A+","95","48.98","3737","43478","-13.91","N/A","-95.28","N/A","N/A","94.00","91.00","-","Finance-Invest Bnk/Bkrs ",
"114","SURAJEST","Suraj Estate Developers Ltd","725.20","10.80","1.51","76","97","87","A+","105","3169.15","103204","142311","-14.38","179.28","-13.96","-5.88","47.41","57.00","91.00","2023-12-26","Bldg-Resident/Comml     ",
"115","DEEPENR","Deep Energyresources","312.25","0.00","0.00","76","28","89","A+","45","999.20","71256","228202","-6.79","130.78","0.00","41.07","62.72","96.00","94.00","-","Oil&Gas-Field Services  ",
"116","531398","Sce.Ntfd.& Herbal Spp.","200.65","-10.55","-5.00","76","48","91","A","36","135.95","1555","7752","-15.69","170.77","-29.85","6.45","66.78","84.00","95.00","-","Medical-Generic Drugs   ",
"117","GRWRHITECH","Garware Hi-Tech Films","3690.00","187.70","5.36","76","93","91","A","86","8136.54","432450","117195","-7.63","175.77","-31.03","10.54","61.94","89.00","93.00","-","Chemicals-Specialty     ",
"118","ANANTRAJ","Anant Raj","734.50","69.95","10.53","76","94","91","A+","129","22720.37","1358320","1849312","-1.94","202.07","36.76","8.52","55.55","85.00","91.00","-","Real Estate Dvlpmt/Ops  ",
"119","544001","Sunita Tools Ltd","584.00","9.25","1.61","76","67","91","C","170","323.30","6260","10720","-37.87","393.35","-16.04","-15.99","28.62","8.00","77.00","2023-10-11","Elec-Scientific/Msrng   ",
"120","512229","Veritas India","1121.05","-22.85","-2.00","76","78","92","A","13","3066.80","22366","19951","-29.40","409.99","-58.24","14.21","15.00","82.00","41.00","-","Elec-Misc Products      ",
"121","530643","Eco Recycling","980.10","17.50","1.82","76","97","93","B+","66","1857.53","32357","33014","-19.34","328.30","-13.98","2.22","52.96","82.00","90.00","-","Pollution Control       ",
"122","IRIS","Iris Business Services","371.20","7.20","1.98","76","98","95","A+","65","724.54","8742","23550","0.73","279.17","88.80","29.22","86.54","94.00","95.00","2017-10-11","Computer Sftwr-Desktop  ",
"123","514324","Omnitex Industries Ida.","283.50","-3.40","-1.19","76","64","95","A+","93","120.61","2866","10111","-12.74","423.64","-51.09","25.81","73.44","95.00","93.00","-","Apparel-Clothing Mfg    ",
"124","521244","MKP Mobility Ltd","224.50","-2.50","-1.10","76","61","95","D","93","77.43","57","253","-35.60","N/A","81.82","N/A","N/A","2.00","14.00","-","Apparel-Clothing Mfg    ",
"125","513472","Simplex Castings","319.00","3.30","1.05","76","70","97","A","97","217.58","2741","8593","-8.33","578.92","-85.93","15.18","79.40","91.00","92.00","-","Steel-Producers         ",
"126","KPITTECH","Kpit Technologies Limited","1719.00","13.05","0.76","75","50","56","C-","82","46767.60","1431628","832826","-10.87","56.34","-27.46","-3.16","6.90","43.00","58.00","-","Computer-Tech Services  ",
"127","543991","Techknowgreen Solutions Ltd","277.90","-5.10","-1.80","75","84","62","C+","66","208.94","3628","13056","-22.81","143.65","102.21","-1.98","9.33","47.00","69.00","2023-09-27","Pollution Control       ",
"128","ASTRAMICRO","Astra Microwave Prds.","844.00","40.80","5.08","75","96","63","B+","13","7625.98","311923","369577","-20.30","88.81","-37.37","-8.16","6.94","16.00","41.00","-","Elec-Misc Products      ",
"129","ADFFOODS","Adf Foods","279.90","12.05","4.50","75","87","68","A-","108","2942.71","207825","742497","-7.61","28.09","-66.75","5.52","29.24","77.00","74.00","-","Food-Misc Preparation   ",
"130","508941","Panasonic Carbon India","665.00","31.55","4.98","75","78","71","A","40","304.06","8530","12827","-10.01","54.31","-61.99","2.17","19.42","75.00","75.00","-","Electrical-Power/Equipmt",
"131","KEC","Kec International","1010.05","22.15","2.24","75","78","72","A","124","26297.90","1561352","1545817","-5.43","79.60","-64.72","7.03","26.87","76.00","77.00","-","Bldg-Heavy Construction ",
"132","526775","Valiant Communications","625.00","9.20","1.49","75","73","77","B","92","469.73","5736","9177","-14.64","162.10","70.87","-9.38","18.03","29.00","54.00","-","Telecom-Infrastructure  ",
"133","543939","Kaka Industries Ltd","270.40","1.20","0.45","75","5","77","B-","69","367.73","14618","54060","-9.87","81.83","-48.21","-0.24","27.18","77.00","82.00","2023-07-19","Metal Proc & Fabrication",
