Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"983","DRREDDY","Dr. Reddy's Laboratories","1273.65","23.80","1.90","57","0","38","D+","45","104285.61","2297807","1804112","-10.40","19.10","-33.77","-6.74","-1.61","29.00","37.00","-","Medical-Diversified     ",
"984","CIPLA","Cipla","1555.10","136.85","9.65","57","89","39","E","35","114537.16","2586458","1663210","-8.63","21.79","838.81","-11.60","-5.18","16.00","25.00","-","Medical-Generic Drugs   ",
"985","SAMHI","Samhi Hotels Ltd","182.41","-1.71","-0.93","57","31","41","B+","129","4051.62","182957","1003001","-23.31","25.68","-77.13","-9.25","-6.39","29.00","31.00","2023-09-22","Leisure-Lodging         ",
"986","MANGALAM","Mangalam Drugs & Orgs.","111.73","0.19","0.17","57","65","42","A-","35","176.55","9995","89459","-22.94","22.84","-92.89","-10.70","0.10","22.00","41.00","-","Medical-Generic Drugs   ",
"987","SURYAROSNI","Surya Roshni Ltd","673.35","14.55","2.21","57","88","42","B+","117","7168.93","240379","356989","-20.00","19.93","-66.78","-2.50","24.74","62.00","57.00","-","Steel-Producers         ",
"988","GSEC10IETF","ICICI Pru Nifty 10 Yr Benchmark G-Sec Etf","239.99","0.47","0.20","57","0","44","D+","90","N/A","1635","6813","-3.89","N/A","-99.32","N/A","N/A","64.00","52.00","-","Finance-Etf / Etn       ",
"989","GPPL","Gujarat Pipavav Port","197.24","1.39","0.71","57","59","46","B-","109","9468.17","308966","1566445","-21.32","62.60","-73.12","-10.13","-5.53","14.00","22.00","-","Real Estate Dvlpmt/Ops  ",
"990","540151","Diksat Transworld","144.50","0.00","0.00","57","50","50","D+","162","253.50","403","2790","-3.02","14.36","0.00","4.27","29.33","66.00","59.00","-","Media-Diversified       ",
"991","PIDILITIND","Pidilite Industries(Nse)","3148.55","-5.05","-0.16","57","78","53","A","74","160396.51","1262953","401122","-7.80","31.66","-51.21","-1.29","5.00","62.00","51.00","-","Chemicals-Specialty     ",
"992","PEL","Piramal Enterprises","1056.45","-22.55","-2.09","57","39","53","B+","133","24329.08","1293086","1223992","-7.64","46.48","-57.74","1.51","15.30","71.00","72.00","-","Finance-Commercial Loans",
"993","520123","Abc India","121.15","1.10","0.92","57","33","53","B-","163","65.03","1125","9290","-26.58","41.24","-96.14","-9.04","-1.72","46.00","45.00","-","Transportation-Logistics",
"994","JYOTHYLAB","Jyothy Labs","511.25","-4.25","-0.82","57","67","53","B-","56","18929.62","384646","752364","-14.20","44.36","-56.87","-3.98","6.63","46.00","59.00","-","Soap & Clng Preparatns  ",
"995","EQUAL50ADD","DSP NIFTY50 EQUAL WEIGHT ETF","315.75","-1.65","-0.52","57","0","53","C","90","N/A","4526","14334","-10.11","N/A","-77.99","N/A","N/A","48.00","47.00","-","Finance-Etf / Etn       ",
"996","INTENTECH","Intense Technologies","138.00","1.00","0.73","57","59","54","B","32","321.75","6494","47060","-22.61","76.09","-77.55","-4.15","2.23","32.00","47.00","-","Computer Sftwr-Desktop  ",
"997","BANCOINDIA","Banco Products (Nse)","717.60","4.35","0.61","57","84","54","B","54","5101.09","88911","123901","-10.20","59.56","-71.27","3.82","8.37","71.00","64.00","-","Auto/Truck-Original Eqp ",
"998","SUPRAJIT","Suprajit Engineering","513.50","23.20","4.73","57","69","54","C","54","6794.04","134362","261659","-19.72","37.11","-55.80","-5.83","5.16","32.00","46.00","-","Auto/Truck-Original Eqp ",
"999","MANV30F","Mirae Asset Nifty 100 Low Volatility 30 Etf","200.39","-0.64","-0.32","57","0","54","D+","90","N/A","769","3839","-8.91","N/A","61.06","N/A","N/A","47.00","51.00","-","Finance-Etf / Etn       ",
"1000","500068","Disa India","18000.00","0.00","0.00","57","56","57","B","134","2617.20","2394","133","-13.88","N/A","-19.55","N/A","N/A","55.00","63.00","-","Machinery-Gen Industrial",
"1001","CROMPTON","Crmptn.Greaves Csm.Elec","390.45","-3.05","-0.78","57","55","57","B+","47","25327.63","1152684","2952193","-19.33","50.62","-54.47","-10.18","5.55","20.00","35.00","-","Hsehold-Appliances/Wares",
"1002","POWERGRID","Power Grid Corp.Of India","319.95","1.50","0.47","57","66","57","B-","111","296177.73","4685626","14644871","-12.64","58.83","-66.86","-4.84","3.02","41.00","39.00","-","Utility-Electric Power  ",
"1003","ICICIGI","Icici Lombard General Ins Co","1912.00","-15.90","-0.82","57","80","58","B-","91","95391.14","1563249","817599","-16.94","44.30","-34.82","-8.92","6.58","32.00","51.00","2017-09-27","Insurance-Brokers       ",
"1004","DYNAMATECH","Dynamatic Techs. (Nse)","7424.90","314.45","4.42","57","26","58","C+","54","4828.71","130017","17511","-18.25","80.93","-29.71","-7.32","-3.75","36.00","26.00","-","Auto/Truck-Original Eqp ",
"1005","POLYCAB","Polycab India","6432.95","38.60","0.60","57","68","58","C-","65","96152.48","2805519","436117","-15.41","68.23","-65.47","-6.65","6.53","35.00","36.00","2019-04-16","Electrical-Power/Equipmt",
"1006","MAMFGETF","Mirae Asset Nifty India Manufacturing","143.74","-0.20","-0.14","57","0","58","C-","90","N/A","7203","50114","-10.78","N/A","-62.21","N/A","N/A","38.00","41.00","-","Finance-Etf / Etn       ",
"1007","CMSINFO","Cms Info Systems","529.05","10.55","2.03","57","82","59","B","67","8461.04","354621","670298","-14.18","46.02","-8.33","-8.45","10.35","21.00","53.00","2021-12-31","Finance-Investment Mgmt ",
"1008","SIKKO","Sikko Industries","96.63","-1.90","-1.93","57","70","59","C+","51","165.53","11165","115539","-22.63","60.21","-68.22","-6.02","7.26","29.00","52.00","-","Chemicals-Agricultural  ",
"1009","HESTERBIO","Hester Biosciences","2359.05","-24.80","-1.04","57","44","64","B-","22","2027.94","14874","6305","-30.18","84.39","-75.15","-0.56","18.49","44.00","64.00","-","Medical-Ethical Drugs   ",
"1010","FINOPB","Fino Payments Bank","379.30","2.40","0.64","57","91","65","B+","127","3136.34","157248","414573","-18.78","51.12","-80.44","-6.39","14.86","54.00","73.00","2021-11-12","Banks-Money Center      ",
"1011","MALLCOM","Mallcom (India)","1471.00","43.35","3.04","57","72","66","B","152","890.85","28267","19216","-12.49","78.46","-92.99","-1.80","20.93","61.00","75.00","-","Security/Sfty           ",
"1012","540481","Classic Leasing & Finance","25.30","1.15","4.76","57","84","66","C","133","7.25","10","392","-5.60","N/A","71.94","N/A","N/A","94.00","92.00","-","Finance-Commercial Loans",
"1013","MODIRUBBER","Modi Rubber","119.51","2.13","1.81","57","56","67","A+","119","303.32","2328","19481","-22.67","48.39","-87.02","-7.74","12.97","60.00","67.00","-","Auto/Truck-Tires & Misc ",
"1014","MANYAVAR","Vedant Fashions","1395.75","51.15","3.80","57","38","67","A-","66","32662.08","327844","234887","-6.19","51.75","94.26","4.66","23.07","81.00","79.00","2022-02-16","Retail-Apparel/Shoes/Acc",
"1015","544272","Shiv Texchem Ltd","291.10","0.00","0.00","57","61","68","null","74","674.54","107578","369558","-6.67","40.46","40.06","15.67","15.67","83.00","95.00","2024-10-15","Chemicals-Specialty     ",
"1016","540358","Rmc Switchgears","776.20","13.35","1.75","57","91","69","B+","65","786.35","19083","24585","-24.93","101.25","-74.07","-12.25","20.89","31.00","76.00","2017-03-14","Electrical-Power/Equipmt",
"1017","INDOSTAR","Indostar Capital Finance","277.00","0.30","0.11","57","29","71","B-","122","3765.31","98236","354644","-19.24","75.68","-83.84","-1.92","15.19","66.00","66.00","2018-05-21","Finance-Consumer Loans  ",
"1018","WELENT","Welspun Enterprises","497.00","6.55","1.34","57","66","71","C","128","6786.99","176102","354329","-19.71","88.60","5.08","-12.53","11.28","11.00","52.00","-","Bldg-Heavy Construction ",
"1019","MACPOWER","Macpower Cnc Mchs","1245.00","34.60","2.86","57","96","72","C","134","1210.88","17193","13810","-28.32","169.64","-31.25","-7.45","-2.30","20.00","17.00","2018-03-22","Machinery-Gen Industrial",
"1020","AFFORDABLE","Affordable Robotic & Automation","686.65","-23.55","-3.32","57","46","73","B-","124","798.69","25074","36517","-18.82","73.43","-91.17","11.24","28.79","87.00","80.00","2018-06-04","Machinery-Tools & Rel   ",
"1021","CGPOWER","CG Power and Industrial Solutions","704.25","-9.85","-1.38","57","60","74","B","65","109149.33","2338955","3321200","-19.49","92.51","-57.84","-4.29","15.10","43.00","57.00","-","Electrical-Power/Equipmt",
"1022","MATRIMONY","Matrimony.Com","800.70","6.85","0.86","57","51","74","B-","26","1767.35","124864","155944","-5.79","59.01","-83.81","1.99","27.38","80.00","79.00","2017-09-21","Internet-Content        ",
"1023","504786","Investment & Precision","847.95","37.95","4.69","57","11","76","A-","117","405.00","6123","7221","-19.17","67.29","-85.14","-10.49","19.21","64.00","75.00","-","Steel-Producers         ",
"1024","543373","Shri Venkatesh Refineries","153.00","0.95","0.62","57","42","77","A-","118","336.32","6864","44860","-6.11","121.97","76.10","7.16","33.37","84.00","78.00","2021-10-11","Food-Misc Preparation   ",
"1025","HECPROJECT","Hec Infra Projects","125.79","11.43","9.99","57","95","78","B","128","115.94","2133","16959","-9.12","143.06","974.05","7.89","18.28","78.00","71.00","-","Bldg-Heavy Construction ",
"1026","507817","Wires & Fabriks Sa","231.95","0.00","0.00","57","24","79","A-","85","70.88","452","1949","-14.63","83.65","-99.85","1.65","29.58","81.00","84.00","-","Apparel-Clothing Mfg    ",
"1027","506530","Kemp & Company","1503.95","71.60","5.00","57","8","81","A+","109","154.69","412","274","5.00","N/A","-85.77","N/A","N/A","94.00","90.00","-","Real Estate Dvlpmt/Ops  ",
"1028","HBSL","Hb Stockholdings","137.00","0.13","0.09","57","28","81","A-","81","97.70","1096","8002","-26.35","161.95","-58.85","-4.01","25.84","36.00","72.00","-","Finance-Invest Bnk/Bkrs ",
"1029","NRL","Nupur Recyclers","113.50","-0.34","-0.30","57","84","82","A","30","781.39","139832","1232000","-20.85","97.46","-89.29","1.16","26.00","81.00","80.00","2021-12-23","Pollution Control       ",
"1030","SUDARSCHEM","Sudarshan Chemicals","1027.55","28.55","2.86","57","36","82","B","74","6915.78","474993","462258","-16.76","122.69","-57.63","-2.85","24.76","60.00","69.00","-","Chemicals-Specialty     ",
"1031","532879","Sir Shadi Lal Ents.","356.80","16.85","4.96","57","23","82","B+","63","178.47","2051","5748","-17.22","161.50","-8.70","-10.73","6.51","20.00","53.00","-","Food-Packaged           ",
"1032","537069","Arnold Holdings","50.00","1.41","2.90","57","99","82","C-","81","115.52","5812","116238","-33.07","187.51","-95.66","-8.59","12.97","38.00","48.00","-","Finance-Invest Bnk/Bkrs ",
"1033","EDELWEISS","Edelweiss Financial Services","108.60","-1.01","-0.92","57","82","85","A","67","10355.22","907719","8358369","-25.38","84.50","-80.61","-8.50","30.21","79.00","86.00","-","Finance-Investment Mgmt ",
"1034","534060","Pmc Fincorp","3.98","-0.01","-0.25","57","69","85","B+","81","284.12","11014","2767374","-24.25","183.74","-48.35","-9.05","18.53","25.00","69.00","-","Finance-Invest Bnk/Bkrs ",
"1035","530537","Manraj Housing Finance","53.29","0.00","0.00","57","39","88","A+","122","26.64","12","233","0.00","N/A","0.00","N/A","N/A","95.00","89.00","-","Finance-Consumer Loans  ",
"1036","539300","A K Spintex","373.90","7.30","1.99","57","92","94","A+","85","184.47","3583","9582","1.99","243.90","-76.15","40.48","89.91","96.00","96.00","-","Apparel-Clothing Mfg    ",
"1037","513502","Baroda Extrusion","10.21","0.20","2.00","57","31","94","A+","19","149.20","4228","414065","-32.02","298.80","28.93","-10.22","48.71","73.00","91.00","-","Electronic-Parts        ",
"1038","507946","Kiduja India","457.95","4.95","1.09","57","0","95","A-","122","108.72","428","935","-6.14","462.73","-98.61","1.69","50.17","83.00","92.00","-","Finance-Consumer Loans  ",
"1039","ZTECH","Ztech India Ltd","377.10","0.00","0.00","57","55","96","A","48","482.57","33496","88824","-22.05","225.79","-78.38","-1.08","19.24","76.00","91.00","2024-06-04","Diversified Operations  ",
"1040","BULKCORP","Bulkcorp International Ltd","113.00","4.85","4.48","56","62","8","C-","63","81.26","4597","40680","-21.88","8.15","20.94","-4.97","-6.39","52.00","41.00","2024-08-06","Food-Packaged           ",
"1041","HOMESFY","Homesfy Realty","520.00","10.05","1.97","56","69","22","E","109","155.79","746","1434","-46.90","47.90","25.52","-8.14","-10.48","27.00","4.00","2023-01-02","Real Estate Dvlpmt/Ops  ",
"1042","502873","Hp Cotton Tex.Mills","131.00","4.75","3.76","56","50","27","E","85","49.52","462","3528","-32.46","18.49","-83.79","-14.44","-10.11","10.00","20.00","-","Apparel-Clothing Mfg    ",
"1043","NAHARCAP","Nahar Cap.& Finl.Svs.","302.90","0.25","0.08","56","82","28","C","81","506.82","9837","32475","-19.17","14.86","-93.43","-5.38","-1.64","39.00","39.00","-","Finance-Invest Bnk/Bkrs ",
"1044","509472","Cravatex","460.00","15.35","3.45","56","20","28","D+","71","114.90","1470","3196","-32.99","26.68","-99.72","-11.81","-6.88","17.00","32.00","-","Leisure-Products        ",
"1045","530853","Hipolin","130.00","4.10","3.26","56","39","34","B","80","39.42","120","923","-23.03","N/A","103.79","N/A","N/A","47.00","38.00","-","Cosmetics/Personal Care ",
"1046","RSYSTEMS","R Systems International","485.60","8.00","1.68","56","82","34","C","55","5650.15","142098","292624","-18.93","22.43","14.28","-4.40","-0.55","46.00","43.00","-","Computer-Tech Services  ",
"1047","ABSLLIQUID","Aditya Birla Sun Life Crisil","1000.00","0.00","0.00","56","0","36","B","90","N/A","10482","10482","-2.91","N/A","-86.43","N/A","N/A","62.00","45.00","-","Finance-Etf / Etn       ",
"1048","509525","Empire Industries","1056.00","11.65","1.12","56","55","36","B-","47","626.61","3349","3171","-13.99","30.54","-80.48","-4.65","-0.78","45.00","37.00","-","Hsehold-Appliances/Wares",
"1049","ADL","Archidply Decor","94.20","1.20","1.29","56","40","38","C+","150","51.76","4664","49509","-35.74","N/A","-97.86","N/A","N/A","33.00","41.00","-","Hsehold/Office Furniture",
"1050","DHARIWAL","Dhariwalcorp Ltd","145.35","1.45","1.01","56","83","38","E","74","128.81","8034","55272","-14.50","11.12","-91.32","-3.65","-3.09","66.00","58.00","2024-08-08","Chemicals-Specialty     ",
"1051","HONAUT","Hnywell.Atmtn.Ida. (Nse)","45702.40","509.10","1.13","56","70","39","C-","11","39959.92","276454","6049","-23.82","29.21","359.96","-9.61","-4.29","15.00","14.00","-","Elec-Misc Products      ",
"1052","SMLISUZU","Sml Isuzu (Nse)","1813.10","-28.10","-1.53","56","56","41","C","149","2664.59","35738","19711","-26.89","49.22","1.41","-2.95","-5.21","47.00","20.00","-","Auto Manufacturers      ",
"1053","EVEREADY","Eveready Inds.(India)","402.25","4.90","1.23","56","50","44","B+","65","2888.22","120074","298507","-20.35","34.67","-69.68","-10.62","4.74","19.00","52.00","-","Electrical-Power/Equipmt",
"1054","BEDMUTHA","Bedmutha Industries","212.03","0.23","0.11","56","56","44","C-","117","683.35","9029","42584","-32.56","56.54","-55.64","-2.60","-7.39","52.00","34.00","-","Steel-Producers         ",
"1055","VADILALIND","Vadilal Industries","3859.35","81.55","2.16","56","85","46","D+","63","2715.48","57443","14884","-24.96","77.10","-55.90","-6.49","-6.32","33.00","14.00","-","Food-Packaged           ",
"1056","543234","Secmark Consultancy","107.95","5.03","4.89","56","65","46","D-","110","107.15","2394","22181","-25.74","43.94","-88.64","2.63","0.02","74.00","53.00","2020-10-01","Comml Svcs-Outsourcing  ",
"1057","BAJAJFINSV","Bajaj Finserv","1746.40","-6.05","-0.35","56","77","48","A-","91","279807.03","3665213","2098725","-13.97","23.49","-74.23","-4.22","5.34","61.00","57.00","-","Insurance-Brokers       ",
"1058","BAJEL","Bajel Projects Ltd","257.05","4.20","1.66","56","63","48","B","65","2921.30","91009","354051","-22.11","133.58","-65.19","-4.31","0.95","34.00","24.00","-","Electrical-Power/Equipmt",
"1059","530845","Sunshield Chemicals","1000.00","2.90","0.29","56","88","50","B-","74","733.17","5678","5678","-11.11","36.59","-86.19","6.87","9.85","75.00","64.00","-","Chemicals-Specialty     ",
"1060","522183","Itl Industries","466.45","31.40","7.22","56","86","50","D+","134","139.39","1498","3212","-11.99","63.92","21.01","-8.57","3.69","36.00","36.00","-","Machinery-Gen Industrial",
"1061","IVZINNIFTY","Invesco India Nifty Exchange Traded Fund","2724.42","0.00","0.00","56","0","50","D-","90","N/A","313","115","-12.12","N/A","-7.83","N/A","N/A","50.00","47.00","-","Finance-Etf / Etn       ",
"1062","SENSEXIETF","ICICI Prudential BSE Sensex ETF","897.20","-6.03","-0.67","56","0","50","E","90","572.11","5427","6049","-8.45","27.51","-22.55","-2.42","4.59","55.00","51.00","-","Finance-Etf / Etn       ",
"1063","VIMTALABS","Vimta Labs","553.55","-0.30","-0.05","56","68","53","C+","24","1230.27","67281","121545","-20.90","41.90","-92.29","-3.63","8.51","62.00","60.00","-","Medical-Services        ",
"1064","507690","Orient Beverages","309.00","7.50","2.49","56","52","53","D-","144","65.18","634","2053","-29.36","56.95","-77.59","-7.60","-5.49","22.00","19.00","-","Beverages-Non-Alcoholic ",
"1065","AARTISURF","Aarti Surfactants","743.70","7.35","1.00","56","46","53","E","74","623.39","53061","71347","-18.99","34.33","-96.88","-0.62","7.35","74.00","60.00","-","Chemicals-Specialty     ",
"1066","HARSHA","Harsha Engineers International","505.20","-0.85","-0.17","56","85","54","A-","134","4607.28","29832","59049","-17.70","40.53","-63.83","-0.62","6.95","57.00","46.00","2022-09-26","Machinery-Gen Industrial",
"1067","ACE","Action Construction Equ.","1294.70","-10.10","-0.77","56","96","54","B-","106","15537.95","483757","373644","-23.62","67.28","-32.60","-1.17","-1.82","51.00","26.00","-","Machinery-Constr/Mining ",
"1068","543410","Dmr Hydroengineering & Infrastructures","146.35","-1.65","-1.11","56","86","54","D-","128","58.93","1186","8101","-30.43","102.82","-81.48","-11.77","-3.96","15.00","21.00","2021-12-07","Bldg-Heavy Construction ",
"1069","MOQUALITY","Motilal Oswal S&P Bse Quality Etf","197.66","-1.88","-0.94","56","0","54","D-","90","N/A","832","4211","-11.24","N/A","-49.18","N/A","N/A","35.00","40.00","-","Finance-Etf / Etn       ",
"1070","RECLTD","REC","518.90","-15.35","-2.87","56","88","56","B-","70","140679.99","4774960","9202082","-20.66","95.59","-40.56","-4.63","2.10","37.00","40.00","-","Financial Svcs-Specialty",
"1071","MIDQ50ADD","Dsp Nifty Midcap 150 Quality 50 Etf","249.92","-2.27","-0.90","56","0","56","B-","90","N/A","1995","7984","-7.26","N/A","-83.62","N/A","N/A","50.00","52.00","-","Finance-Etf / Etn       ",
"1072","DTIL","Dhunseri Tea & Inds.","269.80","11.60","4.49","56","16","56","B-","138","271.29","17450","64676","-13.53","47.63","-30.50","-0.94","14.16","60.00","74.00","-","Agricultural Operations ",
"1073","NV20BEES","Nippon India Etf Nifty 50 Value 20","157.08","-1.58","-1.00","56","0","56","D+","90","N/A","3977","25321","-10.24","N/A","-54.44","N/A","N/A","55.00","55.00","-","Finance-Etf / Etn       ",
"1074","NIFMID150","Uti Nifty Midcap 150 Etf","207.76","-2.52","-1.20","56","0","56","E","90","N/A","1006","4841","-10.76","N/A","-71.47","N/A","N/A","46.00","48.00","-","Finance-Etf / Etn       ",
"1075","VINSYS","Vinsys It Services Ltd","379.50","4.50","1.20","56","62","57","B","55","550.42","6247","16460","-15.61","56.25","-72.66","3.19","11.36","71.00","54.00","2023-08-11","Computer-Tech Services  ",
"1076","ETHOSLTD","Ethos","2921.70","89.10","3.15","56","93","59","C-","66","6934.20","164623","56345","-17.11","71.67","-59.86","-11.01","2.51","16.00","46.00","2022-05-30","Retail-Apparel/Shoes/Acc",
"1077","523160","Morganite Crucible India","1750.00","-0.20","-0.01","56","36","61","A-","132","980.11","5719","3268","-10.90","35.30","-83.57","-0.85","10.75","70.00","67.00","-","Steel-Specialty Alloys  ",
"1078","SETFNN50","Sbi-Etf Nifty Ne","738.90","-3.94","-0.53","56","0","61","E","90","N/A","29756","40270","-10.50","N/A","-47.27","N/A","N/A","38.00","42.00","-","Finance-Etf / Etn       ",
"1079","ICICIBANK","Icici Bank","1291.85","-20.30","-1.55","56","90","64","A","127","924889.92","18494715","14316457","-5.17","44.30","0.82","4.51","14.17","78.00","68.00","-","Banks-Money Center      ",
"1080","BEML","Beml","4019.60","40.10","1.01","56","39","64","A-","106","16572.63","1439033","358004","-26.76","98.82","-49.94","4.10","5.31","66.00","43.00","-","Machinery-Constr/Mining ",
"1081","JKIL","J Kumar Infraprojects","788.45","22.15","2.89","56","81","64","C","128","5798.29","155039","196638","-15.84","91.55","-29.75","-0.69","5.82","51.00","46.00","-","Bldg-Heavy Construction ",
"1082","508875","Nitin Castings","717.00","-8.00","-1.10","56","94","65","C","117","372.72","367","512","-18.98","54.91","-25.39","3.08","13.52","70.00","53.00","-","Steel-Producers         ",
"1083","BAJAJHLDNG","Bajaj Holdings & Invs.","10215.85","-7.45","-0.07","56","69","66","B-","67","113779.19","652926","63913","-9.99","52.34","-59.11","-2.08","12.64","65.00","67.00","-","Finance-Investment Mgmt ",
"1084","543324","Gretex Corporate Services","470.00","25.00","5.62","56","69","66","C","110","512.46","3483","7411","-23.82","140.15","102.20","-15.11","-5.68","8.00","8.00","2021-08-09","Comml Svcs-Outsourcing  ",
"1085","531380","Centenial Surg.Suture","127.90","-7.10","-5.26","56","44","67","B+","57","49.25","98","770","-18.54","N/A","-76.10","N/A","N/A","83.00","76.00","-","Medical-Products        ",
"1086","VERANDA","Veranda Learning Solutions","280.00","-2.95","-1.04","56","16","68","A-","12","2019.78","50204","179301","-22.28","109.59","-36.00","-5.74","16.19","56.00","80.00","2022-04-11","Consumer Svcs-Education ",
"1087","HINDPETRO","Hindustan Ptl. (Nse)","381.30","3.65","0.97","56","22","73","B+","160","80357.24","3403622","8926363","-16.59","126.01","-46.01","-8.31","5.03","34.00","48.00","-","Oil&Gas-Refining/Mktg   ",
"1088","KIRLOSENG","Kirloskar Oil Engines","1146.80","30.65","2.75","56","90","73","B-","134","16196.12","336845","293726","-20.91","120.71","-48.98","-9.19","2.05","23.00","23.00","-","Machinery-Gen Industrial",
"1089","M&M","Mahindra & Mahindra","2718.40","10.70","0.40","56","76","74","D+","149","336710.35","9047833","3328367","-15.63","86.74","-31.80","-6.65","11.38","33.00","47.00","-","Auto Manufacturers      ",
"1090","BANARBEADS","Banaras Beads","136.97","5.23","3.97","56","71","75","B-","86","87.42","21372","156031","-11.06","61.25","-47.71","21.00","31.29","94.00","87.00","-","Retail/Whlsle-Jewelry   ",
"1091","LIBERTSHOE","Liberty Shoes","531.10","9.20","1.76","56","94","76","A","113","889.32","9858","18561","-6.76","114.20","-84.12","5.67","34.37","74.00","85.00","-","Apparel-Shoes & Rel Mfg ",
"1092","CESC","CESC","187.96","4.77","2.60","56","51","76","A-","111","24283.12","1536204","8173035","-11.54","119.13","-42.99","-4.97","18.72","48.00","67.00","-","Utility-Electric Power  ",
"1093","530973","Alfa Ica India","85.96","0.00","0.00","56","80","76","B","43","34.73","113","1315","-31.78","N/A","52.17","N/A","N/A","51.00","75.00","-","Bldg-Wood Prds          ",
"1094","501351","Rapid Investments","141.55","6.70","4.97","56","26","76","E","81","28.99","0","0","4.97","N/A","N/A","N/A","N/A","92.00","85.00","-","Finance-Invest Bnk/Bkrs ",
"1095","511628","Fedders Holdings Limited","96.75","1.50","1.57","56","89","78","C","70","1561.78","20201","208795","-25.58","118.44","-82.62","-0.32","16.86","73.00","61.00","-","Financial Svcs-Specialty",
"1096","63MOONS","63 Moons Technologies","572.75","52.05","10.00","56","21","79","A+","70","2399.33","276893","483444","-17.08","100.27","238.13","26.47","28.74","95.00","88.00","-","Financial Svcs-Specialty",
"1097","DLINKINDIA","D-Link (India)","550.60","3.70","0.68","56","88","79","B","105","1941.77","184807","335646","-24.45","114.39","12.79","-9.43","21.76","30.00","70.00","-","Computer-Networking     ",
"1098","SAHASRA","Sahasra Electronics Solutions Ltd","759.00","30.60","4.20","56","83","80","null","19","1820.49","432134","569347","-14.13","25.15","-34.38","0.62","0.62","60.00","19.00","2024-10-04","Electronic-Parts        ",
"1099","543615","Silicon Rental Solutions","269.10","7.55","2.89","56","31","80","A-","168","268.66","11978","44512","-7.22","81.63","-78.43","9.38","32.31","90.00","87.00","2022-10-10","Computer-Hardware/Perip ",
"1100","512099","Eyantra Ventures","963.90","0.00","0.00","56","0","81","C+","86","138.80","59","61","0.00","N/A","-98.36","N/A","N/A","70.00","50.00","-","Retail/Whlsle-Jewelry   ",
"1101","EXCEL","Excel Realty N Infra","0.89","0.08","9.88","56","71","83","A-","55","114.27","8833","9924611","-6.32","170.00","46.94","5.74","27.54","74.00","75.00","-","Computer-Tech Services  ",
"1102","AARVEEDEN","Aarvee Denims & Exports","50.15","2.08","4.33","56","51","84","B+","85","112.77","1811","36119","-2.60","122.03","-23.75","2.69","40.57","81.00","91.00","-","Apparel-Clothing Mfg    ",
"1103","FSL","Firstsource Solutions","340.15","1.85","0.55","56","56","85","B+","110","23579.21","2373557","6977972","-10.01","119.39","-41.37","5.61","40.40","81.00","88.00","-","Comml Svcs-Outsourcing  ",
"1104","505216","Alfred Herbert India","2000.00","-33.10","-1.63","56","8","86","A+","134","156.75","482","241","-4.72","N/A","-53.53","N/A","N/A","93.00","88.00","-","Machinery-Gen Industrial",
"1105","532334","Hb Estate Developers","101.00","-2.70","-2.60","56","64","86","B","128","201.80","1231","12192","-19.26","154.42","-90.26","2.57","36.76","82.00","83.00","-","Bldg-Heavy Construction ",
"1106","TARACHAND","Tara Chand Logist Sltn","449.00","5.95","1.34","56","81","88","B+","128","698.47","18937","42175","-14.30","225.65","-49.22","11.07","31.86","84.00","69.00","2018-03-23","Bldg-Heavy Construction ",
"1107","MICEL","Mic Electronics","92.53","4.40","4.99","56","67","89","B","15","2124.04","61379","663341","-19.39","175.84","-49.98","-3.18","47.42","64.00","82.00","-","Elec-Semiconductor Mfg  ",
"1108","511012","Yamini Investments","1.67","-0.03","-1.76","56","77","90","A+","67","89.37","6437","3854584","-36.26","153.73","-74.32","1.35","42.70","89.00","92.00","-","Finance-Investment Mgmt ",
"1109","BSE","Bse","4396.55","55.90","1.29","56","71","91","A","70","58761.98","15448035","3513672","-11.89","147.97","-59.18","19.98","55.68","95.00","93.00","2017-02-03","Financial Svcs-Specialty",
"1110","512595","Manbro Industries Ltd","966.80","-19.70","-2.00","56","0","93","A+","85","49.42","916","947","-19.43","N/A","-98.84","N/A","N/A","91.00","83.00","-","Apparel-Clothing Mfg    ",
"1111","PRITIKA","Pritika Engineering Components","170.50","0.00","0.00","56","42","93","A+","54","224.77","18816","110360","-5.20","266.67","-74.63","3.35","80.34","90.00","97.00","2022-12-08","Auto/Truck-Original Eqp ",
"1112","539921","Shanti Educational Initiatives","174.00","3.00","1.75","56","51","94","A+","12","2753.10","61943","355995","-16.25","228.78","-97.78","10.16","77.28","92.00","95.00","-","Consumer Svcs-Education ",
"1113","543754","Transvoy Logistics India","212.05","9.60","4.74","56","43","94","A-","163","53.91","1344","6336","-20.43","304.90","-24.24","-5.15","68.99","52.00","91.00","2023-02-02","Transportation-Logistics",
"1114","504731","Azad India Mobility Ltd","163.30","3.20","2.00","56","17","95","B-","117","466.31","238","1455","-23.24","742.63","-98.83","-6.99","7.03","44.00","36.00","-","Steel-Producers         ",
