Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"24","VOLTAMP","Voltamp Transformers","13200.00","-99.15","-0.75","83","95","85","B-","35","13454.75","262601","19894","-10.81","211.77","-43.68","-2.48","23.70","50.00","63.00","-","Electrical-Power/Equipmt",
"25","543619","Concord Control Systems","1614.70","-43.30","-2.61","83","99","91","B+","11","991.82","18214","11280","-21.69","208.18","-66.76","-3.30","55.67","72.00","93.00","2022-10-10","Elec-Misc Products      ",
"26","543620","Insolation Energy","3612.00","-10.90","-0.30","83","99","97","A","76","7547.23","94150","26066","-9.24","639.29","-15.60","2.58","56.73","68.00","87.00","2022-10-10","Energy-Solar            ",
"27","GENUSPOWER","Genus Power Infr.","413.00","-17.15","-3.99","82","80","77","B+","35","13070.37","579898","1404111","-13.34","110.34","-57.42","4.46","33.81","74.00","78.00","-","Electrical-Power/Equipmt",
"28","PITTIENG","Pitti Engineering","1300.00","11.15","0.87","82","95","80","B","35","4570.91","103857","79890","-10.81","106.88","-30.76","-2.51","32.11","52.00","74.00","-","Electrical-Power/Equipmt",
"29","VOLTAS","Voltas (Nse)","1813.80","-51.50","-2.76","82","50","83","A-","31","61719.98","3661585","2018737","-6.74","131.23","-39.30","5.01","33.83","76.00","75.00","-","Hsehold-Appliances/Wares",
"30","526731","Bright Brothers","302.95","5.50","1.85","82","53","89","A+","10","168.95","6080","20068","-9.15","122.39","-64.75","3.79","55.40","90.00","92.00","-","Chemicals-Plastics      ",
"31","NUVAMA","Nuvama Wealth Management Ltd","6946.00","-182.90","-2.57","82","62","89","A-","69","25462.29","978344","140850","-6.08","189.76","-48.56","8.51","40.00","83.00","81.00","-","Finance-Investment Mgmt ",
"32","SHILPAMED","Shilpa Medicare Limited","840.00","-23.10","-2.68","82","76","90","A","40","8440.34","306883","365337","-12.45","190.80","-58.83","7.94","52.52","82.00","85.00","-","Medical-Diversified     ",
"33","504080","Jsl Industries","2743.55","53.75","2.00","82","98","96","A+","35","315.78","439","160","1.01","N/A","-80.63","N/A","N/A","90.00","95.00","-","Electrical-Power/Equipmt",
"34","MOTHERSON","Samvardhana Motherson International","199.25","-5.89","-2.87","81","86","81","A+","51","144342.56","3860506","19375185","-8.18","136.34","-53.88","3.59","32.64","62.00","76.00","-","Auto/Truck-Original Eqp ",
"35","SYMPHONY","Symphony","1695.50","-78.55","-4.43","81","89","89","A+","31","12182.58","511200","301504","-9.86","116.35","-53.97","9.32","52.64","87.00","88.00","-","Hsehold-Appliances/Wares",
"36","VMART","V-Mart Retail","4302.00","2.55","0.06","81","40","89","B+","6","8507.32","151878","35304","-4.40","169.56","-26.67","10.91","56.08","82.00","89.00","-","Retail-Department Stores",
"37","517370","Incap","117.61","5.60","5.00","81","87","90","A+","20","57.50","776","6598","5.00","190.94","-46.79","43.56","65.14","97.00","93.00","-","Electronic-Parts        ",
"38","WOMANCART","Womancart Ltd","307.05","0.00","0.00","81","83","90","B+","81","151.99","855","2784","-6.93","210.15","-42.53","3.92","64.60","68.00","91.00","2023-10-27","Cosmetics/Personal Care ",
"39","JUBLPHARMA","Jubilant Pharmova","1190.95","11.30","0.96","81","59","91","A-","40","18789.58","871617","731867","-4.51","270.09","-80.79","12.54","56.56","90.00","90.00","-","Medical-Diversified     ",
"40","ZENTEC","Zen Technologies","1857.50","-52.95","-2.77","81","57","91","B+","99","16056.19","853967","459740","-7.02","193.92","-65.56","10.44","59.46","84.00","90.00","-","Aerospace/Defense       ",
"41","POWERINDIA","Hitachi Energy India","14889.95","-641.60","-4.13","81","86","93","A","35","65825.82","708568","47587","-10.03","285.36","-57.19","19.47","59.07","89.00","87.00","-","Electrical-Power/Equipmt",
"42","STAR","Strides Pharma Science","1639.50","10.60","0.65","81","64","93","A+","36","14979.04","638243","389291","-2.12","248.80","-42.04","18.80","67.24","92.00","92.00","-","Medical-Generic Drugs   ",
"43","TARIL","Transformers And Rtf. (India)","814.80","-14.20","-1.71","81","98","94","A","35","12441.88","183915","225718","-9.35","483.80","54.45","18.16","57.96","85.00","76.00","-","Electrical-Power/Equipmt",
"44","505978","Triton Valves","4953.00","-47.15","-0.94","81","67","94","A-","51","592.02","7652","1545","-11.15","244.84","-74.11","6.28","55.69","86.00","89.00","-","Auto/Truck-Original Eqp ",
"45","531169","Skp Securities","313.35","28.30","9.93","81","99","96","A+","83","194.09","4272","13632","2.54","366.91","252.28","69.14","124.33","98.00","97.00","-","Finance-Invest Bnk/Bkrs ",
"46","STYRENIX","Styrenix Performance Materials","2505.00","-33.50","-1.32","80","55","76","B","10","4464.21","115453","46089","-13.02","108.22","-26.72","-0.55","28.93","50.00","73.00","-","Chemicals-Plastics      ",
"47","REMUS","Remus Pharmaceuticals Ltd","2645.00","31.20","1.19","80","5","83","B+","37","1540.05","19568","7398","-6.69","117.82","-44.58","2.80","32.99","75.00","78.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"48","DOMS","Doms Industries Ltd","2835.00","-89.40","-3.06","80","54","86","A","29","17747.31","446430","157471","-6.70","134.89","-10.65","11.73","47.91","84.00","85.00","2023-12-20","Paper & Paper Products  ",
"49","531215","R T S Power Corporation","340.00","8.55","2.58","80","47","87","A","35","303.91","10979","32290","-7.10","147.26","-23.98","22.16","53.85","92.00","88.00","-","Electrical-Power/Equipmt",
"50","539227","Loyal Equipments","300.00","-1.45","-0.48","80","51","87","A","16","307.48","5726","19087","-12.28","133.68","-55.28","4.70","43.53","83.00","88.00","-","Bldg-A/C & Heating Prds ",
"51","530129","Nile","2445.00","-26.10","-1.06","80","85","92","A+","135","741.82","18675","7638","-12.62","274.44","-23.23","7.27","52.81","79.00","88.00","-","Mining-Metal Ores       ",
"52","543244","Shine Fashions (India)","370.00","16.95","4.80","80","98","93","B+","90","98.78","736","1990","-13.52","310.52","-74.87","1.82","109.73","69.00","89.00","2020-11-02","Apparel-Clothing Mfg    ",
"53","513472","Simplex Castings","344.05","16.35","4.99","80","70","97","A","115","225.85","2564","7453","-1.14","604.73","180.65","12.47","74.73","88.00","90.00","-","Steel-Producers         ",
"54","WHIRLPOOL","Whirlpool Of India (Nse)","2331.50","-6.35","-0.27","79","60","75","A-","31","29660.77","540558","231850","-4.45","97.10","-67.02","7.52","37.66","72.00","80.00","-","Hsehold-Appliances/Wares",
"55","GENESYS","Genesys International","710.85","-17.75","-2.44","79","74","75","B","84","2887.73","287900","405008","-16.94","144.05","-54.94","-4.47","18.04","38.00","64.00","-","Computer-Tech Services  ",
"56","SIGNATURE","Signatureglobal (India) Ltd","1482.00","-7.55","-0.51","79","74","76","A-","85","20929.82","1075152","725474","-10.02","190.36","-65.80","-0.97","10.05","45.00","51.00","2023-09-27","Bldg-Resident/Comml     ",
"57","LUPIN","Lupin (Nse)","2144.70","-35.00","-1.61","79","57","76","B+","36","99425.49","2766809","1290068","-7.24","94.10","-27.77","-0.33","23.69","64.00","73.00","-","Medical-Generic Drugs   ",
"58","AMBER","Amber Enterprises India","6484.25","1080.70","20.00","79","57","77","A+","31","18244.01","2456908","378904","14.44","98.58","1116.79","16.91","32.40","86.00","81.00","2018-01-30","Hsehold-Appliances/Wares",
"59","543744","Rex Sealing And Packing Industries","202.00","5.00","2.54","79","62","80","D","103","43.73","590","2920","-27.02","N/A","2.74","N/A","N/A","34.00","83.00","2023-01-12","Machinery-Gen Industrial",
"60","544143","Royal Sense Ltd","213.85","0.00","0.00","79","69","82","A-","12","104.79","2087","9760","-8.26","106.56","104.92","31.16","47.32","92.00","90.00","2024-03-19","Medical-Systems/Equip   ",
"61","SURAJEST","Suraj Estate Developers Ltd","777.00","-21.25","-2.66","79","97","90","A+","85","3645.45","131786","169609","-8.26","212.06","136.96","2.94","60.27","73.00","91.00","2023-12-26","Bldg-Resident/Comml     ",
"62","TIMETECHNO","Time Technoplast","451.60","-2.60","-0.57","79","84","91","A+","10","10307.11","732345","1621668","-4.73","218.40","-46.11","13.98","55.94","87.00","87.00","-","Chemicals-Plastics      ",
"63","NEULANDLAB","Neuland Laboratories","13560.50","-524.15","-3.72","79","93","94","A-","40","18070.61","504396","37196","-17.94","290.04","101.85","11.88","69.76","90.00","94.00","-","Medical-Diversified     ",
"64","RSSOFTWARE","Rs Software (India)","271.25","-9.25","-3.30","79","78","95","B","39","721.11","21696","79987","-26.12","423.81","-77.70","-2.72","29.84","58.00","62.00","-","Computer Sftwr-Desktop  ",
"65","VINCOFE","Vintage Coffee And Beverages","133.50","-7.30","-5.18","79","61","96","A+","6","1730.19","97689","731756","-5.95","431.32","-52.41","28.79","95.69","95.00","96.00","-","Retail-Department Stores",
"66","ARVINDFASN","Arvind Fashions","589.50","-11.05","-1.84","78","68","71","A","90","8001.97","546618","927257","-7.85","100.95","-62.23","7.25","21.32","78.00","72.00","-","Apparel-Clothing Mfg    ",
"67","NAUKRI","Info Edge (India) (Nse)","7920.00","-168.85","-2.09","78","57","77","A-","25","104818.55","1777644","224450","-6.52","103.64","-50.87","4.24","27.63","70.00","71.00","-","Internet-Content        ",
"68","CDSL","Central Depository Services (India)","1547.05","-32.25","-2.04","78","97","86","A-","46","33007.37","7630635","4932378","-7.05","150.29","-33.26","9.66","41.45","84.00","85.00","2017-06-30","Financial Svcs-Specialty",
"69","526703","Ecoplast","590.00","19.60","3.44","78","35","87","A","10","171.12","1343","2276","-7.81","230.86","125.62","-1.17","34.52","51.00","81.00","-","Chemicals-Plastics      ",
"70","PRUDENT","Prudent Corporate Advisory Services","2688.00","-8.75","-0.32","78","95","87","A-","69","11166.43","266996","99329","-5.59","146.61","42.37","10.04","51.14","79.00","86.00","2022-05-20","Finance-Investment Mgmt ",
"71","KFINTECH","Kfin Technologies","1035.00","-30.75","-2.89","78","96","88","B","69","18273.99","1669712","1613248","-12.95","150.44","-82.41","2.97","39.37","79.00","83.00","2022-12-29","Finance-Investment Mgmt ",
"72","SMSPHARMA","Sms Pharmaceuticals","307.55","-9.85","-3.10","78","66","89","B","36","2686.85","146367","475913","-22.73","183.77","-39.91","-6.41","38.31","46.00","77.00","-","Medical-Generic Drugs   ",
"73","517449","Magna Elto.Castings","876.00","-23.85","-2.65","78","91","90","A+","115","380.82","6585","7517","-4.78","131.92","-69.06","12.35","65.22","92.00","94.00","-","Steel-Producers         ",
"74","ABREL","Aditya Birla Real Estate Ltd","3010.85","-41.95","-1.37","78","46","90","A+","29","34098.56","1693344","562414","-3.65","191.73","-19.00","19.02","52.14","89.00","85.00","-","Paper & Paper Products  ",
"75","526479","Sky Industries","161.80","-3.70","-2.24","78","93","90","A-","90","130.60","4942","30545","-17.47","184.36","-76.71","14.75","61.37","90.00","91.00","-","Apparel-Clothing Mfg    ",
"76","EMKAY","Emkay Global Finl.Svs.","277.95","5.45","2.00","78","94","91","A","83","676.84","7295","26247","2.00","214.67","-28.41","32.23","65.75","94.00","91.00","-","Finance-Invest Bnk/Bkrs ",
"77","524136","Pee Cee Cosma Sope","810.00","-24.00","-2.88","78","78","91","A+","59","220.68","5655","6982","-17.23","176.02","-66.54","26.59","77.78","95.00","94.00","-","Soap & Clng Preparatns  ",
"78","INDRAMEDCO","Indraprastha Med. (Nse) Corp.","419.90","-3.75","-0.89","78","95","92","A-","94","3883.73","206881","492691","-13.24","184.33","-68.04","1.92","57.60","86.00","88.00","-","Medical-Hospitals       ",
"79","530585","Swastika Investmart","218.00","2.90","1.35","78","0","92","B+","83","318.33","7892","36204","-6.84","28.04","-37.14","-67.40","-67.60","88.00","82.00","-","Finance-Invest Bnk/Bkrs ",
"80","WOCKPHARMA","Wockhardt","1069.00","-0.95","-0.09","78","37","94","A+","36","16415.49","305505","285786","-5.10","401.74","-10.81","6.52","53.43","80.00","89.00","-","Medical-Generic Drugs   ",
"81","WABAG","Va Tech Wabag","1707.65","-163.50","-8.74","78","47","95","A+","3","11636.68","953547","558397","-10.39","325.21","61.51","31.16","78.89","93.00","93.00","-","Utility-Water Supply    ",
"82","WEL","Wonder Electricals","1475.10","-54.70","-3.58","78","82","96","A-","31","2050.09","103006","69830","-8.94","483.78","-81.26","5.97","61.12","77.00","82.00","2019-08-06","Hsehold-Appliances/Wares",
"83","SHAKTIPUMP","Shakti Pumps India","4460.00","-144.05","-3.13","78","91","96","B+","103","9224.21","248516","55721","-12.97","395.62","-48.74","4.12","65.19","67.00","91.00","-","Machinery-Gen Industrial",
"84","504084","Kaycee Industries","4338.30","-88.50","-2.00","78","96","99","A+","35","1405.07","20390","4700","-11.41","2028.27","-94.06","29.83","207.85","97.00","99.00","-","Electrical-Power/Equipmt",
"85","531525","Ace Software Exports","425.25","20.25","5.00","78","64","99","A+","84","259.20","8317","19557","5.00","1828.57","-72.80","11.81","92.05","83.00","94.00","-","Computer-Tech Services  ",
"86","BFINVEST","Bf Investment","763.00","70.35","10.16","77","97","61","A+","69","2609.07","80509","105516","4.81","54.96","1530.25","13.30","18.27","78.00","69.00","-","Finance-Investment Mgmt ",
"87","ROCKINGDCE","Rockingdeals Circular Economy Ltd","555.05","-27.85","-4.78","77","81","65","B","152","329.86","17170","30935","-19.27","127.70","-61.21","-6.54","6.34","21.00","47.00","2023-11-30","Transport-Air Freight   ",
"88","SMCGLOBAL","Smc Global Securities","160.60","-3.77","-2.29","77","94","71","B","83","1720.95","74528","464061","-12.24","N/A","60.81","N/A","N/A","75.00","54.00","-","Finance-Invest Bnk/Bkrs ",
"89","CARTRADE","Cartrade Tech","1004.50","-45.35","-4.32","77","28","75","A","32","4965.79","415408","413547","-4.75","71.54","-67.10","13.28","29.69","85.00","76.00","2021-08-20","Retail-Internet         ",
"90","ADFFOODS","Adf Foods","294.90","-13.45","-4.36","77","87","75","B","131","3387.66","276196","936575","-9.12","47.46","-74.39","15.34","43.73","86.00","82.00","-","Food-Misc Preparation   ",
"91","543172","Cospower Engineering","478.00","22.00","4.82","77","57","81","A-","103","68.40","1185","2480","-10.99","127.89","0.81","31.60","52.20","95.00","93.00","2020-03-30","Machinery-Gen Industrial",
"92","531199","Glance Finance","132.35","-6.35","-4.58","77","60","83","B+","69","31.29","73","548","-6.54","N/A","66.42","N/A","N/A","92.00","86.00","-","Finance-Investment Mgmt ",
"93","523676","Golkunda Dias.& Jewelr.","273.00","-5.85","-2.10","77","99","84","A+","106","194.19","2827","10354","-10.17","184.54","-40.12","14.33","42.55","89.00","86.00","-","Retail/Whlsle-Jewelry   ",
"94","EFACTOR","E Factor Experiences Ltd","272.00","-14.70","-5.13","77","99","84","A-","34","375.23","9674","35568","-7.48","155.98","-5.53","25.71","57.05","91.00","91.00","2023-10-09","Diversified Operations  ",
"95","543578","Olatech Solutions","218.55","-11.45","-4.98","77","98","85","B","125","99.57","5268","24105","-23.09","180.21","-80.81","4.55","35.18","79.00","84.00","2022-08-29","Computer Sftwr-Enterprse",
"96","PROV","Proventus Agrocom Ltd","1700.00","-25.00","-1.45","77","98","85","B+","126","592.54","3193","1878","-10.05","89.98","-82.96","6.96","46.10","84.00","89.00","2023-06-05","Agricultural Operations ",
"97","PRIMESECU","Prime Securities","328.80","-3.40","-1.02","77","68","86","A-","83","1114.46","31600","96107","-3.27","152.05","82.97","16.29","52.09","87.00","89.00","-","Finance-Invest Bnk/Bkrs ",
"98","511768","Master Trust","935.45","-2.70","-0.29","77","98","88","B+","83","2106.43","25607","27374","-9.62","212.72","-80.06","4.22","32.01","77.00","70.00","-","Finance-Invest Bnk/Bkrs ",
"99","EMSLIMITED","Ems Ltd","836.50","-28.40","-3.28","77","92","89","A+","16","4802.88","393654","470596","-10.53","212.18","-4.73","6.01","45.93","74.00","87.00","2023-09-21","Bldg-A/C & Heating Prds ",
"100","533019","Simplex Papers","2569.10","-52.40","-2.00","77","33","89","A+","29","7.87","198","77","-29.86","N/A","-70.13","N/A","N/A","78.00","79.00","-","Paper & Paper Products  ",
"101","KICL","Kalyani Investment","7839.50","373.30","5.00","77","77","89","A+","69","3259.00","19465","2483","5.00","203.01","45.39","21.65","53.03","89.00","87.00","-","Finance-Investment Mgmt ",
"102","543931","Veefin Solutions Ltd","585.40","-30.80","-5.00","77","72","91","A+","28","1390.95","70023","119615","-22.35","231.38","-69.57","-3.29","50.22","68.00","91.00","2023-07-05","Computer Sftwr-Financial",
"103","530643","Eco Recycling","926.00","-9.70","-1.04","77","97","92","B+","45","1805.62","31103","33589","-23.79","295.56","-52.53","-4.13","42.84","58.00","84.00","-","Pollution Control       ",
"104","BASF","Basf India (Nse)","7708.85","-310.00","-3.87","77","79","93","A+","80","34710.39","518736","67291","-11.90","229.99","-63.99","11.65","65.44","85.00","90.00","-","Chemicals-Specialty     ",
"105","531398","Sce.Ntfd.& Herbal Spp.","254.10","-5.15","-1.99","77","48","94","A","36","166.88","2032","7996","-5.80","232.37","-81.04","24.08","95.25","92.00","96.00","-","Medical-Generic Drugs   ",
"106","PGEL","Pg Electroplast","584.80","-31.30","-5.08","77","99","95","A-","10","16119.27","862886","1475524","-15.73","319.96","-26.88","7.43","87.20","88.00","96.00","-","Chemicals-Plastics      ",
"107","531688","Prithvi Exchange India","448.55","-9.15","-2.00","77","80","96","B","83","377.60","3699","8247","-14.15","559.51","-84.19","5.20","58.18","84.00","89.00","-","Finance-Invest Bnk/Bkrs ",
"108","517035","RIR Power Electronics","3269.90","-163.80","-4.77","77","96","97","A","15","2526.17","63717","19486","-32.97","502.46","-13.95","10.90","88.70","92.00","94.00","-","Elec-Semiconductor Mfg  ",
"109","V2RETAIL","V2 Retail","1294.00","-25.35","-1.92","77","67","98","A-","68","4563.50","90699","70092","-12.80","621.94","-22.25","11.50","93.27","88.00","95.00","-","Retail-Apparel/Shoes/Acc",
"110","OBEROIRLTY","Oberoi Realty","1989.30","57.80","2.99","76","96","70","A","114","70229.73","1674710","841859","-3.68","83.76","220.68","6.34","18.46","71.00","64.00","-","Real Estate Dvlpmt/Ops  ",
"111","501148","Dalal Street Invs.","578.35","11.30","1.99","76","32","71","B","69","17.86","75","129","-5.92","N/A","24.81","N/A","N/A","81.00","72.00","-","Finance-Investment Mgmt ",
"112","ASHOKA","Ashoka Buildcon","238.27","-8.79","-3.56","76","96","73","A-","118","6935.54","553907","2324701","-16.32","104.60","-56.41","2.17","22.29","58.00","67.00","-","Bldg-Heavy Construction ",
"113","542668","Evans Electric","335.00","11.05","3.41","76","97","75","B+","103","88.89","1136","3390","-16.48","128.78","312.98","8.77","22.92","75.00","64.00","2019-05-13","Machinery-Gen Industrial",
"114","JINDALSAW","Jindal Saw (Nse)","344.95","-20.30","-5.56","76","88","78","B","115","23358.03","738126","2139806","-10.13","121.36","195.68","4.45","29.20","76.00","76.00","-","Steel-Producers         ",
"115","JASH","Jash Engineering","2454.00","-139.15","-5.37","76","96","79","A","103","3244.81","103004","41974","-7.05","107.29","1.46","17.37","28.57","85.00","75.00","2017-10-11","Machinery-Gen Industrial",
"116","QUICKHEAL","Quick Heal Technologies","668.00","-44.35","-6.23","76","64","79","B","84","3836.15","315136","471761","-19.03","149.90","-47.41","5.83","32.67","77.00","80.00","-","Computer-Tech Services  ",
"117","TAINWALCHM","Tainwala Chpt.India","280.75","46.79","20.00","76","68","79","B-","10","219.08","5410","19271","-5.15","100.05","1010.57","5.17","34.27","69.00","80.00","-","Chemicals-Plastics      ",
"118","PDMJEPAPER","Pudumjee Paper Products","113.47","-1.94","-1.68","76","98","81","B+","29","1095.82","41025","361549","-16.87","166.54","-69.85","-1.33","24.68","41.00","63.00","-","Paper & Paper Products  ",
"119","NATIONALUM","National Aluminium (Nse)","230.00","-2.12","-0.91","76","95","82","A+","64","42631.90","4786738","20811904","-1.20","161.99","12.67","21.63","32.25","87.00","77.00","-","Metal Proc & Fabrication",
"120","505712","Him Teknoforge","237.80","-2.75","-1.14","76","62","82","A+","51","209.09","4502","18930","-10.08","135.83","53.89","2.83","34.96","76.00","85.00","-","Auto/Truck-Original Eqp ",
"121","HPL","Hpl Electric & Power","520.30","-12.20","-2.29","76","97","82","B+","35","3423.97","149304","286957","-25.03","197.49","-70.90","-9.61","21.27","12.00","62.00","-","Electrical-Power/Equipmt",
"122","GREENPLY","Greenply Industries","391.50","3.50","0.90","76","86","83","A-","43","4801.38","137093","350173","-4.96","160.67","-16.31","1.49","30.38","69.00","75.00","-","Bldg-Wood Prds          ",
"123","544001","Sunita Tools Ltd","473.85","-24.90","-4.99","76","67","84","D","173","280.55","5492","11590","-49.59","328.11","115.70","-21.84","7.85","1.00","29.00","2023-10-11","Elec-Scientific/Msrng   ",
"124","509597","Hardcastle & Waud","1109.95","17.40","1.59","76","97","86","B-","80","74.18","322","290","-18.07","N/A","7.59","N/A","N/A","78.00","78.00","-","Chemicals-Specialty     ",
"125","UNIVASTU","Univastu India","262.95","12.52","5.00","76","86","87","A","118","284.61","29947","113890","4.97","155.54","87.30","20.47","45.02","90.00","84.00","-","Bldg-Heavy Construction ",
"126","533018","Simplex Mills","5957.00","-121.55","-2.00","76","26","87","A-","90","18.24","119","20","-19.35","N/A","-90.00","N/A","N/A","86.00","87.00","-","Apparel-Clothing Mfg    ",
"127","KIRLPNU","Kirloskar Pneumatic","1448.00","12.30","0.86","76","91","87","B-","103","9309.22","174220","120318","-6.73","164.91","3.29","62.09","108.83","77.00","77.00","-","Machinery-Gen Industrial",
"128","HERITGFOOD","Heritage Foods","640.50","11.00","1.75","76","81","88","A-","58","5841.51","322607","503680","-11.94","200.76","2.55","8.10","49.24","75.00","82.00","-","Food-Dairy Products     ",
"129","539176","Hawa Engineers Dt","248.90","-13.05","-4.98","76","67","88","B+","64","92.36","1927","7741","-26.36","187.23","-65.31","40.88","54.95","96.00","89.00","-","Metal Proc & Fabrication",
"130","EPIGRAL","Epigral Ltd","2151.20","-62.95","-2.84","76","89","89","A","80","9199.79","356297","165627","-10.62","153.89","-67.30","8.02","52.26","83.00","87.00","2021-08-18","Chemicals-Specialty     ",
"131","TECHNOE","Techno Elec.& Engr.Co.","1648.95","-82.45","-4.76","76","89","91","A+","118","20136.18","276085","167431","-9.50","260.71","-7.36","5.73","44.17","73.00","82.00","-","Bldg-Heavy Construction ",
