Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"34","MOTHERSON","Samvardhana Motherson International","204.32","-6.43","-3.05","80","87","82","A","48","148289.92","4361474","21346291","-5.84","142.80","-6.53","8.60","42.33","70.00","82.00","-","Auto/Truck-Original Eqp ",
"35","VOLTAS","Voltas (Nse)","1849.70","-4.85","-0.26","80","50","82","A-","31","61364.28","3455129","1867940","-4.89","129.89","-54.73","9.09","38.37","76.00","77.00","-","Hsehold-Appliances/Wares",
"36","517449","Magna Elto.Castings","782.15","-12.85","-1.62","80","91","84","A+","106","336.44","6658","8512","-14.05","104.90","-87.37","12.20","52.70","90.00","91.00","-","Steel-Producers         ",
"37","543172","Cospower Engineering","488.05","23.20","4.99","80","57","85","A+","107","69.73","1313","2690","4.99","132.31","85.87","54.38","61.50","97.00","95.00","2020-03-30","Machinery-Gen Industrial",
"38","NUVAMA","Nuvama Wealth Management Ltd","6205.00","-315.05","-4.83","80","62","85","B+","86","23287.66","832543","134173","-12.61","210.48","118.47","1.81","32.71","70.00","72.00","-","Finance-Investment Mgmt ",
"39","ZENTEC","Zen Technologies","1650.00","-57.70","-3.38","80","57","86","B+","91","14352.19","811343","491723","-16.24","162.72","-48.30","1.89","50.49","70.00","86.00","-","Aerospace/Defense       ",
"40","TIPSMUSIC","Tips Music Ltd","733.00","27.25","3.86","80","97","87","A+","39","9021.74","338161","461339","-6.62","135.13","84.72","2.04","42.85","77.00","83.00","-","Leisure-Movies & Related",
"41","PROV","Proventus Agrocom Ltd","1675.00","-75.00","-4.29","80","98","87","B+","92","601.13","4593","2742","-11.38","96.63","-70.82","17.60","52.07","90.00","91.00","2023-06-05","Agricultural Operations ",
"42","543744","Rex Sealing And Packing Industries","221.85","0.00","0.00","80","62","87","C","107","49.25","528","2380","-19.85","N/A","0.00","N/A","N/A","74.00","91.00","2023-01-12","Machinery-Gen Industrial",
"43","512589","Sita Enterprises","78.71","3.74","4.99","80","97","88","A+","86","22.49","189","2400","4.99","N/A","86.29","N/A","N/A","89.00","91.00","-","Finance-Investment Mgmt ",
"44","MOTILALOFS","Motilal Oswal Finl.Svs.","715.00","-27.80","-3.74","80","98","90","A-","94","44462.08","1025236","1433896","-13.74","243.41","-8.58","6.82","38.86","78.00","77.00","-","Finance-Invest Bnk/Bkrs ",
"45","526479","Sky Industries","178.90","16.25","9.99","80","93","92","A","87","128.35","4384","24504","9.99","193.06","414.30","27.02","68.70","94.00","92.00","-","Apparel-Clothing Mfg    ",
"46","SMSLIFE","Sms Lifesciences India","1430.00","-19.00","-1.31","80","73","93","A+","53","438.03","11753","8219","-18.27","206.96","-84.34","9.96","75.00","88.00","94.00","-","Medical-Diversified     ",
"47","NSIL","Nalwa Sons Investments","4995.00","-52.95","-1.05","79","61","73","A","86","2592.63","70749","14164","-2.05","114.76","75.44","11.26","34.34","74.00","78.00","-","Finance-Investment Mgmt ",
"48","ROCKINGDCE","Rockingdeals Circular Economy Ltd","604.90","-2.20","-0.36","79","81","75","B","146","343.56","20195","33385","-12.01","137.15","-62.56","-3.13","14.49","25.00","55.00","2023-11-30","Transport-Air Freight   ",
"49","NAUKRI","Info Edge (India) (Nse)","8136.00","-59.95","-0.73","79","57","77","A+","24","106206.40","2117752","260294","-1.51","106.34","-55.62","9.66","33.25","76.00","75.00","-","Internet-Content        ",
"50","LUPIN","Lupin (Nse)","2187.65","-6.75","-0.31","79","58","77","A-","47","100096.02","3281873","1500182","-5.38","95.41","-66.35","3.98","28.62","72.00","73.00","-","Medical-Generic Drugs   ",
"51","REMUS","Remus Pharmaceuticals Ltd","2580.00","-60.00","-2.27","79","5","77","B+","49","1555.49","22885","8870","-8.99","120.00","-43.63","9.96","38.31","83.00","81.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"52","NETWEB","Netweb Technologies India Ltd","2402.00","-106.70","-4.25","79","99","85","B+","21","14140.79","375790","156449","-17.88","239.66","20.09","-0.30","26.56","39.00","60.00","2023-07-27","Computer Sftwr-Database ",
"53","522195","Frontier Springs","1958.00","-102.50","-4.97","79","85","88","B+","115","811.63","15149","7737","-18.81","242.85","4.16","7.60","42.35","80.00","83.00","-","Steel-Specialty Alloys  ",
"54","526703","Ecoplast","573.20","-15.70","-2.67","79","35","90","A+","11","176.67","1753","3059","-10.44","241.59","-87.32","3.34","44.15","74.00","88.00","-","Chemicals-Plastics      ",
"55","531067","Contil India","267.30","12.70","4.99","79","98","90","A+","66","78.77","1072","4010","4.99","189.32","148.10","26.85","62.44","92.00","90.00","-","Financial Svcs-Specialty",
"56","530129","Nile","2185.00","20.20","0.93","79","85","91","A+","98","649.87","20832","9534","-21.91","228.02","-67.81","-5.39","40.90","51.00","80.00","-","Mining-Metal Ores       ",
"57","NEULANDLAB","Neuland Laboratories","12050.00","-458.25","-3.66","79","92","92","A-","53","16048.09","575484","47758","-11.59","246.38","-50.88","7.66","60.32","85.00","91.00","-","Medical-Diversified     ",
"58","WOMANCART","Womancart Ltd","311.05","0.00","0.00","79","83","92","B","55","153.97","1254","4032","-5.71","214.19","-20.63","9.72","74.25","81.00","94.00","2023-10-27","Cosmetics/Personal Care ",
"59","543931","Veefin Solutions Ltd","663.10","-14.00","-2.07","79","72","94","A+","15","1528.42","98064","147887","-12.04","264.13","-71.60","12.70","74.90","88.00","94.00","2023-07-05","Computer Sftwr-Financial",
"60","543620","Insolation Energy","3477.00","32.30","0.94","79","99","98","B+","59","7176.00","93740","26960","-11.97","794.73","-44.36","-0.02","60.97","39.00","88.00","2022-10-10","Energy-Solar            ",
"61","BOMDYEING","Bombay Dyeing & Mnfg.","231.80","5.05","2.23","78","64","63","A","87","4683.18","550500","2374893","-4.69","69.09","248.03","4.36","22.93","60.00","68.00","-","Apparel-Clothing Mfg    ",
"62","ARVINDFASN","Arvind Fashions","584.10","-16.20","-2.70","78","68","70","A+","87","7998.64","565611","968346","-6.23","100.87","-46.79","12.36","24.16","78.00","71.00","-","Apparel-Clothing Mfg    ",
"63","ABB","ABB India","8088.90","-179.20","-2.17","78","93","71","B+","44","175207.65","2500659","309147","-11.60","114.76","3.76","6.13","22.60","56.00","54.00","-","Electrical-Power/Equipmt",
"64","WHIRLPOOL","Whirlpool Of India (Nse)","2327.95","43.60","1.91","78","60","74","A+","31","28982.00","602378","258759","-0.55","92.59","11.94","8.40","39.48","75.00","81.00","-","Hsehold-Appliances/Wares",
"65","IFBIND","Ifb Industries","1807.90","-35.15","-1.91","78","65","76","A-","31","7467.85","151598","83853","-16.76","116.83","-56.90","-4.14","23.12","39.00","57.00","-","Hsehold-Appliances/Wares",
"66","543597","Virtuoso Optoelectronics","390.00","-14.30","-3.54","78","98","78","A+","31","1064.89","28872","74030","-14.79","122.14","-31.11","22.59","45.56","88.00","88.00","2022-09-15","Hsehold-Appliances/Wares",
"67","NATIONALUM","National Aluminium (Nse)","222.41","-1.82","-0.81","78","95","78","A+","75","41182.80","3926142","17652723","-2.19","153.08","104.13","22.84","32.57","86.00","75.00","-","Metal Proc & Fabrication",
"68","513498","Southern Magnesium","336.90","6.60","2.00","78","96","80","A+","98","99.09","2242","6656","-28.16","121.01","-82.32","-10.22","21.97","55.00","70.00","-","Mining-Metal Ores       ",
"69","526775","Valiant Communications","659.80","-9.35","-1.40","78","72","82","B+","70","510.43","6062","9188","-9.89","184.81","-18.76","-1.40","29.40","40.00","63.00","-","Telecom-Infrastructure  ",
"70","SYMPHONY","Symphony","1620.00","-28.45","-1.73","78","89","83","A-","31","11367.22","612924","378348","-7.36","101.03","-68.52","9.95","48.52","83.00","87.00","-","Hsehold-Appliances/Wares",
"71","509597","Hardcastle & Waud","1100.00","-1.90","-0.17","78","98","84","A-","82","74.82","333","303","-18.80","N/A","20.46","N/A","N/A","73.00","83.00","-","Chemicals-Specialty     ",
"72","SIGNATURE","Signatureglobal (India) Ltd","1561.00","-51.90","-3.22","78","74","85","A","105","22663.02","1138262","729188","-5.22","255.19","-26.00","8.24","22.98","70.00","65.00","2023-09-27","Bldg-Resident/Comml     ",
"73","NEWGEN","Newgen Software Techs","1311.95","-6.75","-0.51","78","94","87","A","32","18500.31","441320","336385","-15.25","203.11","-35.57","18.13","43.75","87.00","85.00","2018-01-29","Comp Sftwr-Spec Enterprs",
"74","PRUDENT","Prudent Corporate Advisory Services","2513.00","-58.95","-2.29","78","95","88","A","86","10649.67","268705","106926","-11.73","139.12","-63.63","8.49","51.05","78.00","87.00","2022-05-20","Finance-Investment Mgmt ",
"75","505299","KPT Industries","1194.60","56.85","5.00","78","93","89","A-","71","386.83","7941","6647","-12.16","239.58","-13.06","3.68","44.29","79.00","82.00","-","Machinery-Tools & Rel   ",
"76","IITL","Industrial Inv.Tst.","300.00","-4.50","-1.48","78","76","89","A-","45","686.59","32169","107230","-3.38","198.24","-92.84","24.99","45.63","93.00","91.00","-","Finance-Publ Inv Fd-Bal ",
"77","JUBLPHARMA","Jubilant Pharmova","1119.80","-50.50","-4.32","78","59","90","A-","53","18640.65","1138656","1016839","-10.21","267.15","-69.45","22.14","63.70","92.00","90.00","-","Medical-Diversified     ",
"78","INDRAMEDCO","Indraprastha Med. (Nse) Corp.","427.80","-8.40","-1.93","78","95","92","A+","99","3998.78","326710","763699","-11.61","192.75","-65.33","15.58","71.95","92.00","92.00","-","Medical-Hospitals       ",
"79","533018","Simplex Mills","7096.35","-144.80","-2.00","78","26","93","A+","87","21.72","163","23","-2.00","N/A","17.39","N/A","N/A","96.00","95.00","-","Apparel-Clothing Mfg    ",
"80","505690","Brady & Morris Engr.","2078.00","91.15","4.59","78","93","95","A-","107","447.04","3853","1854","4.21","374.93","24.81","43.04","86.78","95.00","95.00","-","Machinery-Gen Industrial",
"81","IIFLSEC","Iifl Securities","370.55","-8.20","-2.17","78","93","96","A+","94","11703.41","641287","1730635","-2.37","341.69","-0.99","41.82","101.40","96.00","96.00","-","Finance-Invest Bnk/Bkrs ",
"82","531525","Ace Software Exports","376.25","-7.65","-1.99","78","64","99","A","96","245.70","8603","22864","-6.44","1840.85","-95.95","9.63","102.08","83.00","95.00","-","Computer-Tech Services  ",
"83","504084","Kaycee Industries","4348.70","85.25","2.00","78","96","99","A+","44","1353.22","21309","4900","2.00","1949.74","-72.57","54.62","260.34","98.00","99.00","-","Electrical-Power/Equipmt",
"84","ISEC","ICICI Securities","869.35","-20.50","-2.30","77","96","58","A-","94","28831.76","545142","627069","-5.76","46.36","23.06","8.76","15.60","73.00","64.00","2018-04-04","Finance-Invest Bnk/Bkrs ",
"85","HEROMOTOCO","Hero Motocorp","5660.00","-90.10","-1.57","77","66","66","B","112","114990.50","4226424","746718","-9.39","96.66","63.32","3.62","15.93","51.00","53.00","-","Auto Manufacturers      ",
"86","SUBROS","Subros","729.00","-30.55","-4.02","77","76","67","A-","48","4955.00","153749","210904","-11.89","116.61","-54.79","3.10","18.22","51.00","67.00","-","Auto/Truck-Original Eqp ",
"87","CARTRADE","Cartrade Tech","934.00","-56.85","-5.74","77","28","72","A-","27","4686.72","409882","438846","-9.70","82.23","-55.68","8.86","24.26","78.00","67.00","2021-08-20","Retail-Internet         ",
"88","501148","Dalal Street Invs.","553.00","-10.50","-1.86","77","32","72","B","86","17.75","80","145","-10.04","N/A","-76.55","N/A","N/A","83.00","68.00","-","Finance-Investment Mgmt ",
"89","SANDESH","Sandesh (Nse)","1770.00","-59.05","-3.23","77","95","72","B+","137","1384.41","28667","16196","-14.01","87.59","-66.13","7.16","31.36","67.00","77.00","-","Media-Books             ",
"90","544143","Royal Sense Ltd","197.90","0.00","0.00","77","69","77","A-","14","96.97","1417","7160","-0.70","91.15","486.59","31.22","41.94","91.00","89.00","2024-03-19","Medical-Systems/Equip   ",
"91","543939","Kaka Industries Ltd","273.10","-12.50","-4.38","77","5","79","B","75","390.13","14829","54300","-8.97","92.91","-61.33","7.21","35.84","79.00","82.00","2023-07-19","Metal Proc & Fabrication",
"92","JINDALSAW","Jindal Saw (Nse)","714.00","-21.25","-2.89","77","88","81","B+","106","23509.91","1025220","1435883","-6.04","123.79","55.54","9.57","34.34","81.00","79.00","-","Steel-Producers         ",
"93","531215","R T S Power Corporation","288.95","-5.80","-1.97","77","46","82","A","44","270.26","8011","27725","-11.91","119.88","-37.89","18.82","42.64","88.00","83.00","-","Electrical-Power/Equipmt",
"94","TORNTPOWER","Torrent Power","1858.00","-3.70","-0.20","77","72","83","A","93","89476.47","2350760","1265210","-5.68","169.05","-76.68","6.95","33.16","76.00","70.00","-","Utility-Electric Power  ",
"95","TIMETECHNO","Time Technoplast","377.70","-11.80","-3.03","77","84","85","A+","11","8838.89","596732","1579909","-15.47","178.02","-34.88","2.53","40.33","62.00","77.00","-","Chemicals-Plastics      ",
"96","508905","Smifs Capital Markets","91.30","-1.86","-2.00","77","78","88","A","94","52.03","4079","44674","-8.55","129.57","-99.83","37.19","53.24","95.00","91.00","-","Finance-Invest Bnk/Bkrs ",
"97","CENTURYTEX","Century Text. (Nse)","2841.60","-49.20","-1.70","77","47","88","A+","34","32289.08","1574232","553995","-3.23","176.25","-65.62","18.52","51.11","85.00","84.00","-","Paper & Paper Products  ",
"98","SHILPAMED","Shilpa Medicare Limited","799.70","-36.00","-4.31","77","76","89","A","53","8172.39","330463","413234","-16.65","181.57","-56.50","9.91","55.61","80.00","85.00","-","Medical-Diversified     ",
"99","KFINTECH","Kfin Technologies","1072.90","-64.45","-5.67","77","95","89","A-","86","19494.97","1804449","1681843","-9.76","167.27","16.41","16.38","55.49","88.00","89.00","2022-12-29","Finance-Investment Mgmt ",
"100","512229","Veritas India","1148.75","22.50","2.00","77","78","90","A","12","3019.48","20413","17770","-27.66","407.32","322.07","13.23","14.46","73.00","27.00","-","Elec-Misc Products      ",
"101","533019","Simplex Papers","2929.25","0.00","0.00","77","34","90","A+","34","8.79","243","83","-20.03","N/A","-90.36","N/A","N/A","92.00","88.00","-","Paper & Paper Products  ",
"102","WABAG","Va Tech Wabag","1507.00","-31.00","-2.02","77","47","91","A","7","9564.82","862785","572518","-3.60","253.20","-30.93","13.67","55.86","80.00","87.00","-","Utility-Water Supply    ",
"103","SHAILY","Shaily Engineering Plastics","965.00","-44.95","-4.45","77","92","91","A","11","4632.44","199151","206374","-11.55","209.35","-53.25","6.07","68.48","74.00","84.00","-","Chemicals-Plastics      ",
"104","538920","Vintage Coffee And Beverages","123.40","-1.80","-1.44","77","61","95","A+","4","1310.88","57049","462313","-3.89","385.27","-39.71","29.02","85.53","94.00","94.00","-","Retail-Department Stores",
"105","PGEL","Pg Electroplast","615.00","-17.05","-2.70","77","99","95","A+","11","16536.58","997465","1621895","-11.38","330.83","-19.92","18.94","105.66","91.00","97.00","-","Chemicals-Plastics      ",
"106","IWEL","Inox Wind Energy","12340.00","-410.30","-3.22","77","63","95","A+","113","15361.56","267679","21692","-11.22","442.34","-86.19","15.95","69.30","90.00","93.00","-","Energy-Alternative/Other",
"107","522017","Fluidomat","634.95","-27.05","-4.09","76","97","62","C","22","326.17","4636","7302","-16.01","116.98","-55.48","-2.15","5.45","34.00","42.00","-","Electronic-Parts        ",
"108","AUROPHARMA","Aurobindo Pharma","1455.00","16.70","1.16","76","72","65","C-","47","84275.61","2036866","1399908","-8.61","72.32","8.98","-3.77","17.50","39.00","58.00","-","Medical-Generic Drugs   ",
"109","ALKEM","Alkem Laboratories","6182.85","31.60","0.51","76","90","66","A","53","73547.42","1559290","252196","-3.99","78.45","32.94","5.14","17.04","69.00","65.00","-","Medical-Diversified     ",
"110","AMBER","Amber Enterprises India","5155.00","309.30","6.38","76","57","66","B+","31","16360.54","1469299","285024","-3.85","78.08","495.70","9.73","22.41","72.00","69.00","2018-01-30","Hsehold-Appliances/Wares",
"111","519003","Modi Naturals","386.30","7.30","1.93","76","76","77","A+","46","504.30","5670","14679","-1.95","101.60","-72.75","14.65","44.38","88.00","90.00","-","Food-Packaged           ",
"112","DICIND","Dic India (Nse)","730.00","-3.90","-0.53","76","74","78","A+","82","673.65","16439","22519","-5.70","78.78","-84.79","7.18","38.02","82.00","84.00","-","Chemicals-Specialty     ",
"113","523606","Sika Interplant Systems","2579.00","-63.85","-2.42","76","92","78","C","91","1120.57","10316","4000","-27.31","174.15","-0.80","-3.90","20.13","19.00","55.00","-","Aerospace/Defense       ",
"114","GREENPLY","Greenply Industries","377.05","-5.05","-1.32","76","86","79","A-","72","4728.37","216497","574186","-8.47","156.70","-52.97","2.18","32.47","66.00","76.00","-","Bldg-Wood Prds          ",
"115","ARTEMISMED","Artemis Medicare Services","270.00","-14.55","-5.11","76","94","83","A+","99","3915.47","74522","276007","-11.39","109.07","-41.43","6.31","42.11","79.00","84.00","2017-07-20","Medical-Hospitals       ",
"116","STYRENIX","Styrenix Performance Materials","2555.50","-61.05","-2.33","76","55","83","B","11","4601.47","135700","53101","-11.27","153.25","-29.30","1.50","37.21","66.00","81.00","-","Chemicals-Plastics      ",
"117","539227","Loyal Equipments","297.00","-5.10","-1.69","76","51","84","A+","16","308.14","6436","21671","-13.16","136.02","-68.71","12.82","47.30","87.00","89.00","-","Bldg-A/C & Heating Prds ",
"118","MASTER","Master Components Ltd","310.00","0.00","0.00","76","98","85","A","11","124.00","763","2460","-18.42","138.46","0.00","-7.01","55.70","15.00","85.00","2023-09-29","Chemicals-Plastics      ",
"119","UNIVASTU","Univastu India","223.45","-0.65","-0.29","76","87","85","B+","127","254.69","21571","96535","-6.79","140.71","-11.97","12.94","35.19","80.00","72.00","-","Bldg-Heavy Construction ",
"120","BBOX","Black Box","499.80","-5.30","-1.05","76","89","87","B+","96","8489.47","120610","241317","-14.42","173.84","-31.14","-1.78","55.54","62.00","91.00","-","Computer-Tech Services  ",
"121","EMKAY","Emkay Global Finl.Svs.","239.62","11.41","5.00","76","94","88","A+","94","566.83","5754","24012","5.00","174.95","194.64","21.11","45.01","89.00","88.00","-","Finance-Invest Bnk/Bkrs ",
"122","509470","Bombay Oxygen Investments","33459.00","-339.00","-1.00","76","55","88","A+","97","506.97","2978","89","-13.77","N/A","-78.65","N/A","N/A","58.00","88.00","-","Chemicals-Basic         ",
"123","539814","Le Lavoir","284.20","5.55","1.99","76","90","90","A","87","90.28","1532","5391","-5.42","253.39","42.55","10.74","52.93","69.00","83.00","-","Apparel-Clothing Mfg    ",
"124","FOCE","Foce India","1695.00","-51.75","-2.96","76","99","91","A","95","854.69","6387","3768","-5.83","149.54","-57.54","22.07","74.10","93.00","94.00","2021-12-28","Retail/Whlsle-Jewelry   ",
"125","530643","Eco Recycling","966.70","46.00","5.00","76","97","92","B-","77","1776.67","30977","32044","-20.44","343.28","14.57","-0.74","48.25","66.00","85.00","-","Pollution Control       ",
"126","544001","Sunita Tools Ltd","605.00","0.70","0.12","76","67","92","C+","170","339.92","6679","11040","-35.63","418.71","-45.65","-12.70","36.41","6.00","78.00","2023-10-11","Elec-Scientific/Msrng   ",
"127","SARTELE","Sar Televenture Ltd","341.80","-13.30","-3.75","76","83","93","B","13","1318.95","174270","509860","-17.38","352.01","-77.15","15.94","51.98","90.00","91.00","2023-11-08","Telecom Svcs-Cable/Satl ",
"128","SOLEX","Solex Energy","1630.00","69.00","4.42","76","66","95","B+","59","1686.35","46292","28400","4.42","370.18","342.78","16.75","70.04","87.00","90.00","2018-02-05","Energy-Solar            ",
"129","539273","Pecos Hotels","360.10","0.00","0.00","76","66","96","A+","162","47.17","792","2200","-17.21","N/A","0.00","N/A","N/A","79.00","96.00","-","Leisure-Services        ",
"130","521244","MKP Mobility Ltd","236.30","-12.40","-4.99","76","60","96","D+","87","84.83","60","252","-32.21","N/A","-32.94","N/A","N/A","5.00","19.00","-","Apparel-Clothing Mfg    ",
"131","513472","Simplex Castings","325.10","-7.95","-2.39","76","70","97","A","106","229.54","2855","8781","-2.77","616.24","-56.36","24.41","93.58","92.00","92.00","-","Steel-Producers         ",
"132","SKYGOLD","Sky Gold","2666.05","-9.50","-0.36","76","98","97","A","95","3653.46","103168","38697","-9.63","732.47","-24.00","7.71","73.87","82.00","94.00","2018-10-03","Retail/Whlsle-Jewelry   ",
