Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"12","531169","Skp Securities","190.50","0.30","0.16","84","99","91","A+","90","129.51","1265","6640","-4.75","211.55","58.34","19.13","54.67","89.00","87.00","-","Finance-Invest Bnk/Bkrs ",
"13","RBMINFRA","Rbm Infracon","909.35","0.00","0.00","84","84","93","B-","43","918.72","54375","59796","-13.31","339.30","-83.95","13.45","46.70","91.00","91.00","2023-01-04","Oil&Gas-Field Services  ",
"14","POWERINDIA","Hitachi Energy India","15950.00","50.80","0.32","84","86","94","A+","32","67383.99","783368","49114","-3.63","294.48","18.87","26.50","67.41","91.00","89.00","-","Electrical-Power/Equipmt",
"15","517370","Incap","96.37","4.58","4.99","83","87","83","A-","18","47.12","547","5680","-1.39","N/A","219.08","N/A","N/A","92.00","85.00","-","Electronic-Parts        ",
"16","PITTIENG","Pitti Engineering","1328.00","-20.05","-1.49","83","95","83","B","32","4780.86","114448","86181","-8.89","116.38","-60.54","3.02","40.36","69.00","80.00","-","Electrical-Power/Equipmt",
"17","531201","Shilchar Technologies","6709.55","319.50","5.00","83","96","86","B","32","4873.69","61506","9167","-4.86","245.41","234.86","6.50","29.07","70.00","63.00","-","Electrical-Power/Equipmt",
"18","VOLTAMP","Voltamp Transformers","13440.00","-159.00","-1.17","83","95","87","B-","32","13758.11","260145","19356","-9.19","218.80","-51.64","0.07","28.71","59.00","65.00","-","Electrical-Power/Equipmt",
"19","543172","Cospower Engineering","535.00","23.00","4.49","83","58","89","A+","98","76.80","1236","2310","4.49","155.87","-56.71","56.82","73.83","97.00","96.00","2020-03-30","Machinery-Gen Industrial",
"20","505299","KPT Industries","1289.90","2.60","0.20","83","93","92","B+","74","437.68","9083","7042","-5.15","284.21","-65.55","12.00","58.43","89.00","89.00","-","Machinery-Tools & Rel   ",
"21","STAR","Strides Pharma Science","1543.00","-16.45","-1.05","83","64","93","A+","39","14340.39","624586","404787","-2.71","233.93","-21.43","18.30","64.16","91.00","91.00","-","Medical-Generic Drugs   ",
"22","505978","Triton Valves","5001.05","-6.35","-0.13","83","67","94","A-","45","592.88","9067","1813","-10.29","245.34","-71.21","9.65","60.32","88.00","90.00","-","Auto/Truck-Original Eqp ",
"23","543620","Insolation Energy","3723.00","248.60","7.16","83","99","97","A-","67","7237.87","96597","25946","-5.75","727.24","96.56","0.29","55.46","59.00","85.00","2022-10-10","Energy-Solar            ",
"24","NSIL","Nalwa Sons Investments","4885.00","-39.85","-0.81","82","61","76","B","76","2529.40","73436","15033","-4.68","109.52","-28.24","7.26","29.07","70.00","75.00","-","Finance-Investment Mgmt ",
"25","DODLA","Dodla Dairy","1314.00","22.10","1.71","82","93","76","B","69","7793.77","89688","68256","-2.38","98.37","147.02","7.07","26.24","73.00","76.00","2021-06-28","Food-Dairy Products     ",
"26","522251","Cenlub Industries","605.00","6.40","1.07","82","97","81","A+","98","279.13","6671","11026","-7.21","113.71","152.80","36.25","39.30","95.00","89.00","-","Machinery-Gen Industrial",
"27","HIRECT","Hind Rectifiers","872.00","-11.50","-1.30","82","71","81","A-","11","1514.14","40511","46458","-13.89","156.79","-70.05","0.65","25.04","69.00","71.00","-","Elec-Misc Products      ",
"28","REMUS","Remus Pharmaceuticals Ltd","2690.00","-34.55","-1.27","82","5","85","B+","35","1605.30","23000","8550","-5.11","127.05","-64.91","9.50","40.04","83.00","83.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"29","ZOMATO","Zomato","278.70","1.15","0.41","82","76","86","A-","23","245198.08","19329776","69356928","-6.55","174.12","-34.82","4.10","40.25","74.00","80.00","2021-07-23","Retail-Internet         ",
"30","517449","Magna Elto.Castings","907.00","13.55","1.52","82","91","89","A+","100","378.11","7279","8025","-1.35","130.27","-36.12","17.70","67.39","94.00","94.00","-","Steel-Producers         ",
"31","SHILPAMED","Shilpa Medicare Limited","859.00","-13.35","-1.53","82","77","90","A-","47","8530.80","338327","393861","-10.47","193.92","-59.96","11.66","57.78","83.00","88.00","-","Medical-Diversified     ",
"32","SMSPHARMA","Sms Pharmaceuticals","350.00","3.80","1.10","82","66","91","B+","39","2930.65","186917","534049","-12.06","209.52","-48.92","3.27","54.56","76.00","87.00","-","Medical-Generic Drugs   ",
"33","SMSLIFE","Sms Lifesciences India","1552.95","73.95","5.00","82","73","93","A+","47","447.10","12077","7777","-11.24","213.31","-83.57","5.99","71.87","91.00","93.00","-","Medical-Diversified     ",
"34","ABB","ABB India","8562.00","8.30","0.10","81","93","76","B","32","181259.75","2623363","306396","-6.43","122.17","-40.77","8.88","24.61","73.00","59.00","-","Electrical-Power/Equipmt",
"35","EIMCOELECO","Eimco Elecon India","3165.00","132.40","4.37","81","93","83","A-","123","1749.20","18908","5974","-9.55","149.60","67.12","4.38","40.24","69.00","81.00","-","Machinery-Constr/Mining ",
"36","NETWEB","Netweb Technologies India Ltd","2611.00","-4.10","-0.16","81","99","86","B+","16","14740.53","461379","176706","-10.74","254.06","-17.35","3.28","29.04","61.00","68.00","2023-07-27","Computer Sftwr-Database ",
"37","539854","Halder Venture","750.00","-8.60","-1.13","81","87","89","A","113","239.79","1771","2361","-17.38","253.99","-87.72","-11.42","37.23","12.00","76.00","-","Food-Misc Preparation   ",
"38","543619","Concord Control Systems","1650.00","-82.45","-4.76","81","99","93","A","11","1036.35","18579","11260","-19.98","222.02","-33.39","3.54","66.25","83.00","94.00","2022-10-10","Elec-Misc Products      ",
"39","512589","Sita Enterprises","102.39","9.30","9.99","81","97","95","A+","76","27.93","298","2910","9.99","N/A","101.51","N/A","N/A","96.00","96.00","-","Finance-Investment Mgmt ",
"40","522017","Fluidomat","691.00","8.50","1.25","80","97","59","C+","18","336.27","4655","6736","-8.60","91.12","-38.45","1.59","8.47","55.00","53.00","-","Electronic-Parts        ",
"41","MOTHERSON","Samvardhana Motherson International","213.95","1.13","0.53","80","87","84","A+","45","149746.43","4605692","21526953","-1.40","145.18","-53.42","8.77","40.11","71.00","80.00","-","Auto/Truck-Original Eqp ",
"42","531215","R T S Power Corporation","316.20","15.05","5.00","80","46","85","A","32","276.12","8936","28262","-3.60","124.65","-31.75","16.74","42.80","89.00","83.00","-","Electrical-Power/Equipmt",
"43","526731","Bright Brothers","290.00","5.90","2.08","80","53","86","A+","13","161.37","7080","24413","-13.03","112.41","-81.84","3.35","51.20","88.00","92.00","-","Chemicals-Plastics      ",
"44","NEWGEN","Newgen Software Techs","1348.70","-24.60","-1.79","80","94","86","A-","20","19266.30","464174","344164","-12.87","202.12","46.96","19.48","46.43","89.00","86.00","2018-01-29","Comp Sftwr-Spec Enterprs",
"45","QUICKHEAL","Quick Heal Technologies","792.00","-19.70","-2.43","80","65","89","A","92","4371.17","362890","458194","-4.00","184.76","-17.69","24.13","54.02","92.00","90.00","-","Computer-Tech Services  ",
"46","TIPSMUSIC","Tips Music Ltd","830.00","0.90","0.11","80","97","90","A+","40","10598.55","376183","453232","-0.84","164.00","66.22","16.35","63.37","91.00","92.00","-","Leisure-Movies & Related",
"47","ZENTEC","Zen Technologies","1909.00","9.05","0.48","80","57","91","B+","96","15967.94","912372","477932","-3.10","192.30","-26.09","11.59","62.44","85.00","90.00","-","Aerospace/Defense       ",
"48","531067","Contil India","320.00","4.05","1.28","80","98","94","A+","54","97.75","1665","5204","-0.34","241.75","49.17","47.73","94.27","97.00","96.00","-","Financial Svcs-Specialty",
"49","538920","Vintage Coffee And Beverages","127.55","1.80","1.43","80","62","95","A","4","1316.64","74730","585886","-0.66","374.53","304.93","20.28","79.01","94.00","95.00","-","Retail-Department Stores",
"50","504084","Kaycee Industries","4799.25","-97.90","-2.00","80","96","99","A+","32","1554.36","21726","4527","-2.00","2254.40","235.37","55.39","267.69","98.00","99.00","-","Electrical-Power/Equipmt",
"51","ROCKINGDCE","Rockingdeals Circular Economy Ltd","594.90","-6.60","-1.10","79","81","67","B","148","340.39","19968","33565","-13.47","134.96","-47.12","-3.23","11.15","31.00","56.00","2023-11-30","Transport-Air Freight   ",
"52","GENESYS","Genesys International","785.00","1.00","0.13","79","74","77","B+","92","3107.31","324671","413594","-8.28","162.60","-59.19","3.97","28.83","71.00","74.00","-","Computer-Tech Services  ",
"53","530545","Cosco India","394.95","-13.75","-3.36","79","82","78","B+","37","170.06","2026","5131","-7.72","103.43","314.03","17.41","32.78","87.00","78.00","-","Leisure-Products        ",
"54","509597","Hardcastle & Waud","1095.00","22.35","2.08","79","97","86","B","80","72.83","348","318","-19.17","N/A","13.21","N/A","N/A","73.00","79.00","-","Chemicals-Specialty     ",
"55","VMART","V-Mart Retail","4360.00","-109.45","-2.45","79","40","89","A","4","8843.70","168000","38532","-3.11","180.22","-41.68","18.38","65.77","88.00","93.00","-","Retail-Department Stores",
"56","533018","Simplex Mills","6524.85","-133.15","-2.00","79","26","91","A-","93","19.97","144","22","-11.66","N/A","-77.27","N/A","N/A","93.00","93.00","-","Apparel-Clothing Mfg    ",
"57","JUBLPHARMA","Jubilant Pharmova","1149.55","3.20","0.28","79","59","91","B+","47","18259.18","1155102","1004830","-7.83","259.64","-85.66","13.02","55.50","90.00","89.00","-","Medical-Diversified     ",
"58","INDOTECH","Indo Tech Transformers","2159.35","102.80","5.00","79","97","92","B-","32","2184.06","34062","15774","-7.94","331.69","7.21","4.97","39.18","73.00","76.00","-","Electrical-Power/Equipmt",
"59","WOMANCART","Womancart Ltd","322.70","0.00","0.00","79","84","93","B+","72","135.79","1064","3296","-2.18","225.96","0.00","10.15","75.46","77.00","94.00","2023-10-27","Cosmetics/Personal Care ",
"60","IWEL","Inox Wind Energy","12600.00","85.55","0.68","79","63","95","A+","129","15077.41","258199","20492","-9.35","432.30","-7.65","8.33","60.68","89.00","91.00","-","Energy-Alternative/Other",
"61","NEULANDLAB","Neuland Laboratories","14263.00","15.35","0.11","79","93","95","A-","47","18279.74","722635","50665","-1.57","294.55","-17.82","17.33","76.99","93.00","94.00","-","Medical-Diversified     ",
"62","PGEL","Pg Electroplast","619.80","8.75","1.43","79","99","95","A-","13","15987.15","901502","1454505","-10.69","316.52","-64.53","10.00","90.97","85.00","96.00","-","Chemicals-Plastics      ",
"63","SHAKTIPUMP","Shakti Pumps India","4818.00","-148.15","-2.98","79","91","97","A-","98","9949.68","384245","79752","-5.99","452.90","22.75","12.24","84.20","82.00","94.00","-","Machinery-Gen Industrial",
"64","ALKEM","Alkem Laboratories","6249.70","58.40","0.94","78","89","70","A-","47","74026.28","1639759","262374","-2.95","76.39","-53.35","3.42","16.79","69.00","67.00","-","Medical-Diversified     ",
"65","ARVINDFASN","Arvind Fashions","626.00","15.20","2.49","78","68","71","A+","93","8138.54","604065","964960","0.50","104.38","-21.41","11.51","24.67","81.00","76.00","-","Apparel-Clothing Mfg    ",
"66","NATCOPHARM","Natco Pharma","1421.00","-15.25","-1.06","78","85","77","A","47","25724.67","1491011","1049269","-13.30","98.32","-51.65","-2.73","27.29","56.00","71.00","-","Medical-Diversified     ",
"67","544143","Royal Sense Ltd","204.45","0.00","0.00","78","69","78","A-","14","100.18","1791","8760","-1.59","97.48","128.31","30.03","43.25","92.00","88.00","2024-03-19","Medical-Systems/Equip   ",
"68","NAUKRI","Info Edge (India) (Nse)","8270.00","-93.30","-1.12","78","57","79","A","25","108374.99","2168799","262249","-2.38","110.55","-44.25","9.43","33.58","78.00","78.00","-","Internet-Content        ",
"69","EXCELINDUS","Excel Industries","1579.00","-47.60","-2.93","78","77","83","A+","62","2044.80","105343","66715","-7.38","132.44","-68.12","7.77","47.20","82.00","85.00","-","Chemicals-Agricultural  ",
"70","543787","Macfos","835.00","0.00","0.00","78","99","85","C+","23","786.32","12310","14742","-14.71","201.34","-89.82","2.82","35.13","65.00","78.00","2023-03-01","Retail-Internet         ",
"71","PRUDENT","Prudent Corporate Advisory Services","2589.00","-37.75","-1.44","78","95","86","A","76","10876.58","262737","101482","-9.06","140.20","-71.95","9.06","50.18","82.00","86.00","2022-05-20","Finance-Investment Mgmt ",
"72","IITL","Industrial Inv.Tst.","301.00","0.20","0.07","78","76","86","A-","55","678.24","30618","101722","-3.06","165.26","-95.71","16.20","41.26","89.00","91.00","-","Finance-Publ Inv Fd-Bal ",
"73","KIRLPNU","Kirloskar Pneumatic","1394.00","-33.55","-2.35","78","91","86","B+","98","9256.38","145000","104017","-6.44","163.41","14.70","78.52","114.64","75.00","78.00","-","Machinery-Gen Industrial",
"74","ORCHPHARMA","Orchid Pharma","1359.15","-32.85","-2.36","78","39","86","B-","47","7060.09","142035","104503","-14.52","222.18","-73.97","-1.28","50.31","61.00","69.00","-","Medical-Diversified     ",
"75","526703","Ecoplast","577.00","7.15","1.25","78","35","87","A-","13","170.95","1372","2378","-9.84","230.54","54.92","-0.81","36.45","70.00","82.00","-","Chemicals-Plastics      ",
"76","KFINTECH","Kfin Technologies","1090.80","46.70","4.47","78","95","87","B","76","17896.60","1744925","1599675","-8.26","145.35","-19.35","3.25","39.22","81.00","81.00","2022-12-29","Finance-Investment Mgmt ",
"77","NUVAMA","Nuvama Wealth Management Ltd","6860.00","168.70","2.52","78","62","87","B+","76","23899.32","930099","135583","-3.38","190.67","-9.24","3.26","33.67","78.00","74.00","-","Finance-Investment Mgmt ",
"78","TECHNOE","Techno Elec.& Engr.Co.","1787.00","67.45","3.92","78","89","91","A+","131","19998.37","305470","170940","-0.54","258.24","37.56","5.70","46.21","71.00","82.00","-","Bldg-Heavy Construction ",
"79","MOTILALOFS","Motilal Oswal Finl.Svs.","826.00","17.45","2.16","78","98","91","B+","90","48397.70","1173671","1420909","-0.34","258.54","40.89","12.76","46.91","87.00","83.00","-","Finance-Invest Bnk/Bkrs ",
"80","543244","Shine Fashions (India)","315.00","0.00","0.00","78","98","92","B+","93","88.14","677","2150","-26.38","318.33","39.53","-9.00","95.14","41.00","84.00","2020-11-02","Apparel-Clothing Mfg    ",
"81","530585","Swastika Investmart","206.00","-8.70","-4.05","78","0","92","B+","90","317.74","7406","35951","-11.97","27.80","-52.57","-70.15","-68.05","89.00","84.00","-","Finance-Invest Bnk/Bkrs ",
"82","526479","Sky Industries","187.95","1.20","0.64","78","93","93","A","93","147.36","5564","29604","0.08","220.88","0.20","36.12","86.88","95.00","95.00","-","Apparel-Clothing Mfg    ",
"83","538713","Atishay","185.00","8.80","4.99","78","81","95","A-","92","193.48","5249","28374","4.99","351.79","28.05","29.69","84.08","93.00","94.00","-","Computer-Tech Services  ",
"84","531525","Ace Software Exports","392.90","3.90","1.00","78","64","99","A+","92","248.96","8963","22813","-2.30","1825.74","-51.23","9.24","92.70","81.00","95.00","-","Computer-Tech Services  ",
"85","508941","Panasonic Carbon India","655.00","-13.65","-2.04","77","78","73","A","32","320.95","8209","12533","-11.37","62.89","-77.32","5.81","25.05","79.00","72.00","-","Electrical-Power/Equipmt",
"86","538564","James Warren Tea James Warren Tea","331.10","-5.15","-1.53","77","49","75","A","106","124.41","3159","9540","-10.33","60.81","-72.88","15.31","36.08","89.00","86.00","-","Agricultural Operations ",
"87","ADFFOODS","Adf Foods","304.00","1.00","0.33","77","87","75","B","113","3328.88","269548","886672","-6.32","44.90","-49.59","16.87","44.01","88.00","82.00","-","Food-Misc Preparation   ",
"88","IFBIND","Ifb Industries","1880.00","80.50","4.47","77","65","78","A-","36","7291.39","128267","68227","-13.44","111.71","-21.33","-6.66","17.83","38.00","58.00","-","Hsehold-Appliances/Wares",
"89","JINDALSAW","Jindal Saw (Nse)","360.00","6.40","1.81","77","88","78","B","100","22613.00","879113","2441980","-6.21","114.30","-59.06","2.54","26.84","71.00","72.00","-","Steel-Producers         ",
"90","LUPIN","Lupin (Nse)","2245.00","20.50","0.92","77","57","78","B+","39","101469.01","3309370","1474107","-2.90","98.09","-44.71","2.92","27.88","72.00","75.00","-","Medical-Generic Drugs   ",
"91","542668","Evans Electric","310.00","-4.00","-1.27","77","97","79","B","98","86.16","976","3150","-22.71","138.60","455.56","6.14","20.76","71.00","59.00","2019-05-13","Machinery-Gen Industrial",
"92","EMKAYTOOLS","Emkay Taps","1075.00","15.50","1.46","77","97","79","C","18","1130.59","1471","1368","-3.24","118.68","492.11","14.53","36.07","82.00","77.00","-","Electronic-Parts        ",
"93","VOLTAS","Voltas (Nse)","1793.00","3.55","0.20","77","49","80","B+","36","59210.22","3400817","1896719","-7.81","121.82","-55.53","2.79","30.42","70.00","71.00","-","Hsehold-Appliances/Wares",
"94","DICIND","Dic India (Nse)","737.00","7.05","0.97","77","74","81","A+","80","670.02","13178","17881","-4.79","77.82","-89.23","2.91","35.31","76.00","84.00","-","Chemicals-Specialty     ",
"95","GREENPLY","Greenply Industries","376.00","-2.50","-0.66","77","87","81","A-","49","4683.82","183459","487924","-8.73","154.28","-44.38","-0.63","28.80","59.00","76.00","-","Bldg-Wood Prds          ",
"96","PROV","Proventus Agrocom Ltd","1746.00","46.00","2.71","77","98","86","B+","106","583.95","3660","2096","-7.62","87.22","-61.83","8.57","45.41","86.00","89.00","2023-06-05","Agricultural Operations ",
"97","522195","Frontier Springs","2101.90","100.05","5.00","77","85","88","C+","108","788.53","16758","7973","-12.84","233.09","5.15","0.95","34.92","73.00","80.00","-","Steel-Specialty Alloys  ",
"98","501391","Wh Brady","1068.00","92.00","9.43","77","80","90","A+","98","248.88","2528","2367","6.91","198.79","352.30","30.05","60.61","94.00","92.00","-","Machinery-Gen Industrial",
"99","SURAJEST","Suraj Estate Developers Ltd","790.50","-6.90","-0.87","77","97","90","A+","107","3537.35","117132","148174","-6.67","211.73","8.46","4.20","62.61","76.00","92.00","2023-12-26","Bldg-Resident/Comml     ",
"100","SHAILY","Shaily Engineering Plastics","974.00","0.40","0.04","77","92","91","A","13","4465.71","201726","207111","-10.72","198.22","-81.70","0.49","56.36","56.00","79.00","-","Chemicals-Plastics      ",
"101","544001","Sunita Tools Ltd","568.90","-1.05","-0.18","77","67","91","C","167","320.60","6212","10920","-39.48","389.23","-49.63","-13.67","25.50","3.00","65.00","2023-10-11","Elec-Scientific/Msrng   ",
"102","WABAG","Va Tech Wabag","1652.00","89.55","5.73","77","47","92","A-","5","9716.88","817481","494843","4.70","256.32","101.03","13.39","53.58","82.00","85.00","-","Utility-Water Supply    ",
"103","531398","Sce.Ntfd.& Herbal Spp.","235.25","11.20","5.00","77","48","92","A-","39","144.22","1697","7214","-1.16","187.24","-37.07","11.54","73.70","86.00","95.00","-","Medical-Generic Drugs   ",
"104","524136","Pee Cee Cosma Sope","897.70","23.30","2.66","77","78","93","A+","71","231.37","6367","7093","-8.27","189.39","-44.27","42.12","91.60","97.00","96.00","-","Soap & Clng Preparatns  ",
"105","TARIL","Transformers And Rtf. (India)","819.30","39.00","5.00","77","98","93","A-","32","11710.98","123159","150322","-3.12","449.51","1468.71","13.35","53.47","78.00","70.00","-","Electrical-Power/Equipmt",
"106","530643","Eco Recycling","981.90","-0.90","-0.09","77","97","93","B+","46","1896.51","32654","33256","-19.19","315.47","-60.95","2.59","53.34","78.00","86.00","-","Pollution Control       ",
"107","BASF","Basf India (Nse)","8086.15","-82.10","-1.01","77","79","94","A","80","35357.09","622043","76927","-7.59","236.14","-68.24","17.20","73.16","89.00","93.00","-","Chemicals-Specialty     ",
"108","513472","Simplex Castings","310.55","-16.30","-4.99","77","70","97","A","100","225.27","2496","8036","-10.76","602.90","-30.48","16.02","80.43","90.00","91.00","-","Steel-Producers         ",
"109","531395","Padam Cotton Yarns","133.40","2.60","1.99","77","66","97","A+","64","50.66","5893","44177","1.99","308.49","543.82","54.75","139.23","98.00","98.00","-","Retail-Apparel/Shoes/Acc",
"110","505690","Brady & Morris Engr.","2391.75","113.85","5.00","77","93","97","A+","98","512.53","4363","1824","4.47","437.24","-33.66","49.08","103.96","97.00","96.00","-","Machinery-Gen Industrial",
"111","505827","Snl Bearings","432.10","-7.90","-1.80","76","81","60","C-","68","158.93","2762","6393","-16.00","56.31","-86.44","5.27","16.31","75.00","64.00","-","Metal Proc & Fabrication",
"112","PFIZER","Pfizer (Nse)","5824.40","65.65","1.14","76","80","68","B-","47","26345.13","350070","60104","-9.72","50.05","-18.45","-1.20","18.98","61.00","68.00","-","Medical-Diversified     ",
"113","AUROPHARMA","Aurobindo Pharma","1490.00","-5.85","-0.39","76","73","69","C-","39","87647.68","2091802","1403894","-6.41","79.22","-47.20","-0.79","20.69","56.00","65.00","-","Medical-Generic Drugs   ",
"114","501148","Dalal Street Invs.","552.50","10.80","1.99","76","32","70","B-","76","17.06","69","124","-10.13","N/A","119.35","N/A","N/A","74.00","63.00","-","Finance-Investment Mgmt ",
"115","HBLPOWER","Hbl Power Systems","606.00","1.30","0.21","76","97","72","B+","32","16761.98","1221492","2015664","-16.30","137.70","-70.07","-2.59","13.03","35.00","56.00","-","Electrical-Power/Equipmt",
"116","GROBTEA","The Grob Tea Company","1335.10","3.55","0.27","76","50","74","B+","113","154.73","7310","5475","-11.88","78.60","31.45","27.01","37.76","92.00","85.00","-","Food-Misc Preparation   ",
"117","SIGNATURE","Signatureglobal (India) Ltd","1505.00","14.30","0.96","76","74","78","A-","107","20945.97","1104076","733605","-8.62","200.94","-52.30","-0.34","11.50","42.00","48.00","2023-09-27","Bldg-Resident/Comml     ",
"118","NATIONALUM","National Aluminium (Nse)","226.15","3.23","1.45","76","95","79","A+","68","40942.20","4405024","19478327","-0.55","151.60","70.73","19.53","28.89","84.00","71.00","-","Metal Proc & Fabrication",
"119","543410","Dmr Hydroengineering & Infrastructures","203.00","16.05","8.59","76","95","80","B-","131","70.89","950","4680","-3.93","168.99","284.62","8.88","24.68","78.00","65.00","2021-12-07","Bldg-Heavy Construction ",
"120","532329","Danlaw Techs.India","2222.00","87.20","4.08","76","92","81","A-","30","1039.86","30299","13636","-3.81","199.03","21.60","22.66","19.72","88.00","72.00","-","Machinery-Mtl Hdlg/Autmn",
"121","STYRENIX","Styrenix Performance Materials","2624.00","78.30","3.08","76","56","81","C+","13","4476.87","130208","49622","-8.89","144.87","84.07","-0.31","31.19","51.00","75.00","-","Chemicals-Plastics      ",
"122","MASTER","Master Components Ltd","290.00","0.00","0.00","76","98","82","A","13","116.00","470","1620","-23.68","123.08","0.00","-13.10","44.61","7.00","77.00","2023-09-29","Chemicals-Plastics      ",
"123","539227","Loyal Equipments","297.55","3.95","1.35","76","51","83","A","15","299.47","6157","20693","-13.00","127.60","-71.71","5.17","41.34","83.00","85.00","-","Bldg-A/C & Heating Prds ",
"124","532067","3B BlackBio Dx Ltd","1351.95","-34.85","-2.51","76","82","83","A-","62","1190.29","9476","7009","-12.78","110.12","-42.99","1.85","38.55","73.00","84.00","-","Chemicals-Agricultural  ",
"125","530627","Vipul Organics","284.90","-1.80","-0.63","76","71","84","A+","80","373.05","10019","35166","-13.51","127.54","-71.54","15.75","45.20","91.00","89.00","-","Chemicals-Specialty     ",
"126","517372","Gujarat Intrux Limited","530.00","-19.05","-3.47","76","86","85","A-","108","188.60","3401","6417","-18.08","148.89","-65.86","-2.22","42.25","69.00","85.00","-","Steel-Specialty Alloys  ",
"127","PDMJEPAPER","Pudumjee Paper Products","122.12","2.12","1.77","76","98","85","B+","42","1139.40","46269","378884","-10.53","177.14","177.83","2.73","32.07","56.00","73.00","-","Paper & Paper Products  ",
"128","HERITGFOOD","Heritage Foods","614.05","-2.15","-0.35","76","81","88","A-","69","5718.09","321296","523240","-15.58","194.41","-43.29","7.22","49.54","70.00","83.00","-","Food-Dairy Products     ",
"129","EPIGRAL","Epigral Ltd","2165.70","-62.00","-2.78","76","89","89","A","80","9256.09","379138","175065","-10.02","155.44","-63.84","11.22","56.68","85.00","88.00","2021-08-18","Chemicals-Specialty     ",
"130","GANECOS","Ganesha Ecosphere","2267.00","176.55","8.45","76","78","89","A-","93","5298.66","199603","88047","3.31","157.71","608.01","13.85","59.87","86.00","91.00","-","Apparel-Clothing Mfg    ",
"131","DPABHUSHAN","D P Abhushan","1775.05","26.30","1.50","76","96","90","B+","101","3954.10","159758","90002","-2.68","239.20","-31.22","18.11","55.85","88.00","86.00","2017-10-23","Retail/Whlsle-Jewelry   ",
"132","GRWRHITECH","Garware Hi-Tech Films","3949.00","124.15","3.25","76","93","92","A","80","8885.89","455647","115383","-1.15","201.17","-42.94","16.89","72.98","92.00","94.00","-","Chemicals-Specialty     ",
"133","MARINE","Marine Electricals (India)","236.10","2.49","1.07","76","97","92","A-","18","3222.51","72978","309097","-23.34","260.79","-14.38","-6.73","58.81","34.00","91.00","2018-10-11","Electronic-Parts        ",
"134","504080","Jsl Industries","2368.00","112.00","4.96","76","98","94","A-","32","264.85","329","139","-8.61","N/A","117.99","N/A","N/A","65.00","90.00","-","Electrical-Power/Equipmt",
