Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"33","PPLPHARMA","Piramal Pharma","251.00","4.59","1.86","79","57","90","A","45","32667.76","2845102","11335069","-3.42","160.20","88.32","13.50","50.28","92.00","91.00","-","Medical-Diversified     ",
"34","TAINWALCHM","Tainwala Chpt.India","281.70","-0.48","-0.17","79","68","90","B","14","264.23","13543","48075","-14.97","135.15","-37.13","22.62","58.53","93.00","92.00","-","Chemicals-Plastics      ",
"35","KIRLPNU","Kirloskar Pneumatic","1559.00","12.35","0.80","79","91","90","B+","130","10028.63","262562","168417","-4.53","185.39","122.78","57.44","117.48","91.00","85.00","-","Machinery-Gen Industrial",
"36","DPABHUSHAN","D P Abhushan","1785.00","7.55","0.42","79","96","92","B","80","4018.99","181850","101877","-7.37","229.16","-52.21","10.80","50.08","90.00","87.00","2017-10-23","Retail/Whlsle-Jewelry   ",
"37","543244","Shine Fashions (India)","348.25","0.00","0.00","79","98","92","B+","86","97.44","623","1790","-18.60","282.69","0.00","1.36","99.62","68.00","91.00","2020-11-02","Apparel-Clothing Mfg    ",
"38","GET&D","Ge T&D India","1693.00","26.25","1.57","79","77","94","C","59","42676.63","745000","440047","-14.02","366.94","-66.86","-1.95","29.45","66.00","73.00","-","Electrical-Power/Equipmt",
"39","WOCKPHARMA","Wockhardt","1107.00","-13.05","-1.17","79","37","95","A-","27","17184.14","333548","301308","-3.47","406.70","102.12","9.75","56.59","88.00","92.00","-","Medical-Generic Drugs   ",
"40","RSSOFTWARE","Rs Software (India)","258.50","-0.60","-0.23","79","78","95","B-","33","666.09","17865","69109","-29.59","374.11","176.19","-8.62","16.74","37.00","53.00","-","Computer Sftwr-Desktop  ",
"41","504080","Jsl Industries","2634.95","0.00","0.00","79","98","96","A+","59","309.34","292","111","-5.83","N/A","-58.56","N/A","N/A","91.00","94.00","-","Electrical-Power/Equipmt",
"42","531395","Padam Cotton Yarns","165.55","3.20","1.97","79","63","98","A+","58","62.88","8347","50419","1.97","407.03","-92.28","55.50","167.35","98.00","99.00","-","Retail-Apparel/Shoes/Acc",
"43","AUROPHARMA","Aurobindo Pharma","1405.10","-29.45","-2.05","78","73","70","C-","27","83318.95","1508239","1073403","-11.74","71.87","-46.92","-4.80","13.89","54.00","65.00","-","Medical-Generic Drugs   ",
"44","NAUKRI","Info Edge (India) (Nse)","7699.40","6.75","0.09","78","58","74","B+","24","99684.44","1654224","214851","-9.12","89.60","-20.70","-1.73","19.91","68.00","73.00","-","Internet-Content        ",
"45","IFBIND","Ifb Industries","1516.80","-306.55","-16.81","78","66","77","B-","34","7388.03","136319","89873","-35.73","114.51","922.40","-6.64","14.58","42.00","69.00","-","Hsehold-Appliances/Wares",
"46","MOTHERSON","Samvardhana Motherson International","190.10","-0.35","-0.18","78","87","80","A","52","134006.24","3518800","18510256","-12.39","119.41","-37.47","-4.35","21.04","54.00","70.00","-","Auto/Truck-Original Eqp ",
"47","BLUESTARCO","Blue Star","1850.00","21.80","1.19","78","93","80","B","18","35216.25","874106","472490","-15.89","124.59","-52.20","-3.09","18.33","67.00","64.00","-","Bldg-A/C & Heating Prds ",
"48","GREENPLY","Greenply Industries","356.00","-26.50","-6.93","78","86","85","A-","40","4733.32","122466","344007","-13.58","143.63","97.13","-0.12","26.91","74.00","80.00","-","Bldg-Wood Prds          ",
"49","PRUDENT","Prudent Corporate Advisory Services","2625.00","-31.30","-1.18","78","95","87","B+","73","10998.94","222198","84647","-7.80","142.91","-82.35","7.35","45.38","84.00","87.00","2022-05-20","Finance-Investment Mgmt ",
"50","SMSPHARMA","Sms Pharmaceuticals","286.00","-1.70","-0.59","78","66","87","B-","27","2435.44","137758","481672","-28.14","153.93","-75.51","-15.37","22.75","19.00","73.00","-","Medical-Generic Drugs   ",
"51","526731","Bright Brothers","286.00","12.50","4.57","78","53","88","A+","14","155.35","4335","15156","-14.23","104.49","-52.41","-7.30","40.11","82.00","91.00","-","Chemicals-Plastics      ",
"52","539854","Halder Venture","790.40","-4.60","-0.58","78","88","90","A","112","251.30","1246","1576","-12.93","270.98","46.32","-4.69","37.97","59.00","78.00","-","Food-Misc Preparation   ",
"53","543172","Cospower Engineering","530.00","-2.00","-0.38","78","57","92","A","130","79.80","1272","2400","-1.30","165.87","-37.50","43.18","73.96","97.00","96.00","2020-03-30","Machinery-Gen Industrial",
"54","SMSLIFE","Sms Lifesciences India","1399.00","-8.10","-0.58","78","74","93","A-","45","425.37","3188","2279","-20.04","188.90","-61.69","-5.13","54.37","85.00","92.00","-","Medical-Diversified     ",
"55","513472","Simplex Castings","310.00","-11.60","-3.61","78","70","97","A","121","231.49","2336","7536","-12.65","591.61","-79.80","5.96","64.46","88.00","91.00","-","Steel-Producers         ",
"56","ALKEM","Alkem Laboratories","5937.15","-102.40","-1.70","77","90","73","B-","45","72211.88","1244409","209597","-7.81","65.46","-10.26","-1.04","12.83","71.00","71.00","-","Medical-Diversified     ",
"57","WHIRLPOOL","Whirlpool Of India (Nse)","2094.90","-63.45","-2.94","77","61","73","B-","34","27383.42","527961","252022","-14.48","81.97","-43.92","-1.71","25.10","62.00","77.00","-","Hsehold-Appliances/Wares",
"58","501148","Dalal Street Invs.","601.15","-12.25","-2.00","77","32","80","A+","73","19.32","76","126","-3.95","N/A","-91.27","N/A","N/A","91.00","84.00","-","Finance-Investment Mgmt ",
"59","REMUS","Remus Pharmaceuticals Ltd","2610.00","169.00","6.92","77","5","81","B","31","1438.24","17038","6528","-7.93","103.42","-52.51","-5.50","22.91","69.00","76.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"60","539495","Rajkot Investment Trust","57.93","-3.04","-4.99","77","63","84","A+","73","6.10","367","6328","-21.55","N/A","-99.67","N/A","N/A","96.00","92.00","-","Finance-Investment Mgmt ",
"61","DEEPAKFERT","Deepak Fert.& Petrochem.","1309.90","180.70","16.00","77","88","86","A+","72","14254.80","1695456","1294340","11.12","150.93","175.51","7.53","54.03","88.00","93.00","-","Chemicals-Specialty     ",
"62","GLENMARK","Glenmark Pharms. (Nse)","1678.00","-35.50","-2.07","77","33","87","A-","27","48352.91","1681467","1002066","-8.35","137.29","-18.37","0.51","37.51","78.00","84.00","-","Medical-Generic Drugs   ",
"63","526703","Ecoplast","575.00","-5.10","-0.88","77","35","88","A+","14","174.03","1265","2200","-10.16","216.99","-61.64","-0.09","34.38","70.00","86.00","-","Chemicals-Plastics      ",
"64","530129","Nile","2075.00","-13.65","-0.65","77","85","88","A-","137","627.01","12597","6071","-25.84","210.33","-45.23","-9.72","26.04","32.00","81.00","-","Mining-Metal Ores       ",
"65","EMKAY","Emkay Global Finl.Svs.","266.70","5.22","2.00","77","94","91","A","83","649.46","5461","20478","-4.37","195.79","92.74","21.43","55.53","94.00","92.00","-","Finance-Invest Bnk/Bkrs ",
"66","FOCE","Foce India","1670.00","0.00","0.00","77","99","92","A","80","817.13","2411","1444","-7.22","138.57","-86.15","3.46","54.81","89.00","91.00","2021-12-28","Retail/Whlsle-Jewelry   ",
"67","JUBLPHARMA","Jubilant Pharmova","1081.15","-15.25","-1.39","77","59","92","B","45","17463.57","764803","707398","-13.31","195.96","-77.05","1.53","42.44","86.00","88.00","-","Medical-Diversified     ",
"68","MOTILALOFS","Motilal Oswal Finl.Svs.","945.00","26.45","2.88","77","98","93","B+","83","54982.01","2493633","2638765","-11.18","281.14","30.86","16.71","57.22","94.00","91.00","-","Finance-Invest Bnk/Bkrs ",
"69","517035","RIR Power Electronics","3360.00","-80.70","-2.35","77","96","97","A","15","2531.32","66625","19829","-31.13","503.68","-75.19","4.81","80.89","94.00","94.00","-","Elec-Semiconductor Mfg  ",
"70","HCG","Healthcare Global Ents.","450.00","12.20","2.79","76","61","68","A-","54","6100.66","154207","342683","-2.53","39.43","-64.61","5.78","16.97","84.00","76.00","-","Medical-Hospitals       ",
"71","JAGSNPHARM","Jagsonpal Pharmaceuticals","464.10","-5.40","-1.15","76","81","68","B+","45","1243.47","49041","105668","-7.16","71.60","-81.31","10.58","31.27","88.00","85.00","-","Medical-Diversified     ",
"72","EIMCOELECO","Eimco Elecon India","2600.00","26.35","1.02","76","93","70","D+","122","1484.48","21637","8322","-25.69","102.89","-44.93","-10.64","15.45","17.00","57.00","-","Machinery-Constr/Mining ",
"73","543939","Kaka Industries Ltd","298.00","8.55","2.95","76","5","72","B-","79","395.39","11550","38760","-9.15","95.51","10.94","4.31","31.46","84.00","84.00","2023-07-19","Metal Proc & Fabrication",
"74","OBEROIRLTY","Oberoi Realty","1981.00","10.50","0.53","76","95","77","A-","114","71647.77","1790769","903972","-4.08","80.90","2.34","7.04","19.78","83.00","74.00","-","Real Estate Dvlpmt/Ops  ",
"75","ARTEMISMED","Artemis Medicare Services","270.95","-1.70","-0.62","76","94","78","A-","54","3751.72","61954","228656","-11.08","92.96","-75.24","-1.47","30.03","72.00","83.00","2017-07-20","Medical-Hospitals       ",
"76","539176","Hawa Engineers Dt","205.00","3.85","1.91","76","68","80","C+","79","70.92","1601","7809","-39.35","120.56","-72.34","4.06","17.19","85.00","74.00","-","Metal Proc & Fabrication",
"77","EFACTOR","E Factor Experiences Ltd","271.00","-5.95","-2.15","76","99","85","B+","53","362.47","10025","36992","-9.58","147.28","-91.35","16.77","48.86","93.00","91.00","2023-10-09","Diversified Operations  ",
"78","ABREL","Aditya Birla Real Estate Ltd","2731.70","-14.60","-0.53","76","75","87","A+","43","30675.07","1642071","601117","-13.00","157.60","-79.47","4.03","33.98","83.00","80.00","-","Paper & Paper Products  ",
"79","517449","Magna Elto.Castings","870.00","30.80","3.67","76","91","89","A+","121","355.15","2674","3074","-5.43","116.29","-68.67","2.89","51.12","89.00","92.00","-","Steel-Producers         ",
"80","SHILPAMED","Shilpa Medicare Limited","795.00","-8.30","-1.03","76","77","89","B+","45","7855.55","280761","353158","-17.14","156.52","-67.91","-1.29","38.45","77.00","85.00","-","Medical-Diversified     ",
"81","NSIL","Nalwa Sons Investments","5635.95","-296.60","-5.00","76","61","89","B+","73","3046.96","190112","33732","-33.50","144.24","-71.63","16.91","48.53","93.00","91.00","-","Finance-Investment Mgmt ",
"82","539273","Pecos Hotels","299.90","0.00","0.00","76","67","94","B+","160","39.29","270","900","-31.05","N/A","11.11","N/A","N/A","6.00","92.00","-","Leisure-Services        ",
"83","526269","Crestchem","211.60","-11.10","-4.98","76","99","95","B","112","66.81","836","3953","-39.54","262.70","-32.56","0.05","52.64","89.00","92.00","-","Food-Misc Preparation   ",
"84","PGEL","Pg Electroplast","588.00","8.45","1.46","76","99","95","B+","14","15163.00","850584","1446572","-15.27","295.04","-64.99","-1.77","70.60","81.00","95.00","-","Chemicals-Plastics      ",
"85","521244","MKP Mobility Ltd","225.15","-11.85","-5.00","76","61","95","E","86","80.84","48","211","-35.41","N/A","-91.00","N/A","N/A","14.00","30.00","-","Apparel-Clothing Mfg    ",
"86","SIMPLEXINF","Simplex Infr. (Nse)","262.00","8.43","3.32","76","50","96","A+","134","1448.97","61541","234890","-3.53","294.05","-67.79","22.70","79.56","96.00","94.00","-","Bldg-Heavy Construction ",
"87","537669","Laxmipati Engineering Works","186.49","8.88","5.00","76","64","96","A+","56","102.16","862","4620","5.00","208.89","-35.06","125.57","212.78","98.00","97.00","-","Transportation-Equip Mfg",
"88","502901","Jamshri Realty","166.85","-3.40","-2.00","76","51","96","B-","86","118.95","3635","21787","-43.57","371.48","-93.77","-23.19","45.25","8.00","86.00","-","Apparel-Clothing Mfg    ",
"89","504746","Indian Link Chain Mfs.","206.00","0.00","0.00","75","77","63","A","77","10.30","17","82","-5.09","N/A","-97.56","N/A","N/A","78.00","59.00","-","Financial Svcs-Specialty",
"90","PAR","Par Drugs and Chemicals","295.00","-4.55","-1.52","75","61","73","A-","45","368.60","20626","69917","-9.23","57.53","171.27","23.75","28.61","93.00","83.00","2019-05-16","Medical-Diversified     ",
"91","GENESYS","Genesys International","756.10","36.85","5.12","75","74","79","B","49","2854.99","310943","411246","-11.66","140.91","114.44","-6.01","15.07","58.00","74.00","-","Computer-Tech Services  ",
"92","542668","Evans Electric","303.00","-1.00","-0.33","75","97","79","B-","130","83.42","1154","3810","-24.46","102.67","-73.75","0.90","13.52","72.00","59.00","2019-05-13","Machinery-Gen Industrial",
"93","JCHAC","Johnson Contr.","2010.00","-1.75","-0.09","75","46","80","C+","34","5470.15","172080","85612","-23.29","111.46","-33.56","-8.39","23.12","33.00","75.00","-","Hsehold-Appliances/Wares",
"94","SJS","S.J.S. Enterprises","1145.00","109.45","10.57","75","92","83","B","152","3214.14","162379","141816","0.64","87.58","554.48","4.15","34.32","80.00","85.00","2021-11-15","Auto/Truck-Replace Parts",
"95","PITTIENG","Pitti Engineering","1273.20","-22.50","-1.74","75","95","83","B","59","4595.20","86612","68027","-12.65","107.98","-42.75","-1.87","30.48","66.00","81.00","-","Electrical-Power/Equipmt",
"96","543787","Macfos","798.00","-2.05","-0.26","75","99","83","C","35","753.41","9825","12312","-18.49","188.72","-56.14","-2.79","25.40","63.00","77.00","2023-03-01","Retail-Internet         ",
"97","532067","3B BlackBio Dx Ltd","1408.00","13.80","0.99","75","82","84","A-","57","1196.64","7671","5448","-9.16","111.24","-77.50","0.22","35.49","81.00","86.00","-","Chemicals-Agricultural  ",
"98","TORNTPOWER","Torrent Power","1840.00","10.95","0.60","75","72","85","A","109","87907.25","1839606","999786","-9.67","155.88","-70.34","0.57","23.09","74.00","73.00","-","Utility-Electric Power  ",
"99","EMSLIMITED","Ems Ltd","771.00","2.50","0.33","75","92","85","A-","18","4267.56","281646","365300","-17.54","163.05","-66.56","-4.50","27.51","46.00","83.00","2023-09-21","Bldg-A/C & Heating Prds ",
"100","531911","Galaxy Agrico Exports","64.00","0.00","0.00","75","48","85","B-","17","25.02","108","1693","-6.20","N/A","334.14","N/A","N/A","90.00","86.00","-","Bldg-Hand Tools         ",
"101","544073","Manoj Ceramic Ltd","199.00","-0.50","-0.25","75","55","92","A","136","166.26","4963","24940","-9.50","172.91","-79.95","43.51","57.36","97.00","92.00","2024-01-03","Bldg-Constr Prds/Misc   ",
"102","GRWRHITECH","Garware Hi-Tech Films","3674.00","53.90","1.49","75","93","92","A-","72","8410.22","338096","92024","-12.90","180.43","-43.59","3.25","54.36","86.00","93.00","-","Chemicals-Specialty     ",
"103","530643","Eco Recycling","884.00","-11.75","-1.31","75","97","92","B+","46","1728.53","27215","30786","-27.25","245.98","-45.96","-8.79","33.97","55.00","84.00","-","Pollution Control       ",
"104","INDOTECH","Indo Tech Transformers","2175.00","96.30","4.63","75","97","92","B+","59","2207.58","34389","15811","-17.13","319.47","-37.38","2.98","32.68","75.00","73.00","-","Electrical-Power/Equipmt",
"105","539399","Bella Casa Fashion & Retail","540.90","0.05","0.01","75","82","94","A-","147","724.09","10161","18786","-10.43","296.41","-48.97","6.55","59.88","90.00","92.00","-","Hsehold/Office Furniture",
"106","NEULANDLAB","Neuland Laboratories","13895.00","-55.85","-0.40","75","92","94","B","45","17898.94","496371","35723","-15.92","269.80","-64.09","8.62","63.30","90.00","94.00","-","Medical-Diversified     ",
"107","VINCOFE","Vintage Coffee And Beverages","123.50","-3.61","-2.84","75","61","95","A+","7","1561.97","91535","741172","-13.64","379.66","-55.10","16.26","76.66","93.00","95.00","-","Retail-Department Stores",
"108","531169","Skp Securities","263.20","12.50","4.99","75","99","96","A+","83","170.70","4288","16290","-19.02","297.62","22.51","37.10","88.84","97.00","95.00","-","Finance-Invest Bnk/Bkrs ",
"109","SHAKTIPUMP","Shakti Pumps India","4468.00","16.65","0.37","75","91","96","B+","130","8918.28","247255","55339","-12.82","379.18","48.22","1.03","54.14","67.00","89.00","-","Machinery-Gen Industrial",
"110","544023","Kalyani Cast Tech","475.00","-10.00","-2.06","74","4","63","B-","71","105.05","10360","21810","-26.92","58.65","-57.59","-0.34","1.95","74.00","62.00","2023-11-17","Containers/Packaging    ",
"111","ARVINDFASN","Arvind Fashions","556.90","-0.25","-0.04","74","68","71","A","86","7423.86","512470","920219","-12.94","79.12","9.07","-2.45","11.59","71.00","68.00","-","Apparel-Clothing Mfg    ",
"112","TECHM","Tech Mahindra","1703.75","1.20","0.07","74","72","72","A-","49","166583.96","3816138","2239846","-3.30","52.86","-33.07","3.83","20.14","79.00","78.00","-","Computer-Tech Services  ",
"113","MASTER","Master Components Ltd","256.55","0.00","0.00","74","98","77","B","14","102.62","318","1240","-32.49","97.35","0.00","-21.39","26.38","3.00","54.00","2023-09-29","Chemicals-Plastics      ",
"114","512008","EFC (I)","510.20","-26.85","-5.00","74","98","78","B+","58","2673.27","92104","180526","-17.44","140.56","118.16","9.63","18.45","82.00","77.00","-","Retail-Apparel/Shoes/Acc",
"115","OAL","Oriental Aromatics","562.50","-1.45","-0.26","74","67","79","B+","70","1897.92","44198","78574","-7.79","92.47","-50.36","8.71","37.48","86.00","88.00","-","Cosmetics/Personal Care ",
"116","538564","James Warren Tea James Warren Tea","320.00","-7.80","-2.38","74","49","79","B-","145","121.29","2459","7685","-13.34","56.77","-88.15","5.68","30.79","88.00","87.00","-","Agricultural Operations ",
"117","FORTIS","Fortis Healthcare (Nse)","600.00","-4.90","-0.81","74","87","80","B-","54","45667.41","862913","1438189","-4.53","88.94","-11.62","4.31","25.50","83.00","80.00","-","Medical-Hospitals       ",
"118","BBOX","Black Box","456.00","1.05","0.23","74","89","81","B+","49","7646.57","86489","189669","-21.92","116.85","-70.51","-9.76","32.07","34.00","86.00","-","Computer-Tech Services  ",
"119","HERITGFOOD","Heritage Foods","509.00","-1.00","-0.20","74","81","81","D","95","4732.60","289861","569471","-30.02","136.66","0.94","-12.96","18.04","15.00","59.00","-","Food-Dairy Products     ",
"120","NATIONALUM","National Aluminium (Nse)","227.87","4.08","1.82","74","95","83","A+","79","41101.99","4746260","20828806","-3.19","150.75","-37.18","13.47","25.52","89.00","79.00","-","Metal Proc & Fabrication",
"121","BBTC","Bombay Burmah Trading","2740.00","49.50","1.84","74","66","83","B","112","18772.16","686247","250455","-7.90","113.65","-52.75","1.38","35.74","81.00","89.00","-","Food-Misc Preparation   ",
"122","POLICYBZR","Pb Fintech","1712.00","50.15","3.02","74","63","85","C+","153","75798.64","2895831","1691490","-12.94","150.17","-61.73","-3.55","23.84","67.00","75.00","2021-11-15","Insurance-Diversified   ",
"123","533019","Simplex Papers","2380.10","0.00","0.00","74","31","88","A","43","7.14","167","70","-35.02","N/A","-84.29","N/A","N/A","57.00","78.00","-","Paper & Paper Products  ",
"124","543931","Veefin Solutions Ltd","583.25","15.50","2.73","74","72","89","A","32","1281.58","69388","118967","-22.64","205.32","1.54","-11.79","35.21","56.00","89.00","2023-07-05","Computer Sftwr-Financial",
"125","TIPSMUSIC","Tips Music Ltd","825.00","-10.70","-1.28","74","95","90","A-","30","10682.92","340368","412567","-5.73","148.76","-58.16","13.23","57.30","90.00","93.00","-","Leisure-Movies & Related",
"126","SARTELE","Sar Televenture Ltd","352.95","31.95","9.95","74","83","90","B+","8","1192.29","112919","319930","-14.68","308.60","121.14","-3.64","28.87","79.00","86.00","2023-11-08","Telecom Svcs-Cable/Satl ",
"127","531067","Contil India","284.40","13.50","4.98","74","98","91","A+","77","83.82","1698","5971","-14.00","193.02","-2.48","17.16","58.62","92.00","93.00","-","Financial Svcs-Specialty",
"128","MCX","Multi Cmod.Ex.Of India","6833.00","267.60","4.08","74","79","92","A-","77","33482.23","3505384","513008","0.35","196.19","63.65","15.33","55.42","93.00","92.00","-","Financial Svcs-Specialty",
"129","BASF","Basf India (Nse)","7261.25","-49.10","-0.67","74","79","92","B+","72","31643.58","327003","45034","-17.01","194.64","-79.37","1.21","46.88","71.00","89.00","-","Chemicals-Specialty     ",
"130","POWERINDIA","Hitachi Energy India","14300.30","690.60","5.07","74","86","92","B+","59","57680.63","688273","48130","-13.59","230.62","38.53","2.27","35.90","80.00","78.00","-","Electrical-Power/Equipmt",
"131","INDRAMEDCO","Indraprastha Med. (Nse) Corp.","420.00","7.50","1.82","74","95","92","B+","54","3781.51","188531","448884","-13.22","166.99","-46.89","-3.07","49.74","81.00","90.00","-","Medical-Hospitals       ",
"132","GRCL","Gayatri Rubbers And Chemicals","432.00","0.00","0.00","74","98","92","B-","110","247.88","644","1490","-8.32","246.85","0.00","4.72","59.40","78.00","80.00","2023-02-07","Auto/Truck-Tires & Misc ",
