Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"12","543620","Insolation Energy","3110.00","-313.25","-9.15","83","99","97","B+","66","7131.31","83031","26698","-21.27","753.47","30.72","-1.02","57.95","48.00","87.00","2022-10-10","Energy-Solar            ",
"13","HIRECT","Hind Rectifiers","833.05","-43.85","-5.00","82","71","83","A-","14","1502.83","39611","47549","-17.73","156.40","-76.40","1.42","25.51","76.00","71.00","-","Elec-Misc Products      ",
"14","543578","Olatech Solutions","234.60","-12.30","-4.98","82","98","83","B","136","106.88","6640","28305","-17.44","200.80","-50.98","20.50","49.43","89.00","90.00","2022-08-29","Computer Sftwr-Enterprse",
"15","STAR","Strides Pharma Science","1404.60","-53.30","-3.66","82","64","91","A+","38","13406.56","627480","446732","-4.64","212.18","-10.15","14.53","57.17","89.00","89.00","-","Medical-Generic Drugs   ",
"16","539854","Halder Venture","789.00","-26.00","-3.19","82","87","92","A","109","257.62","2225","2820","-13.09","280.31","-99.33","-4.86","50.71","44.00","87.00","-","Food-Misc Preparation   ",
"17","505978","Triton Valves","4890.00","-10.00","-0.20","82","67","93","A-","50","580.16","10685","2185","-12.28","237.93","-72.49","11.31","61.35","89.00","90.00","-","Auto/Truck-Original Eqp ",
"18","NSIL","Nalwa Sons Investments","4624.00","-230.65","-4.75","81","61","73","B+","84","2493.35","68972","14916","-9.78","106.54","10.67","6.38","28.61","70.00","75.00","-","Finance-Investment Mgmt ",
"19","544143","Royal Sense Ltd","195.25","-10.25","-4.99","81","69","79","A","15","100.70","1656","8480","-6.02","98.49","-52.83","34.57","46.28","93.00","90.00","2024-03-19","Medical-Systems/Equip   ",
"20","PKTEA","The Peria Krl.Tea","498.30","-55.30","-9.99","81","64","82","B+","49","171.40","1145","2297","-16.24","111.22","218.20","28.51","51.99","91.00","89.00","-","Food-Packaged           ",
"21","523676","Golkunda Dias.& Jewelr.","253.20","-13.30","-4.99","81","99","88","A+","99","185.59","2790","11017","-16.68","171.94","-54.84","14.08","40.91","88.00","84.00","-","Retail/Whlsle-Jewelry   ",
"22","DPABHUSHAN","D P Abhushan","1567.80","-49.55","-3.06","81","96","88","B","99","3656.99","127064","81046","-11.65","213.71","-27.06","12.17","47.69","80.00","83.00","2017-10-23","Retail/Whlsle-Jewelry   ",
"23","JUBLPHARMA","Jubilant Pharmova","1075.00","-36.95","-3.32","81","59","89","A-","48","17711.25","1094273","1017928","-13.80","248.85","-54.23","14.18","54.13","89.00","89.00","-","Medical-Diversified     ",
"24","531169","Skp Securities","165.00","-10.30","-5.88","81","99","89","A-","101","119.36","1222","7408","-17.50","200.69","3.93","12.35","45.63","82.00","83.00","-","Finance-Invest Bnk/Bkrs ",
"25","505299","KPT Industries","1177.00","-27.65","-2.30","81","93","91","A","75","409.58","7978","6778","-13.46","259.54","-35.38","8.46","51.53","87.00","87.00","-","Machinery-Tools & Rel   ",
"26","POWERINDIA","Hitachi Energy India","13501.50","-514.00","-3.67","81","86","91","A","45","59400.49","590421","43730","-9.08","259.75","-7.48","14.31","51.45","82.00","84.00","-","Electrical-Power/Equipmt",
"27","526479","Sky Industries","168.55","-8.85","-4.99","81","93","93","A","90","139.99","4841","28721","-10.25","205.86","-39.71","35.57","82.07","96.00","94.00","-","Apparel-Clothing Mfg    ",
"28","SMSLIFE","Sms Lifesciences India","1429.45","-29.15","-2.00","81","73","93","A+","48","440.94","11690","8178","-18.30","208.99","-83.68","8.77","74.21","89.00","94.00","-","Medical-Diversified     ",
"29","543244","Shine Fashions (India)","348.60","-18.30","-4.99","81","98","96","A-","90","102.66","767","2200","-18.52","413.15","400.00","7.73","133.33","88.00","92.00","2020-11-02","Apparel-Clothing Mfg    ",
"30","ALPHAGEO","Alphageo (India)","421.10","-22.15","-5.00","80","65","66","B","44","282.13","4747","11272","-19.30","65.58","-16.53","0.46","16.45","56.00","58.00","-","Oil&Gas-Field Services  ",
"31","NAUKRI","Info Edge (India) (Nse)","8000.00","-198.65","-2.42","80","57","78","A+","22","106241.39","2103232","262904","-3.72","106.41","44.08","8.98","32.61","78.00","77.00","-","Internet-Content        ",
"32","STYRENIX","Styrenix Performance Materials","2370.00","-92.30","-3.75","80","56","80","B-","11","4330.20","119401","50380","-17.71","138.32","96.68","-4.36","28.46","45.00","74.00","-","Chemicals-Plastics      ",
"33","MOTHERSON","Samvardhana Motherson International","198.26","-2.66","-1.32","80","87","82","A","50","141373.24","4232111","21346268","-8.63","131.47","-20.45","3.29","34.73","54.00","78.00","-","Auto/Truck-Original Eqp ",
"34","JINDALSAW","Jindal Saw (Nse)","705.00","-21.15","-2.91","80","88","82","B","93","23218.94","1042262","1478386","-7.22","121.02","2.47","7.15","31.99","80.00","79.00","-","Steel-Producers         ",
"35","PITTIENG","Pitti Engineering","1320.00","-7.70","-0.58","80","95","83","A-","45","4708.69","116291","88099","-8.78","127.25","80.85","2.58","40.61","72.00","81.00","-","Electrical-Power/Equipmt",
"36","TIPSMUSIC","Tips Music Ltd","708.00","-10.70","-1.49","80","97","88","A+","41","9187.29","325619","459914","-9.80","139.45","11.58","3.10","44.47","81.00","85.00","-","Leisure-Movies & Related",
"37","543744","Rex Sealing And Packing Industries","210.80","-11.05","-4.98","80","63","88","C","102","49.25","489","2320","-23.84","N/A","29.31","N/A","N/A","76.00","92.00","2023-01-12","Machinery-Gen Industrial",
"38","EMKAY","Emkay Global Finl.Svs.","238.99","-12.58","-5.00","80","94","90","A+","101","624.85","6865","28727","-5.01","203.10","24.77","31.50","58.57","94.00","91.00","-","Finance-Invest Bnk/Bkrs ",
"39","WOMANCART","Womancart Ltd","292.75","-15.40","-5.00","80","83","90","B","56","152.53","1134","3872","-11.26","211.26","-58.68","7.51","71.05","80.00","94.00","2023-10-27","Cosmetics/Personal Care ",
"40","512589","Sita Enterprises","78.80","-3.84","-4.65","80","97","92","A+","84","24.79","200","2537","-4.65","N/A","195.23","N/A","N/A","94.00","94.00","-","Finance-Investment Mgmt ",
"41","NEULANDLAB","Neuland Laboratories","11327.65","-749.35","-6.20","80","93","92","A-","48","15494.79","541235","47780","-16.89","234.44","10.07","2.60","53.45","83.00","89.00","-","Medical-Diversified     ",
"42","543931","Veefin Solutions Ltd","637.00","-29.50","-4.43","80","72","93","A+","17","1504.49","92996","145991","-15.51","258.43","-49.86","9.27","70.38","87.00","94.00","2023-07-05","Computer Sftwr-Financial",
"43","GET&D","Ge T&D India","1650.30","-10.65","-0.64","80","76","93","B+","45","42528.13","582909","353214","-12.68","375.92","8.45","-0.53","39.92","54.00","78.00","-","Electrical-Power/Equipmt",
"44","HBLPOWER","Hbl Power Systems","589.50","-33.45","-5.37","79","97","74","A-","45","17267.86","1226748","2080997","-18.58","144.87","16.55","0.00","17.32","60.00","63.00","-","Electrical-Power/Equipmt",
"45","LUPIN","Lupin (Nse)","2175.00","-23.25","-1.06","79","57","78","A-","38","100271.63","3224894","1482710","-5.93","95.75","-21.30","3.41","28.14","75.00","76.00","-","Medical-Generic Drugs   ",
"46","GROBTEA","The Grob Tea Company","1310.65","-145.60","-10.00","79","50","81","A-","109","169.22","6157","4698","-13.50","95.33","158.66","44.22","52.27","95.00","91.00","-","Food-Misc Preparation   ",
"47","513498","Southern Magnesium","360.75","17.15","4.99","79","96","82","A+","98","103.08","2334","6469","-23.07","129.91","25.80","-7.48","26.19","74.00","76.00","-","Mining-Metal Ores       ",
"48","517449","Magna Elto.Castings","795.00","6.00","0.76","79","91","84","A+","93","333.91","6482","8153","-12.64","103.35","44.99","9.39","50.62","90.00","90.00","-","Steel-Producers         ",
"49","509597","Hardcastle & Waud","966.60","-107.40","-10.00","79","98","86","A-","80","72.92","296","306","-28.65","N/A","92.81","N/A","N/A","75.00","81.00","-","Chemicals-Specialty     ",
"50","NETWEB","Netweb Technologies India Ltd","2460.90","-52.75","-2.10","79","99","87","B+","20","14168.69","396948","161302","-15.87","240.33","131.87","-0.19","26.02","48.00","65.00","2023-07-27","Computer Sftwr-Database ",
"51","524136","Pee Cee Cosma Sope","687.00","-35.95","-4.97","79","78","88","A","59","191.29","4449","6476","-12.82","139.27","-74.51","25.48","62.39","93.00","91.00","-","Soap & Clng Preparatns  ",
"52","VMART","V-Mart Retail","4200.00","-257.15","-5.77","79","40","89","A+","4","8819.36","152334","36270","-6.25","179.45","125.49","21.19","69.19","90.00","93.00","-","Retail-Department Stores",
"53","526703","Ecoplast","569.00","-11.00","-1.90","79","35","90","A+","11","174.00","1684","2960","-11.09","236.43","-66.35","1.17","41.06","74.00","86.00","-","Chemicals-Plastics      ",
"54","FOCE","Foce India","1700.00","0.00","0.00","79","99","91","A","99","831.81","5630","3312","-5.56","142.86","-93.96","16.62","68.06","91.00","93.00","2021-12-28","Retail/Whlsle-Jewelry   ",
"55","GRCL","Gayatri Rubbers And Chemicals","440.00","15.00","3.53","79","98","91","B-","121","243.87","695","1580","-1.12","302.46","406.33","7.90","72.06","75.00","79.00","2023-02-07","Auto/Truck-Tires & Misc ",
"56","SMSPHARMA","Sms Pharmaceuticals","338.40","-25.70","-7.06","79","66","92","B+","38","3082.18","184790","546069","-14.97","225.53","-45.95","10.54","66.70","87.00","90.00","-","Medical-Generic Drugs   ",
"57","533018","Simplex Mills","7074.95","120.50","1.73","79","26","93","A-","90","20.86","170","24","-4.21","N/A","-75.00","N/A","N/A","95.00","95.00","-","Apparel-Clothing Mfg    ",
"58","PGEL","Pg Electroplast","539.90","-69.95","-11.47","79","99","95","A","11","15955.75","864703","1601598","-22.20","315.70","80.93","12.84","96.06","90.00","96.00","-","Chemicals-Plastics      ",
"59","543378","Cwd","790.00","-73.50","-8.51","78","84","53","B","8","311.81","3332","4218","-30.94","62.31","-59.70","-2.49","5.11","65.00","59.00","2021-10-13","Elec-Contract Mfg       ",
"60","BOMDYEING","Bombay Dyeing & Mnfg.","210.45","-16.39","-7.23","78","64","66","A-","90","4685.04","506393","2406239","-13.47","69.16","71.86","4.38","22.47","66.00","72.00","-","Apparel-Clothing Mfg    ",
"61","ALKEM","Alkem Laboratories","6131.50","-62.65","-1.01","78","90","70","A","48","74060.35","1601168","261138","-4.79","79.15","15.42","5.16","17.56","74.00","68.00","-","Medical-Diversified     ",
"62","ROCKINGDCE","Rockingdeals Circular Economy Ltd","565.95","-36.35","-6.04","78","81","70","B","147","340.84","18651","32955","-17.68","135.27","-8.97","-3.67","12.93","30.00","60.00","2023-11-30","Transport-Air Freight   ",
"63","539176","Hawa Engineers Dt","206.00","7.75","3.91","78","92","73","B+","60","69.90","331","1606","-2.21","117.38","385.80","19.45","21.97","87.00","68.00","-","Metal Proc & Fabrication",
"64","WHIRLPOOL","Whirlpool Of India (Nse)","2316.40","-46.20","-1.96","78","60","77","A+","30","29974.78","620406","267832","-2.61","99.19","2.04","11.45","43.37","81.00","85.00","-","Hsehold-Appliances/Wares",
"65","GENESYS","Genesys International","720.00","-41.40","-5.44","78","74","78","B","92","3017.73","302941","420751","-15.87","155.03","-27.72","1.59","26.90","67.00","73.00","-","Computer-Tech Services  ",
"66","REMUS","Remus Pharmaceuticals Ltd","2480.00","-95.80","-3.72","78","5","79","B","55","1517.66","21869","8818","-12.51","114.65","-25.15","6.12","34.08","80.00","81.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"67","VOLTAS","Voltas (Nse)","1755.00","-54.60","-3.02","78","49","82","B+","30","59876.95","3300737","1880762","-9.76","124.32","-20.75","5.61","34.04","73.00","76.00","-","Hsehold-Appliances/Wares",
"68","MASTER","Master Components Ltd","285.05","-9.45","-3.21","78","98","83","A","11","117.80","684","2400","-24.99","126.54","-58.33","-11.74","47.54","9.00","79.00","2023-09-29","Chemicals-Plastics      ",
"69","SYMPHONY","Symphony","1595.10","-60.75","-3.67","78","89","85","A","30","11418.24","612683","384103","-8.79","101.93","-42.04","8.94","48.17","86.00","87.00","-","Hsehold-Appliances/Wares",
"70","NEWGEN","Newgen Software Techs","1260.00","-34.30","-2.65","78","94","85","A","31","18157.99","405322","321684","-18.60","195.65","66.18","15.01","40.17","85.00","83.00","2018-01-29","Comp Sftwr-Spec Enterprs",
"71","EIMCOELECO","Eimco Elecon India","2889.00","-4.85","-0.17","78","93","86","A-","123","1669.17","17854","6180","-17.43","199.97","-27.77","-1.51","35.74","55.00","79.00","-","Machinery-Constr/Mining ",
"72","SHILPAMED","Shilpa Medicare Limited","765.30","-37.00","-4.61","78","76","88","A","48","7845.77","313088","409105","-20.24","170.32","-15.40","4.72","48.21","78.00","83.00","-","Medical-Diversified     ",
"73","543172","Cospower Engineering","479.75","-25.25","-5.00","78","58","88","A+","102","75.75","1243","2590","-6.30","152.37","35.14","63.67","74.15","97.00","96.00","2020-03-30","Machinery-Gen Industrial",
"74","ZAGGLE","Zaggle Prepaid Ocean Services Ltd","422.80","-37.40","-8.13","78","91","88","A+","74","5642.37","1201085","2840788","-14.28","145.51","-16.45","20.31","51.56","90.00","88.00","2023-09-22","Comml Svcs-Consulting   ",
"75","531067","Contil India","278.90","6.15","2.25","78","98","93","A+","70","84.39","1220","4373","-0.62","209.94","129.80","34.01","72.34","95.00","93.00","-","Financial Svcs-Specialty",
"76","504080","Jsl Industries","2200.00","-12.00","-0.54","78","98","93","A-","45","259.69","321","146","-15.09","N/A","-96.58","N/A","N/A","60.00","91.00","-","Electrical-Power/Equipmt",
"77","521178","Sri Ramakrishna Mills Coimbatore","92.98","-4.89","-5.00","78","51","94","A+","90","69.66","1083","11644","-6.12","287.60","-55.93","32.70","74.71","94.00","94.00","-","Apparel-Clothing Mfg    ",
"78","531525","Ace Software Exports","368.40","-7.50","-2.00","78","64","99","A","92","240.58","8436","22899","-8.39","1800.40","-98.70","6.79","94.38","81.00","95.00","-","Computer-Tech Services  ",
"79","504084","Kaycee Industries","4524.35","88.70","2.00","78","96","99","A+","45","1407.88","22025","4868","2.00","2032.52","-80.57","54.85","262.58","98.00","99.00","-","Electrical-Power/Equipmt",
"80","HEROMOTOCO","Hero Motocorp","5495.00","-25.85","-0.47","77","66","66","C","117","110405.96","4161583","757340","-12.03","88.81","-9.86","-0.60","10.93","41.00","45.00","-","Auto Manufacturers      ",
"81","ARVINDFASN","Arvind Fashions","568.00","-4.10","-0.72","77","68","67","A+","90","7622.89","554055","975449","-8.81","91.43","-22.12","6.31","17.90","71.00","67.00","-","Apparel-Clothing Mfg    ",
"82","ABB","ABB India","7744.00","-186.40","-2.35","77","93","69","B-","45","168051.52","2320234","299617","-15.37","105.98","-35.52","1.53","17.03","47.00","47.00","-","Electrical-Power/Equipmt",
"83","AMBER","Amber Enterprises India","4905.90","-13.00","-0.26","77","57","71","B","30","16607.68","1582903","322653","-8.49","80.77","6.88","10.61","23.65","77.00","74.00","2018-01-30","Hsehold-Appliances/Wares",
"84","ORISSAMINE","Orissa Mrl.Dev.Co.","8799.00","-346.20","-3.79","77","57","72","A+","98","5487.12","408265","46399","-8.57","93.18","-19.28","13.82","29.48","84.00","80.00","-","Mining-Metal Ores       ",
"85","538564","James Warren Tea James Warren Tea","309.00","-38.75","-11.14","77","49","79","A+","104","128.67","2789","9027","-16.32","66.31","9.73","23.61","41.58","93.00","89.00","-","Agricultural Operations ",
"86","NATIONALUM","National Aluminium (Nse)","214.31","-6.04","-2.74","77","95","80","A+","60","40470.19","3885324","18129457","-5.75","148.70","15.90","19.78","29.36","85.00","74.00","-","Metal Proc & Fabrication",
"87","523606","Sika Interplant Systems","2490.85","-113.25","-4.35","77","92","80","D+","96","1104.14","9924","3984","-29.80","170.13","9.96","-4.95","17.80","25.00","55.00","-","Aerospace/Defense       ",
"88","SIGNATURE","Signatureglobal (India) Ltd","1525.00","-11.05","-0.72","77","74","82","B+","108","21583.19","1121808","735612","-7.41","226.09","-21.92","2.85","16.45","60.00","57.00","2023-09-27","Bldg-Resident/Comml     ",
"89","TORNTPOWER","Torrent Power","1783.90","-106.80","-5.65","77","72","84","A","94","90870.26","2255190","1264191","-9.44","173.24","-60.51","7.70","34.31","78.00","75.00","-","Utility-Electric Power  ",
"90","QUICKHEAL","Quick Heal Technologies","639.00","-56.05","-8.06","77","65","84","A-","92","3739.93","234109","366367","-15.81","145.99","0.91","8.48","34.11","81.00","82.00","-","Computer-Tech Services  ",
"91","PRUDENT","Prudent Corporate Advisory Services","2424.00","-39.30","-1.60","77","95","85","A","84","10199.79","258835","106780","-14.86","125.26","-63.43","3.17","43.60","69.00","84.00","2022-05-20","Finance-Investment Mgmt ",
"92","CENTURYTEX","Century Text. (Nse)","2658.00","-93.55","-3.40","77","47","86","A+","33","30733.71","1437181","540700","-9.48","162.94","11.74","11.78","42.68","80.00","81.00","-","Paper & Paper Products  ",
"93","KFINTECH","Kfin Technologies","989.00","-26.65","-2.62","77","95","86","B-","84","17408.95","1720078","1739209","-16.82","138.67","-54.07","2.60","37.85","77.00","82.00","2022-12-29","Finance-Investment Mgmt ",
"94","GANECOS","Ganesha Ecosphere","1839.85","-92.50","-4.79","77","78","87","A+","90","4897.93","127737","69428","-10.23","138.22","87.54","7.55","50.60","81.00","88.00","-","Apparel-Clothing Mfg    ",
"95","522195","Frontier Springs","1899.90","-53.70","-2.75","77","85","88","B-","105","769.52","14880","7832","-21.22","225.06","28.83","1.00","34.01","70.00","80.00","-","Steel-Specialty Alloys  ",
"96","SHAILY","Shaily Engineering Plastics","926.05","-58.20","-5.91","77","92","90","A","11","4514.56","193245","208677","-15.12","201.48","-52.32","2.86","62.34","63.00","83.00","-","Chemicals-Plastics      ",
"97","530627","Vipul Organics","324.80","6.70","2.11","77","71","90","A+","80","413.91","12677","39029","-0.67","160.74","58.31","34.03","63.92","96.00","94.00","-","Chemicals-Specialty     ",
"98","WABAG","Va Tech Wabag","1474.90","-33.00","-2.19","77","48","91","A","6","9377.63","771921","523372","-5.65","246.29","18.21","10.80","51.49","79.00","86.00","-","Utility-Water Supply    ",
"99","512229","Veritas India","1143.90","-23.30","-2.00","77","78","91","A+","14","3129.26","22525","19691","-27.97","420.37","-5.25","16.80","17.76","81.00","40.00","-","Elec-Misc Products      ",
"100","533019","Simplex Papers","2950.00","0.00","0.00","77","34","91","A+","33","8.85","245","83","-19.46","N/A","-93.98","N/A","N/A","93.00","89.00","-","Paper & Paper Products  ",
"101","539814","Le Lavoir","278.85","-5.65","-1.99","77","90","91","A+","90","92.18","1599","5733","-7.20","260.81","-91.19","12.63","54.67","77.00","86.00","-","Apparel-Clothing Mfg    ",
"102","BASF","Basf India (Nse)","8298.85","115.90","1.42","77","79","94","A+","80","35420.72","643426","77532","0.64","236.75","104.64","21.27","78.42","92.00","93.00","-","Chemicals-Specialty     ",
"103","530643","Eco Recycling","962.60","-50.65","-5.00","77","97","94","B+","61","1955.27","31859","33097","-20.78","359.84","-41.91","8.01","61.70","84.00","91.00","-","Pollution Control       ",
"104","538920","Vintage Coffee And Beverages","126.10","1.85","1.49","77","62","95","A+","4","1300.93","59077","468490","-1.79","379.92","53.51","25.19","82.06","94.00","94.00","-","Retail-Department Stores",
"105","SUBROS","Subros","666.10","-34.55","-4.93","76","77","62","B","50","4570.76","141272","212088","-19.49","99.81","-46.15","-5.09","8.75","31.00","49.00","-","Auto/Truck-Original Eqp ",
"106","AUROPHARMA","Aurobindo Pharma","1459.55","-6.50","-0.44","76","72","67","C+","38","85901.59","2081022","1425797","-8.32","75.65","-14.52","-2.19","19.36","51.00","65.00","-","Medical-Generic Drugs   ",
"107","ADFFOODS","Adf Foods","268.05","-17.20","-6.03","76","87","70","A","109","3133.87","196677","733732","-11.52","36.41","-12.21","12.69","38.04","81.00","78.00","-","Food-Misc Preparation   ",
"108","WELCORP","Welspun (Nse)","686.00","-34.25","-4.76","76","75","71","A-","93","18895.69","799528","1165493","-13.68","91.48","-39.37","4.49","20.90","75.00","70.00","-","Steel-Producers         ",
"109","501148","Dalal Street Invs.","541.95","-11.05","-2.00","76","32","71","B","84","17.42","77","142","-11.84","N/A","-9.86","N/A","N/A","81.00","68.00","-","Finance-Investment Mgmt ",
"110","JUSTDIAL","Just Dial","1145.00","-48.90","-4.10","76","53","71","B+","22","10152.93","506540","442393","-17.27","71.54","27.16","-3.07","18.84","60.00","63.00","-","Internet-Content        ",
"111","IFBIND","Ifb Industries","1736.00","-62.30","-3.46","76","65","76","A-","30","7286.53","143536","82682","-20.07","111.56","-67.30","-6.70","19.45","43.00","56.00","-","Hsehold-Appliances/Wares",
"112","519003","Modi Naturals","386.15","-7.85","-1.99","76","76","78","A+","49","524.26","5615","14542","-1.99","109.57","-59.83","17.33","49.41","89.00","91.00","-","Food-Packaged           ",
"113","GREENPLY","Greenply Industries","349.95","-23.05","-6.18","76","86","78","A-","63","4615.76","201180","574882","-15.05","150.59","-64.04","-0.93","28.55","59.00","75.00","-","Bldg-Wood Prds          ",
"114","526775","Valiant Communications","615.80","-32.40","-5.00","76","73","79","B","73","494.45","5612","9114","-15.90","175.89","8.73","-4.72","24.59","34.00","58.00","-","Telecom-Infrastructure  ",
"115","531201","Shilchar Technologies","5630.00","-135.05","-2.34","76","96","79","B-","45","4397.00","51621","9169","-20.16","253.68","34.80","-4.25","18.65","28.00","49.00","-","Electrical-Power/Equipmt",
"116","DICIND","Dic India (Nse)","695.00","-28.00","-3.87","76","74","80","A+","80","663.64","15538","22357","-10.22","76.13","-95.65","4.30","35.40","79.00","84.00","-","Chemicals-Specialty     ",
"117","531215","R T S Power Corporation","272.00","-11.60","-4.09","76","46","81","A-","45","260.03","7560","27793","-17.07","111.56","-50.90","12.93","36.35","85.00","80.00","-","Electrical-Power/Equipmt",
"118","VOLTAMP","Voltamp Transformers","11659.00","-576.65","-4.71","76","95","81","D+","45","12378.81","259366","22246","-21.22","186.83","77.45","-10.05","17.66","18.00","46.00","-","Electrical-Power/Equipmt",
"119","NUVAMA","Nuvama Wealth Management Ltd","6070.00","174.10","2.95","76","62","82","C","84","21058.39","860186","141711","-14.51","177.43","114.11","-8.48","19.41","37.00","55.00","-","Finance-Investment Mgmt ",
"120","UNIVASTU","Univastu India","203.00","-8.42","-3.98","76","87","82","C+","129","240.28","20228","99646","-15.32","115.73","-73.70","5.67","26.71","71.00","67.00","-","Bldg-Heavy Construction ",
"121","526945","Tyroon Tea","135.00","-21.85","-13.93","76","42","84","A","49","53.36","1544","11438","-21.47","93.64","73.74","34.18","55.29","94.00","91.00","-","Food-Packaged           ",
"122","BBOX","Black Box","466.75","-24.55","-5.00","76","89","86","B+","92","8257.52","110352","236426","-20.08","148.57","-8.41","-5.13","50.15","62.00","90.00","-","Computer-Tech Services  ",
"123","ZENTEC","Zen Technologies","1621.00","-45.85","-2.75","76","57","86","B+","96","14008.87","780118","481257","-17.72","156.44","-31.03","-1.08","45.69","67.00","86.00","-","Aerospace/Defense       ",
"124","530129","Nile","2034.25","-107.05","-5.00","76","85","89","A+","98","642.82","18544","9116","-27.30","224.46","-25.24","-6.56","38.23","55.00","80.00","-","Mining-Metal Ores       ",
"125","SURAJEST","Suraj Estate Developers Ltd","714.40","-37.60","-5.00","76","97","89","A+","108","3335.95","101966","142729","-15.66","193.98","-75.43","-0.71","55.56","71.00","92.00","2023-12-26","Bldg-Resident/Comml     ",
"126","544001","Sunita Tools Ltd","574.75","-30.25","-5.00","76","67","91","C+","170","340.31","6121","10650","-38.85","419.31","-15.49","-12.18","35.95","11.00","79.00","2023-10-11","Elec-Scientific/Msrng   ",
"127","ANANTRAJ","Anant Raj","667.70","-53.35","-7.40","76","94","92","A+","124","24652.05","1205827","1805942","-10.85","227.75","68.30","18.33","69.50","90.00","93.00","-","Real Estate Dvlpmt/Ops  ",
"128","GRWRHITECH","Garware Hi-Tech Films","3510.00","-282.00","-7.44","76","93","92","A+","80","8809.57","407757","116170","-12.14","198.58","19.91","20.51","76.20","92.00","95.00","-","Chemicals-Specialty     ",
"129","IWEL","Inox Wind Energy","11600.00","-385.90","-3.22","76","63","94","A+","119","14440.61","245827","21192","-16.55","409.82","-33.19","7.29","57.63","85.00","90.00","-","Energy-Alternative/Other",
"130","521244","MKP Mobility Ltd","231.00","0.00","0.00","76","61","95","D","90","78.79","58","253","-33.73","N/A","-59.68","N/A","N/A","2.00","11.00","-","Apparel-Clothing Mfg    ",
"131","505690","Brady & Morris Engr.","2071.35","-109.00","-5.00","76","93","96","A","102","490.58","3892","1879","-5.00","421.18","-31.35","52.54","102.05","96.00","96.00","-","Machinery-Gen Industrial",
"132","514324","Omnitex Industries Ida.","286.90","-15.10","-5.00","76","64","96","A+","90","126.96","2889","10068","-11.70","451.20","-78.29","33.96","83.86","96.00","93.00","-","Apparel-Clothing Mfg    ",
