Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"24","544143","Royal Sense Ltd","209.50","0.00","0.00","80","99","87","A","7","102.66","2041","9740","-10.12","102.36","-38.40","15.45","38.08","92.00","90.00","2024-03-19","Medical-Systems/Equip   ",
"25","508905","Smifs Capital Markets","100.13","-5.26","-4.99","80","75","91","A+","74","58.86","3221","32171","-9.74","141.66","-91.82","20.75","59.26","96.00","94.00","-","Finance-Invest Bnk/Bkrs ",
"26","MOTILALOFS","Motilal Oswal Finl.Svs.","905.45","6.65","0.74","80","96","92","B","74","53799.83","2611973","2884724","-14.90","224.14","-0.55","6.72","45.39","87.00","88.00","-","Finance-Invest Bnk/Bkrs ",
"27","GVT&D","GE Vernova T&D India Ltd","1790.00","12.60","0.71","80","80","93","B","108","45509.79","822913","459728","-9.09","375.49","-0.23","3.76","31.16","77.00","74.00","-","Electrical-Power/Equipmt",
"28","INDOTECH","Indo Tech Transformers","2592.55","123.45","5.00","80","97","94","A-","108","2622.18","44252","17069","-3.59","348.40","69.89","17.19","48.88","91.00","86.00","-","Electrical-Power/Equipmt",
"29","NSIL","Nalwa Sons Investments","8199.90","590.50","7.76","80","59","94","B","73","3908.19","287382","35047","-6.61","181.83","154.12","36.53","80.89","96.00","95.00","-","Finance-Investment Mgmt ",
"30","TARIL","Transformers And Rtf. (India)","877.90","-12.15","-1.37","80","98","95","A+","108","13358.14","239924","273293","-15.99","401.15","-7.40","14.99","51.25","90.00","83.00","-","Electrical-Power/Equipmt",
"31","EUREKAFORB","Eureka Forbes","593.95","30.25","5.37","79","54","66","C+","25","10906.41","201831","339812","-7.77","41.94","-24.75","1.88","15.47","77.00","75.00","-","Pollution Control       ",
"32","TI","Tilaknagar Inds.","337.90","8.95","2.72","79","96","77","A-","46","6347.29","743682","2200894","-7.30","80.69","-45.07","7.83","30.25","88.00","83.00","-","Beverages-Alcoholic     ",
"33","KRSNAA","Krsnaa Diagnostics","915.00","15.50","1.72","79","49","79","A-","28","2904.49","136157","148806","-6.00","70.34","-53.36","6.66","30.06","85.00","86.00","2021-08-16","Medical-Services        ",
"34","543709","Pngs Gargi Fashion Jewellery","1063.90","58.90","5.86","79","99","87","B","82","1040.98","22839","21467","-0.01","188.54","-12.07","11.01","44.10","86.00","91.00","2022-12-20","Retail/Whlsle-Jewelry   ",
"35","DPABHUSHAN","D P Abhushan","1659.95","62.25","3.90","79","97","89","B","82","3612.56","170465","102693","-13.86","195.87","-61.69","-6.01","28.17","67.00","74.00","2017-10-23","Retail/Whlsle-Jewelry   ",
"36","531199","Glance Finance","177.00","6.90","4.06","79","62","90","A","73","38.38","137","774","0.88","N/A","178.17","N/A","N/A","96.00","94.00","-","Finance-Investment Mgmt ",
"37","505893","Hindustan Hardy Ltd","930.00","-40.90","-4.21","79","78","92","A+","144","145.44","2557","2749","-18.71","155.50","-28.37","29.49","69.91","96.00","94.00","-","Machinery-Gen Industrial",
"38","517035","RIR Power Electronics","3431.00","163.10","4.99","79","96","95","A-","14","2404.19","53006","15449","-29.67","359.43","-17.71","-8.46","58.47","84.00","91.00","-","Elec-Semiconductor Mfg  ",
"39","504084","Kaycee Industries","2635.10","125.45","5.00","79","96","98","A-","108","796.56","13099","4971","-46.19","954.30","143.09","-32.18","48.27","3.00","94.00","-","Electrical-Power/Equipmt",
"40","538564","James Warren Tea James Warren Tea","350.00","9.60","2.82","78","48","78","B-","118","125.95","1885","5385","-7.65","62.79","-27.30","6.01","33.15","82.00","88.00","-","Agricultural Operations ",
"41","ARTEMISMED","Artemis Medicare Services","279.05","9.40","3.49","78","94","79","B","36","3710.44","49476","177300","-8.42","90.84","48.30","-3.34","24.94","62.00","79.00","2017-07-20","Medical-Hospitals       ",
"42","VOLTAS","Voltas (Nse)","1705.00","19.60","1.16","78","78","79","B-","45","55767.36","2682193","1573134","-12.33","107.78","13.64","-6.67","15.60","54.00","65.00","-","Hsehold-Appliances/Wares",
"43","DIVISLAB","Divis Laboratories (Nse)","5735.25","-34.85","-0.60","78","66","80","B","35","153178.27","4244854","740134","-8.61","72.24","-70.24","1.85","27.54","79.00","79.00","-","Medical-Generic Drugs   ",
"44","AJMERA","Ajmera Real.& Infra Ida. (Nse)","880.00","16.65","1.93","78","91","81","A-","91","3124.89","181809","206601","-11.98","133.10","-58.83","11.89","23.80","88.00","82.00","-","Bldg-Resident/Comml     ",
"45","NUVAMA","Nuvama Wealth Management Ltd","6745.00","384.35","6.04","78","60","81","C+","73","22775.58","890812","132070","-9.94","130.83","5.59","-5.79","17.97","48.00","70.00","-","Finance-Investment Mgmt ",
"46","ORCHPHARMA","Orchid Pharma","1426.05","-25.20","-1.74","78","59","82","B+","38","7360.59","110453","77454","-10.31","178.55","-46.81","4.09","41.76","75.00","77.00","-","Medical-Diversified     ",
"47","522195","Frontier Springs","2060.00","-4.90","-0.24","78","84","85","B+","140","813.36","6899","3349","-14.58","155.21","-33.29","-1.36","29.78","74.00","82.00","-","Steel-Specialty Alloys  ",
"48","501148","Dalal Street Invs.","683.40","0.00","0.00","78","31","86","A+","73","21.53","73","107","0.00","N/A","0.00","N/A","N/A","93.00","89.00","-","Finance-Investment Mgmt ",
"49","SUPRIYA","Supriya Lifescience","644.00","35.10","5.76","78","85","87","A+","61","4900.61","280369","435355","-6.65","153.92","-9.85","2.23","38.28","79.00","87.00","2021-12-28","Medical-Supplies        ",
"50","STAR","Strides Pharma Science","1417.05","28.20","2.03","78","65","88","A","35","12771.59","478671","337794","-15.40","194.06","55.57","-5.11","32.22","64.00","83.00","-","Medical-Generic Drugs   ",
"51","530643","Eco Recycling","917.00","21.15","2.36","78","97","88","B+","25","1728.72","22214","24225","-24.53","173.13","0.87","-7.06","28.01","46.00","81.00","-","Pollution Control       ",
"52","BBOX","Black Box","548.80","19.15","3.62","78","91","88","B-","40","8902.09","129083","235210","-7.61","152.45","10.95","5.44","47.06","76.00","91.00","-","Computer-Tech Services  ",
"53","DHUNINV","Dhunseri Investments","2183.35","-20.60","-0.93","78","35","90","B+","73","1343.75","27178","12448","-18.18","135.08","-66.94","-2.21","43.74","86.00","91.00","-","Finance-Investment Mgmt ",
"54","543928","Cosmic Crf Ltd","1392.20","-30.05","-2.11","78","69","92","A-","64","1165.96","25831","18554","-37.00","377.27","-43.95","-10.36","5.53","16.00","44.00","2023-06-30","Transportation-Equip Mfg",
"55","WABAG","Va Tech Wabag","1685.75","23.55","1.42","78","42","92","B+","2","10337.22","917306","544153","-11.54","193.39","-50.00","6.13","45.49","86.00","87.00","-","Utility-Water Supply    ",
"56","526269","Crestchem","251.50","11.95","4.99","78","98","94","B","96","71.86","1116","4437","-28.14","243.98","-71.38","1.05","55.02","89.00","92.00","-","Food-Misc Preparation   ",
"57","NPST","Network People Services Technologies","2931.80","-154.30","-5.00","78","98","94","B+","22","5983.95","102836","35076","-18.04","350.57","-22.88","6.85","54.76","77.00","91.00","2021-08-10","Computer Sftwr-Financial",
"58","IRIS","Iris Business Services","405.00","-3.40","-0.83","78","97","95","A","34","816.60","11798","29131","-8.20","284.74","-84.74","18.65","79.34","94.00","94.00","2017-10-11","Computer Sftwr-Desktop  ",
"59","ELECTHERM","Electrotherm (India)","1104.85","-58.15","-5.00","78","72","97","A","116","1482.01","18567","16805","-16.11","699.59","-63.02","19.37","52.14","93.00","89.00","-","Steel-Producers         ",
"60","531395","Padam Cotton Yarns","205.05","4.00","1.99","78","63","98","A+","75","77.87","7790","37989","1.99","527.89","-54.67","54.98","194.25","98.00","99.00","-","Retail-Apparel/Shoes/Acc",
"61","HCG","Healthcare Global Ents.","471.00","10.40","2.26","77","61","72","B+","36","6418.37","152693","324189","-9.34","46.69","-34.19","6.40","21.14","84.00","80.00","-","Medical-Hospitals       ",
"62","INDHOTEL","Indian Hotels","740.00","25.85","3.62","77","55","76","C+","93","101654.40","2593878","3505240","-1.12","74.61","66.41","3.67","16.56","78.00","74.00","-","Leisure-Lodging         ",
"63","JAGSNPHARM","Jagsonpal Pharmaceuticals","533.00","1.00","0.19","77","80","83","A","38","1410.60","66292","124375","-15.24","94.44","-65.44","14.85","44.56","92.00","90.00","-","Medical-Diversified     ",
"64","543597","Virtuoso Optoelectronics","407.00","-0.10","-0.02","77","98","84","A-","45","1072.26","25234","62000","-11.08","123.68","-66.13","7.71","37.73","90.00","88.00","2022-09-15","Hsehold-Appliances/Wares",
"65","PRIMESECU","Prime Securities","302.00","1.25","0.42","77","96","84","C+","74","1008.96","34296","113563","-15.88","98.71","-57.44","-1.14","29.98","70.00","83.00","-","Finance-Invest Bnk/Bkrs ",
"66","526731","Bright Brothers","302.40","14.40","5.00","77","52","85","A+","15","163.58","2295","7590","-9.31","115.33","30.32","-3.39","41.54","75.00","91.00","-","Chemicals-Plastics      ",
"67","SMSLIFE","Sms Lifesciences India","1101.15","-57.95","-5.00","77","73","85","B-","38","350.40","1691","1536","-37.06","137.98","-32.29","-21.24","21.29","5.00","76.00","-","Medical-Diversified     ",
"68","ARROWGREEN","Arrow Greentech","879.90","-4.55","-0.51","77","72","86","B-","56","1334.46","67337","76528","-19.94","163.98","-21.05","5.00","42.85","76.00","86.00","-","Containers/Packaging    ",
"69","CHOICEIN","Choice International","525.90","18.75","3.70","77","95","87","A+","74","10111.51","338199","643086","-2.59","135.99","4.04","5.78","36.10","84.00","83.00","-","Finance-Invest Bnk/Bkrs ",
"70","SHARDACROP","Sharda Cropchem","777.00","30.10","4.03","77","69","87","B+","48","6738.53","318966","410510","-6.55","134.84","50.35","20.41","56.83","93.00","92.00","-","Chemicals-Agricultural  ",
"71","PDMJEPAPER","Pudumjee Paper Products","129.00","2.25","1.78","77","96","87","B-","55","1203.49","73250","567828","-14.42","174.35","-58.53","6.23","28.25","79.00","75.00","-","Paper & Paper Products  ",
"72","AMIORG","Ami Organics","2023.95","49.60","2.51","77","61","88","A+","76","8081.80","723601","357519","-4.98","96.56","28.84","17.21","47.50","93.00","90.00","2021-09-14","Chemicals-Specialty     ",
"73","ANANTRAJ","Anant Raj","680.00","5.80","0.86","77","93","90","B+","119","23050.29","996499","1465440","-14.60","171.75","-44.70","-4.23","39.31","70.00","86.00","-","Real Estate Dvlpmt/Ops  ",
"74","JUBLPHARMA","Jubilant Pharmova","1154.00","8.45","0.74","77","71","90","C+","38","18246.44","820113","710670","-11.90","180.60","-68.29","-0.50","41.69","81.00","87.00","-","Medical-Diversified     ",
"75","DEEPAKFERT","Deepak Fert.& Petrochem.","1282.90","45.55","3.68","77","95","91","A+","76","15620.06","1641419","1279460","-8.62","174.97","27.18","11.68","60.42","87.00","93.00","-","Chemicals-Specialty     ",
"76","GRCL","Gayatri Rubbers And Chemicals","470.40","0.00","0.00","77","98","91","B","122","269.92","656","1395","-10.36","199.62","-10.39","9.51","62.18","84.00","82.00","2023-02-07","Auto/Truck-Tires & Misc ",
"77","GRWRHITECH","Garware Hi-Tech Films","4249.00","514.60","13.78","77","92","91","B+","76","8675.76","346672","81589","-1.52","187.82","570.82","1.70","50.29","78.00","92.00","-","Chemicals-Specialty     ",
"78","GANECOS","Ganesha Ecosphere","2340.00","145.75","6.64","77","90","91","C","86","5561.77","245948","105106","-4.00","157.50","164.13","7.09","51.41","86.00","91.00","-","Apparel-Clothing Mfg    ",
"79","NEULANDLAB","Neuland Laboratories","15470.00","803.65","5.48","77","91","92","B","38","18816.93","704968","45570","-6.59","197.73","83.20","9.50","61.71","89.00","93.00","-","Medical-Diversified     ",
"80","SOLEX","Solex Energy","1500.00","-36.00","-2.34","77","90","94","B","71","1659.34","46358","30905","-16.05","362.65","-19.51","6.22","41.77","83.00","82.00","2018-02-05","Energy-Solar            ",
"81","513472","Simplex Castings","329.90","-4.15","-1.24","77","80","97","A","116","240.45","2481","7519","-7.04","569.44","1.88","5.86","58.62","87.00","91.00","-","Steel-Producers         ",
"82","531525","Ace Software Exports","485.05","-9.85","-1.99","77","64","99","A+","40","316.74","6234","12852","-4.89","2256.67","-77.62","21.53","100.63","94.00","95.00","-","Computer-Tech Services  ",
"83","MASTEK","Mastek (Nse)","3009.00","-2.60","-0.09","76","82","64","B+","40","9297.71","666187","221398","-5.67","40.89","41.15","8.62","9.68","82.00","72.00","-","Computer-Tech Services  ",
"84","504746","Indian Link Chain Mfs.","216.00","0.00","0.00","76","76","65","A","51","10.80","13","61","-0.48","N/A","0.00","N/A","N/A","85.00","68.00","-","Financial Svcs-Specialty",
"85","513353","Cochin Minerals & Rutile","369.40","7.15","1.97","76","70","69","B","76","283.64","8066","21836","-10.97","51.57","-33.08","8.96","19.33","85.00","80.00","-","Chemicals-Specialty     ",
"86","CDSL","Central Depository Services (India)","1476.00","40.75","2.84","76","95","76","A-","51","29996.72","6461603","4377780","-12.08","76.97","-9.15","-2.98","22.64","61.00","76.00","2017-06-30","Financial Svcs-Specialty",
"87","PARADEEP","Paradeep Phosphates","104.81","-1.91","-1.79","76","71","80","A+","48","8699.92","562249","5364455","-12.33","72.27","47.79","16.67","32.04","91.00","85.00","2022-05-27","Chemicals-Agricultural  ",
"88","BBTC","Bombay Burmah Trading","2561.00","0.50","0.02","76","66","80","B+","96","17865.12","588572","229821","-13.92","103.33","-66.18","-5.18","24.98","56.00","82.00","-","Food-Misc Preparation   ",
"89","ZOMATO","Zomato","269.71","11.31","4.38","76","83","81","B","29","228331.08","15551809","57661226","-9.57","129.69","47.35","-3.15","21.62","54.00","74.00","2021-07-23","Retail-Internet         ",
"90","MASTER","Master Components Ltd","290.90","0.00","0.00","76","97","82","A","15","116.36","492","1690","-23.45","123.77","0.00","-8.24","39.00","38.00","65.00","2023-09-29","Chemicals-Plastics      ",
"91","EXCELINDUS","Excel Industries","1650.00","65.50","4.13","76","77","83","A+","48","1991.88","62632","37959","-3.21","126.42","340.77","1.93","34.66","75.00","82.00","-","Chemicals-Agricultural  ",
"92","FOCE","Foce India","1600.10","0.00","0.00","76","99","86","A","82","1104.55","1872","1170","-11.11","128.59","0.00","-1.00","47.79","69.00","87.00","2021-12-28","Retail/Whlsle-Jewelry   ",
"93","OFSS","Oracle Finl.Svs.Sftw.","11830.00","67.85","0.58","76","80","87","B","34","102090.76","2768386","234014","-6.25","197.19","-53.54","3.62","24.35","78.00","78.00","-","Computer Sftwr-Desktop  ",
"94","532067","3B BlackBio Dx Ltd","1705.00","108.65","6.81","76","82","89","A-","48","1370.15","10566","6197","0.67","141.87","612.88","15.15","49.74","90.00","90.00","-","Chemicals-Agricultural  ",
"95","544001","Sunita Tools Ltd","589.45","-12.00","-2.00","76","99","92","B","173","338.32","8453","14340","-37.29","288.03","-93.03","5.33","24.24","74.00","70.00","2023-10-11","Elec-Scientific/Msrng   ",
"96","SKYGOLD","Sky Gold","3257.10","155.10","5.00","76","97","93","A","82","4545.67","119552","36705","-11.61","274.84","18.78","3.61","66.75","82.00","94.00","2018-10-03","Retail/Whlsle-Jewelry   ",
"97","GOKULAGRO","Gokul Agro Resources","322.00","21.25","7.07","76","97","93","A+","62","4437.36","236504","734484","-4.65","216.58","-2.10","9.08","65.17","90.00","93.00","-","Food-Packaged           ",
"98","506640","Gujchem Distillers India","354.35","-18.60","-4.99","76","35","97","A","76","133.11","597","1686","-34.45","503.97","-95.61","-17.09","58.52","14.00","92.00","-","Chemicals-Specialty     ",
"99","541358","Unifinz Capital India","324.65","-6.60","-1.99","76","76","98","B+","86","110.04","209","644","-31.50","N/A","26.24","N/A","N/A","76.00","96.00","-","Apparel-Clothing Mfg    ",
"100","506597","Amal","415.05","4.10","1.00","75","71","64","B-","76","508.06","7218","17390","-15.09","39.07","-66.19","13.46","11.24","89.00","76.00","-","Chemicals-Specialty     ",
"101","UNITEDTEA","The Utd.Nilgiri Tea Ests","447.10","10.85","2.49","75","59","66","C+","62","217.99","8038","17977","-14.68","49.15","-80.79","-3.26","12.52","56.00","66.00","-","Food-Packaged           ",
"102","544023","Kalyani Cast Tech","475.00","-4.75","-0.99","75","4","67","B-","56","103.91","9538","20080","-26.92","56.93","-75.10","-5.70","1.93","63.00","59.00","2023-11-17","Containers/Packaging    ",
"103","IGARASHI","Igarashi Motors India","699.00","16.20","2.37","75","44","69","A-","83","2149.11","88277","126290","-14.44","69.85","62.81","-0.69","21.54","59.00","78.00","-","Auto/Truck-Original Eqp ",
"104","530125","Samrat Pharmachem","465.10","-0.85","-0.18","75","58","69","A-","38","143.98","4475","9622","-28.00","45.61","-91.01","-10.14","15.23","66.00","75.00","-","Medical-Diversified     ",
"105","RAMCOSYS","Ramco Systems (Nse)","405.50","-2.85","-0.70","75","39","69","C-","34","1517.92","35341","87153","-10.88","55.59","-41.02","0.65","13.95","70.00","69.00","-","Computer Sftwr-Desktop  ",
"106","ZAGGLE","Zaggle Prepaid Ocean Services Ltd","425.00","11.35","2.74","75","91","80","A-","151","5081.11","602935","1418670","-13.84","99.49","-74.97","-2.39","24.48","74.00","80.00","2023-09-22","Comml Svcs-Consulting   ",
"107","PRECOT","Precot","561.65","26.70","4.99","75","64","82","A","86","641.94","2723","4849","0.56","154.74","566.45","19.18","28.78","89.00","80.00","-","Apparel-Clothing Mfg    ",
"108","SIDDHIKA","Siddhika Coatings","170.00","-0.90","-0.53","75","92","84","A","141","105.60","830","4880","-8.87","99.65","-18.03","25.34","40.17","94.00","83.00","2021-04-07","Chemicals-Paints        ",
"109","519003","Modi Naturals","423.00","-0.45","-0.11","75","83","85","B","62","563.44","2947","6966","-8.24","125.24","-52.25","9.02","48.44","88.00","92.00","-","Food-Packaged           ",
"110","EMKAYTOOLS","Emkay Taps","1245.00","31.00","2.55","75","97","86","A","8","1295.46","4019","3228","-15.88","138.04","-53.53","16.16","45.06","92.00","87.00","-","Electronic-Parts        ",
"111","532407","Moschip Technologies","223.00","4.40","2.01","75","95","87","A","14","4104.32","133394","598180","-31.76","164.01","-18.36","-8.11","15.97","32.00","50.00","-","Elec-Semiconductor Mfg  ",
"112","ZENTEC","Zen Technologies","1756.95","61.60","3.63","75","69","87","B","126","14248.40","630682","358964","-12.05","146.40","2.23","-3.43","31.19","54.00","81.00","-","Aerospace/Defense       ",
"113","UNICHEMLAB","Unichem Laboratories","890.50","13.75","1.57","75","26","88","A","38","6172.85","123323","138487","-5.06","118.89","38.38","22.01","49.92","94.00","92.00","-","Medical-Diversified     ",
"114","543931","Veefin Solutions Ltd","558.00","-9.50","-1.67","75","75","90","A","22","1281.02","48814","87480","-25.98","205.19","-73.25","-11.87","28.95","36.00","85.00","2023-07-05","Computer Sftwr-Financial",
"115","505978","Triton Valves","4750.00","52.50","1.12","75","68","90","B","83","556.18","5339","1124","-14.79","223.97","-75.36","-4.63","34.02","63.00","86.00","-","Auto/Truck-Original Eqp ",
"116","543244","Shine Fashions (India)","336.25","0.00","0.00","75","98","90","B+","86","94.08","367","1090","-21.41","208.49","-54.13","-1.49","84.84","46.00","87.00","2020-11-02","Apparel-Clothing Mfg    ",
"117","MARINE","Marine Electricals (India)","226.80","2.85","1.27","75","96","90","B-","8","3089.26","63751","281087","-26.36","176.48","82.05","-2.17","38.59","46.00","84.00","2018-10-11","Electronic-Parts        ",
"118","MANORAMA","Manorama Industries","1030.00","42.20","4.27","75","89","91","B+","62","5887.19","82319","79921","-9.09","26.64","-55.90","-22.81","-44.78","88.00","89.00","2018-10-04","Food-Packaged           ",
"119","517449","Magna Elto.Castings","1010.00","-16.45","-1.60","75","94","92","A+","116","434.39","3707","3670","-7.82","164.55","120.84","20.89","75.75","92.00","95.00","-","Steel-Producers         ",
"120","IIFLSEC","Iifl Securities","309.00","-4.60","-1.47","75","94","92","B","74","9697.36","465215","1505549","-31.17","190.37","-48.12","-13.16","40.27","63.00","88.00","-","Finance-Invest Bnk/Bkrs ",
"121","531169","Skp Securities","229.85","-5.65","-2.40","75","97","94","A+","74","160.35","4403","19156","-29.28","249.15","-51.99","13.83","64.47","93.00","93.00","-","Finance-Invest Bnk/Bkrs ",
"122","TECHLABS","Trident Techlabs Ltd","860.00","-45.25","-5.00","75","83","98","B-","40","1564.36","32736","38065","-13.83","659.12","-15.28","13.40","62.75","92.00","89.00","2023-12-29","Computer-Tech Services  ",
"123","509597","Hardcastle & Waud","878.95","-13.65","-1.53","74","68","61","E","76","60.61","242","275","-35.12","N/A","36.73","N/A","N/A","16.00","48.00","-","Chemicals-Specialty     ",
"124","TECHM","Tech Mahindra","1690.00","14.40","0.86","74","73","70","A-","40","163977.74","3820191","2260468","-4.08","46.53","-15.07","1.62","16.58","71.00","72.00","-","Computer-Tech Services  ",
"125","LFIC","The Lakshmi Fin & Ind Corp","240.15","-4.90","-2.00","74","59","70","B-","73","73.52","11527","47999","-35.44","70.71","-93.01","-5.40","12.52","64.00","71.00","-","Finance-Investment Mgmt ",
"126","PROV","Proventus Agrocom Ltd","1573.00","0.00","0.00","74","97","72","B","118","540.33","1502","955","-16.77","73.24","-24.61","-4.85","28.96","47.00","83.00","2023-06-05","Agricultural Operations ",
"127","539227","Loyal Equipments","258.75","-16.05","-5.84","74","34","74","B","26","280.30","2677","10347","-24.34","99.71","160.98","-4.89","26.28","63.00","76.00","-","Bldg-A/C & Heating Prds ",
"128","SELAN","Selan Exploration Tech.","836.00","5.55","0.67","74","92","77","B+","85","1262.28","44517","53250","-22.47","105.79","-36.36","-4.87","17.42","37.00","63.00","-","Oil&Gas-Intl Expl&Prod  ",
"129","517264","Fine Line Circuits","104.50","0.00","0.00","74","66","79","B+","14","50.24","50","479","-7.97","N/A","0.00","N/A","N/A","61.00","65.00","-","Elec-Semiconductor Mfg  ",
"130","538896","Kanchi Karpooram","656.00","-23.15","-3.41","74","36","81","B","76","295.02","7463","11376","-15.90","95.16","102.11","-1.25","32.18","76.00","83.00","-","Chemicals-Specialty     ",
"131","524202","Lactose India","169.60","-3.50","-2.02","74","98","81","B","38","217.92","2890","17043","-15.20","140.42","-58.02","6.61","11.09","80.00","66.00","-","Medical-Diversified     ",
"132","PITTIENG","Pitti Engineering","1309.95","43.70","3.45","74","94","81","B","108","4490.76","78467","59901","-10.13","103.25","5.56","-2.94","22.83","50.00","73.00","-","Electrical-Power/Equipmt",
