Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"23","ZOMATO","Zomato","274.45","-5.10","-1.82","83","76","87","A-","23","246964.95","16796906","61202063","-7.98","176.10","-65.92","4.36","40.18","73.00","79.00","2021-07-23","Retail-Internet         ",
"24","INDOTECH","Indo Tech Transformers","2380.65","113.35","5.00","83","97","93","B","33","2407.87","36750","15437","1.49","375.92","236.57","15.91","51.80","86.00","80.00","-","Electrical-Power/Equipmt",
"25","TARIL","Transformers And Rtf. (India)","865.00","4.75","0.55","83","98","95","A+","33","12910.89","184581","213388","0.55","505.81","123.82","24.17","67.05","88.00","81.00","-","Electrical-Power/Equipmt",
"26","PITTIENG","Pitti Engineering","1303.00","-16.85","-1.28","82","95","81","B","33","4680.85","107957","82853","-10.61","111.85","-60.45","0.46","36.53","57.00","77.00","-","Electrical-Power/Equipmt",
"27","PDMJEPAPER","Pudumjee Paper Products","119.70","-0.54","-0.45","82","98","84","B+","35","1141.68","46405","387679","-12.31","177.69","-65.72","2.99","31.31","55.00","73.00","-","Paper & Paper Products  ",
"28","SHILPAMED","Shilpa Medicare Limited","880.50","-5.30","-0.60","82","77","90","A","46","8662.33","334962","380422","-8.23","198.45","13.22","12.35","58.74","84.00","88.00","-","Medical-Diversified     ",
"29","543619","Concord Control Systems","1652.80","78.70","5.00","82","99","90","B+","10","941.63","18883","11425","-19.85","192.58","-34.35","-6.66","49.68","61.00","91.00","2022-10-10","Elec-Misc Products      ",
"30","SMSPHARMA","Sms Pharmaceuticals","347.70","-1.45","-0.42","82","66","91","B+","36","2955.63","180646","519547","-12.64","212.16","-82.12","3.63","54.29","76.00","85.00","-","Medical-Generic Drugs   ",
"31","543620","Insolation Energy","3847.00","-46.65","-1.20","82","99","98","A","61","8111.25","103523","26910","-3.34","794.68","-26.05","11.53","71.81","81.00","91.00","2022-10-10","Energy-Solar            ",
"32","ABB","ABB India","8750.00","101.70","1.18","81","93","76","B","33","183264.40","2686994","307085","-4.37","124.63","115.13","9.56","25.29","73.00","62.00","-","Electrical-Power/Equipmt",
"33","NAUKRI","Info Edge (India) (Nse)","8175.00","-113.40","-1.37","81","57","78","A","27","107404.40","1922335","235148","-3.51","108.67","-47.53","7.76","31.70","76.00","75.00","-","Internet-Content        ",
"34","517370","Incap","106.23","5.05","4.99","81","87","87","A+","18","51.94","642","6044","4.99","166.54","137.34","34.64","51.12","95.00","89.00","-","Electronic-Parts        ",
"35","526731","Bright Brothers","298.95","1.00","0.34","81","53","89","A+","11","169.24","7320","24485","-10.35","122.77","-94.82","6.46","57.39","90.00","93.00","-","Chemicals-Plastics      ",
"36","JUBLPHARMA","Jubilant Pharmova","1229.80","7.80","0.64","81","59","92","A-","46","19464.14","931410","757367","-1.39","283.37","-64.01","18.95","64.31","92.00","90.00","-","Medical-Diversified     ",
"37","505978","Triton Valves","5065.00","63.00","1.26","81","67","93","A-","51","592.24","8383","1655","-9.14","244.97","-83.38","8.18","58.36","87.00","89.00","-","Auto/Truck-Original Eqp ",
"38","JUSTDIAL","Just Dial","1236.40","16.15","1.32","80","53","71","B-","27","10377.01","660815","534467","-11.37","75.32","-32.44","-0.69","19.61","53.00","60.00","-","Internet-Content        ",
"39","WHIRLPOOL","Whirlpool Of India (Nse)","2370.70","-16.60","-0.70","80","60","76","A","34","30288.15","481909","203277","-1.83","101.27","72.15","10.78","41.83","79.00","82.00","-","Hsehold-Appliances/Wares",
"40","STYRENIX","Styrenix Performance Materials","2608.00","-42.95","-1.62","80","55","80","B","11","4661.96","130700","50115","-9.44","118.11","-38.68","3.78","35.80","61.00","79.00","-","Chemicals-Plastics      ",
"41","REMUS","Remus Pharmaceuticals Ltd","2655.05","-24.00","-0.90","80","5","84","B+","39","1578.50","20970","7898","-6.34","123.25","-83.54","6.83","37.10","81.00","81.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"42","539227","Loyal Equipments","302.00","5.50","1.85","80","51","85","A","14","302.43","6188","20489","-11.70","129.84","-73.27","5.03","42.17","83.00","85.00","-","Bldg-A/C & Heating Prds ",
"43","CDSL","Central Depository Services (India)","1570.15","-16.35","-1.03","80","97","85","A+","47","33157.85","7443202","4740440","-5.66","151.43","77.11","12.05","43.34","83.00","85.00","2017-06-30","Financial Svcs-Specialty",
"44","531215","R T S Power Corporation","348.60","16.60","5.00","80","46","89","A+","33","304.41","10023","28752","5.00","147.67","61.28","26.40","56.20","92.00","88.00","-","Electrical-Power/Equipmt",
"45","TIPSMUSIC","Tips Music Ltd","774.00","-55.70","-6.71","80","97","89","A+","48","10606.22","357094","461362","-11.56","159.24","165.13","15.15","62.01","89.00","92.00","-","Leisure-Movies & Related",
"46","STAR","Strides Pharma Science","1629.00","63.05","4.03","80","64","92","A+","36","14400.16","643478","395014","2.52","235.32","63.58","17.09","63.25","91.00","91.00","-","Medical-Generic Drugs   ",
"47","531067","Contil India","281.45","-14.80","-5.00","80","98","93","A+","47","91.66","1504","5342","-14.89","220.44","-77.63","35.61","80.12","95.00","94.00","-","Financial Svcs-Specialty",
"48","531395","Padam Cotton Yarns","138.75","2.70","1.98","80","66","97","A+","72","52.69","6372","45921","1.98","324.89","-41.20","54.95","144.41","98.00","98.00","-","Retail-Apparel/Shoes/Acc",
"49","512589","Sita Enterprises","101.36","-11.26","-10.00","80","97","97","A+","75","33.79","344","3392","-10.00","N/A","418.54","N/A","N/A","98.00","97.00","-","Finance-Investment Mgmt ",
"50","522017","Fluidomat","672.00","4.30","0.64","79","97","53","B-","18","328.98","4453","6626","-11.11","86.98","-66.68","-0.77","5.99","43.00","45.00","-","Electronic-Parts        ",
"51","ARVINDFASN","Arvind Fashions","617.10","-16.90","-2.67","79","68","74","A+","92","8447.67","581049","941580","-3.23","112.15","-72.20","14.75","28.84","84.00","78.00","-","Apparel-Clothing Mfg    ",
"52","GENESYS","Genesys International","774.00","0.05","0.01","79","74","77","B+","81","3067.47","318256","411183","-9.56","159.24","-73.60","2.26","26.43","64.00","73.00","-","Computer-Tech Services  ",
"53","VOLTAS","Voltas (Nse)","1883.00","71.90","3.97","79","49","80","B+","34","59926.58","3622455","1923768","-3.18","124.51","133.40","3.35","31.19","72.00","72.00","-","Hsehold-Appliances/Wares",
"54","544143","Royal Sense Ltd","225.25","10.60","4.94","79","69","82","A","12","105.18","2045","9080","4.94","107.33","164.32","35.21","49.79","93.00","90.00","2024-03-19","Medical-Systems/Equip   ",
"55","MOTHERSON","Samvardhana Motherson International","206.40","-4.74","-2.24","79","86","82","A+","51","148564.33","4458474","21601132","-4.88","143.25","-33.35","7.52","37.94","68.00","79.00","-","Auto/Truck-Original Eqp ",
"56","530133","Amco India","119.30","13.31","12.56","79","72","85","B","11","43.56","1259","10557","10.46","N/A","1084.92","N/A","N/A","95.00","93.00","-","Chemicals-Plastics      ",
"57","509597","Hardcastle & Waud","1063.95","-18.70","-1.73","79","97","85","B-","79","73.51","340","320","-21.47","N/A","-7.81","N/A","N/A","75.00","80.00","-","Chemicals-Specialty     ",
"58","543172","Cospower Engineering","490.00","-18.25","-3.59","79","58","87","A+","105","76.24","1132","2310","-8.75","154.00","-78.35","51.52","71.32","97.00","96.00","2020-03-30","Machinery-Gen Industrial",
"59","VMART","V-Mart Retail","4410.00","60.60","1.39","79","39","89","A","5","8606.16","173939","39442","-2.00","172.69","-34.48","14.06","59.95","83.00","91.00","-","Retail-Department Stores",
"60","EMKAY","Emkay Global Finl.Svs.","261.93","5.13","2.00","79","93","89","A","93","637.84","7078","27021","1.92","196.54","-75.46","28.04","58.04","92.00","90.00","-","Finance-Invest Bnk/Bkrs ",
"61","533018","Simplex Mills","6329.15","-129.15","-2.00","79","26","89","A-","92","19.38","139","22","-14.31","N/A","-95.45","N/A","N/A","91.00","91.00","-","Apparel-Clothing Mfg    ",
"62","517449","Magna Elto.Castings","908.00","4.00","0.44","79","91","90","A+","112","382.57","7232","7965","-1.30","132.99","-64.23","16.52","67.97","92.00","94.00","-","Steel-Producers         ",
"63","TIMETECHNO","Time Technoplast","460.60","22.25","5.08","79","84","90","A+","11","9947.43","737488","1601146","3.09","207.29","46.00","12.42","52.70","85.00","85.00","-","Chemicals-Plastics      ",
"64","ZENTEC","Zen Technologies","1925.00","-54.60","-2.76","79","57","91","B+","98","16637.35","913780","474691","-3.64","204.55","-39.82","15.61","67.55","87.00","91.00","-","Aerospace/Defense       ",
"65","DPABHUSHAN","D P Abhushan","1805.30","8.45","0.47","79","96","91","B+","97","4062.86","166732","92357","-2.15","248.53","-25.34","19.68","58.47","88.00","86.00","2017-10-23","Retail/Whlsle-Jewelry   ",
"66","RBMINFRA","Rbm Infracon","874.20","0.00","0.00","79","83","91","B-","63","883.20","50931","58260","-16.66","318.28","-76.66","7.11","39.84","88.00","87.00","2023-01-04","Oil&Gas-Field Services  ",
"67","WOMANCART","Womancart Ltd","322.70","0.00","0.00","79","83","92","B+","74","135.79","950","2944","-2.18","225.96","0.00","10.15","75.46","79.00","94.00","2023-10-27","Cosmetics/Personal Care ",
"68","POWERINDIA","Hitachi Energy India","16002.50","-115.95","-0.72","79","86","93","A+","33","68313.21","774345","48389","-3.31","299.92","-24.86","26.71","67.79","91.00","90.00","-","Electrical-Power/Equipmt",
"69","WOCKPHARMA","Wockhardt","1088.50","7.90","0.73","79","38","94","A+","36","16577.49","299739","275369","-0.94","406.73","132.06","8.92","57.17","79.00","90.00","-","Medical-Generic Drugs   ",
"70","NEULANDLAB","Neuland Laboratories","16406.35","762.35","4.87","79","92","95","A","46","20071.25","695400","42386","3.51","333.22","141.02","26.86","92.01","95.00","96.00","-","Medical-Diversified     ",
"71","PGEL","Pg Electroplast","592.00","-22.50","-3.66","79","99","95","A-","11","16077.41","857840","1449054","-14.70","318.87","-42.94","9.19","89.84","85.00","96.00","-","Chemicals-Plastics      ",
"72","538920","Vintage Coffee And Beverages","133.45","0.50","0.38","79","61","96","A+","5","1392.03","90146","675502","-0.04","401.70","73.69","24.47","87.04","94.00","95.00","-","Retail-Department Stores",
"73","ALKEM","Alkem Laboratories","6083.00","-182.50","-2.91","78","90","70","A-","46","74913.45","1596185","262401","-5.54","78.51","-31.82","3.98","17.89","71.00","68.00","-","Medical-Diversified     ",
"74","PRUDENT","Prudent Corporate Advisory Services","2600.00","-37.70","-1.43","78","95","86","A","75","10921.92","263869","101488","-8.68","141.21","17.57","8.87","49.61","78.00","86.00","2022-05-20","Finance-Investment Mgmt ",
"75","543787","Macfos","821.00","-0.20","-0.02","78","99","86","C+","23","773.32","11714","14268","-16.14","196.36","-97.90","0.98","32.06","54.00","76.00","2023-03-01","Retail-Internet         ",
"76","QUICKHEAL","Quick Heal Technologies","772.50","-5.25","-0.68","78","65","88","A-","81","4188.34","354571","458992","-6.36","172.85","-62.53","17.62","46.42","88.00","87.00","-","Computer-Tech Services  ",
"77","KIRLPNU","Kirloskar Pneumatic","1525.00","14.50","0.96","78","91","88","B+","105","9794.23","173760","113941","-0.91","178.72","159.48","81.22","124.16","83.00","83.00","-","Machinery-Gen Industrial",
"78","NUVAMA","Nuvama Wealth Management Ltd","7249.00","336.75","4.87","78","62","88","B+","75","24688.48","986893","136142","2.10","197.92","118.55","6.45","37.20","79.00","77.00","-","Finance-Investment Mgmt ",
"79","526703","Ecoplast","597.00","9.75","1.66","78","35","89","A","11","176.18","1404","2352","-6.72","240.63","-58.59","2.17","39.74","58.00","85.00","-","Chemicals-Plastics      ",
"80","KFINTECH","Kfin Technologies","1113.00","15.05","1.37","78","95","89","B+","75","18819.63","1787904","1606383","-6.39","158.01","-35.22","7.64","45.25","82.00","85.00","2022-12-29","Finance-Investment Mgmt ",
"81","539176","Hawa Engineers Dt","269.05","-8.70","-3.13","78","67","90","A","83","97.94","1991","7401","-20.40","204.55","-17.27","54.77","66.22","97.00","93.00","-","Metal Proc & Fabrication",
"82","530585","Swastika Investmart","220.00","5.40","2.52","78","0","91","B+","93","317.59","7946","36120","-5.98","27.74","-29.49","-69.11","-67.91","86.00","83.00","-","Finance-Invest Bnk/Bkrs ",
"83","524136","Pee Cee Cosma Sope","889.00","22.40","2.58","78","78","92","A+","50","229.30","6309","7097","-9.16","186.81","-85.15","36.92","87.76","96.00","95.00","-","Soap & Clng Preparatns  ",
"84","504084","Kaycee Industries","4609.25","-94.05","-2.00","78","96","99","A+","33","1492.83","22051","4784","-5.88","2161.20","-88.84","44.15","241.90","98.00","99.00","-","Electrical-Power/Equipmt",
"85","531525","Ace Software Exports","398.00","2.75","0.70","78","64","99","A+","81","252.96","9158","23011","-1.03","1856.68","-7.83","10.28","92.41","81.00","94.00","-","Computer-Tech Services  ",
"86","BFINVEST","Bf Investment","677.50","-5.40","-0.79","77","97","56","A+","75","2572.35","67699","99924","-6.94","52.77","51.00","12.55","17.03","75.00","65.00","-","Finance-Investment Mgmt ",
"87","AMBER","Amber Enterprises India","5468.00","301.20","5.83","77","57","71","A","34","17444.67","1854467","339149","1.99","89.88","370.88","13.57","27.69","79.00","76.00","2018-01-30","Hsehold-Appliances/Wares",
"88","538564","James Warren Tea James Warren Tea","323.00","-4.25","-1.30","77","49","74","A","104","121.08","3097","9587","-12.53","56.50","-63.53","10.56","32.11","84.00","84.00","-","Agricultural Operations ",
"89","DODLA","Dodla Dairy","1309.00","10.70","0.82","77","93","74","B","67","7832.38","91330","69771","-2.76","99.36","-24.01","7.28","26.32","76.00","75.00","2021-06-28","Food-Dairy Products     ",
"90","LUPIN","Lupin (Nse)","2191.00","-59.90","-2.66","77","57","78","B+","36","102673.23","3118485","1423316","-5.23","100.44","-43.80","3.59","28.68","73.00","75.00","-","Medical-Generic Drugs   ",
"91","DICIND","Dic India (Nse)","757.00","8.95","1.20","77","74","80","A+","79","686.63","11605","15330","-2.21","82.23","-63.78","4.59","38.06","81.00","85.00","-","Chemicals-Specialty     ",
"92","IFBIND","Ifb Industries","2160.00","292.60","15.67","77","65","80","A-","34","7566.52","118891","55042","-0.55","119.69","2046.62","-2.99","21.53","45.00","66.00","-","Hsehold-Appliances/Wares",
"93","SIGNATURE","Signatureglobal (India) Ltd","1505.00","-26.35","-1.72","77","74","80","A-","101","21517.15","1093977","726895","-8.62","200.71","-42.28","2.17","13.94","52.00","58.00","2023-09-27","Bldg-Resident/Comml     ",
"94","HIRECT","Hind Rectifiers","970.85","88.25","10.00","77","71","81","A-","10","1512.60","41584","42833","-4.12","156.53","-8.27","0.23","24.34","67.00","67.00","-","Elec-Misc Products      ",
"95","526775","Valiant Communications","706.70","3.55","0.50","77","73","85","A-","114","536.36","6890","9749","-3.48","199.28","-58.77","3.98","32.22","65.00","70.00","-","Telecom-Infrastructure  ",
"96","543578","Olatech Solutions","234.50","-3.50","-1.47","77","98","86","B","133","103.03","5826","24845","-17.47","189.96","-55.32","10.50","41.10","85.00","85.00","2022-08-29","Computer Sftwr-Enterprse",
"97","ABREL","Aditya Birla Real Estate Ltd","2923.30","64.90","2.27","77","47","87","A+","35","31927.18","1577132","539504","-0.45","173.15","-2.25","13.54","44.31","83.00","82.00","-","Paper & Paper Products  ",
"98","SHAILY","Shaily Engineering Plastics","973.50","0.35","0.04","77","92","90","A","11","4463.64","198668","204076","-10.77","198.08","-69.52","-0.10","54.72","56.00","77.00","-","Chemicals-Plastics      ",
"99","533019","Simplex Papers","2729.50","-55.70","-2.00","77","34","90","A+","35","8.36","221","81","-25.48","N/A","-97.53","N/A","N/A","85.00","86.00","-","Paper & Paper Products  ",
"100","543244","Shine Fashions (India)","320.25","15.25","5.00","77","98","90","B+","92","85.34","640","2000","-25.15","254.65","-25.00","-12.02","85.98","21.00","80.00","2020-11-02","Apparel-Clothing Mfg    ",
"101","543931","Veefin Solutions Ltd","601.95","-15.50","-2.51","77","72","91","A+","28","1393.77","76404","126927","-20.16","232.05","-70.38","-2.45","52.61","65.00","91.00","2023-07-05","Computer Sftwr-Financial",
"102","TECHNOE","Techno Elec.& Engr.Co.","1750.00","-14.55","-0.82","77","89","91","A+","124","20521.72","284263","162436","-3.95","267.61","-48.93","8.29","48.74","75.00","84.00","-","Bldg-Heavy Construction ",
"103","526479","Sky Industries","180.30","-4.35","-2.36","77","93","92","A","92","145.71","5444","30194","-8.03","217.27","-70.93","31.72","82.69","95.00","95.00","-","Apparel-Clothing Mfg    ",
"104","INDRAMEDCO","Indraprastha Med. (Nse) Corp.","450.70","-5.60","-1.23","77","95","93","A-","85","4183.04","315941","701000","-6.88","206.24","-76.99","11.99","72.26","91.00","93.00","-","Medical-Hospitals       ",
"105","531398","Sce.Ntfd.& Herbal Spp.","259.35","12.35","5.00","77","48","94","A","36","158.99","1971","7600","5.00","216.67","-8.42","21.33","89.43","92.00","96.00","-","Medical-Generic Drugs   ",
"106","BASF","Basf India (Nse)","8345.00","-210.70","-2.46","77","79","94","A+","79","37034.20","641847","76914","-4.63","252.09","-60.95","21.19","79.37","90.00","94.00","-","Chemicals-Specialty     ",
"107","IWEL","Inox Wind Energy","12600.00","-41.10","-0.33","77","63","95","A+","111","15230.00","259938","20630","-9.35","437.69","-69.52","7.90","60.76","88.00","91.00","-","Energy-Alternative/Other",
"108","539273","Pecos Hotels","360.10","0.00","0.00","77","67","96","A+","162","47.17","533","1480","-17.21","N/A","0.00","N/A","N/A","60.00","96.00","-","Leisure-Services        ",
"109","SKYGOLD","Sky Gold","3209.00","48.85","1.55","77","98","96","A+","97","4315.18","124124","38680","1.28","437.85","-42.07","20.66","94.87","89.00","96.00","2018-10-03","Retail/Whlsle-Jewelry   ",
"110","531688","Prithvi Exchange India","468.00","-8.80","-1.85","77","80","96","B","93","393.36","3940","8419","-10.43","587.03","-82.90","12.28","67.57","90.00","90.00","-","Finance-Invest Bnk/Bkrs ",
"111","SHAKTIPUMP","Shakti Pumps India","4623.80","-59.70","-1.27","77","91","97","B+","105","9383.39","341546","73867","-9.78","418.66","-38.74","5.70","71.33","72.00","92.00","-","Machinery-Gen Industrial",
"112","HEROMOTOCO","Hero Motocorp","5390.00","-115.65","-2.10","76","66","62","C","136","110101.99","4002312","742544","-13.71","81.02","-32.11","-1.13","9.38","40.00","48.00","-","Auto Manufacturers      ",
"113","BOMDYEING","Bombay Dyeing & Mnfg.","236.85","7.81","3.41","76","64","65","B","92","4730.48","570870","2410260","-2.61","70.80","88.33","5.75","21.97","61.00","70.00","-","Apparel-Clothing Mfg    ",
"114","ASTRAMICRO","Astra Microwave Prds.","830.00","-15.60","-1.84","76","96","65","B+","10","8028.55","288232","347267","-21.62","95.63","-65.17","-2.70","11.53","33.00","42.00","-","Elec-Misc Products      ",
"115","PFIZER","Pfizer (Nse)","5692.00","-71.95","-1.25","76","80","67","B-","46","26368.92","349210","61351","-11.77","50.18","-46.05","-1.22","18.70","58.00","65.00","-","Medical-Diversified     ",
"116","508941","Panasonic Carbon India","648.00","-2.45","-0.38","76","78","68","A","33","312.22","7992","12334","-12.31","58.45","-76.88","2.14","21.21","75.00","70.00","-","Electrical-Power/Equipmt",
"117","HBLPOWER","Hbl Power Systems","603.15","-2.10","-0.35","76","97","69","B+","33","16777.23","1199923","1989428","-16.69","137.91","-61.34","-2.51","12.79","39.00","57.00","-","Electrical-Power/Equipmt",
"118","501148","Dalal Street Invs.","545.00","-10.00","-1.80","76","32","70","B","75","17.48","70","128","-11.35","N/A","-10.94","N/A","N/A","78.00","67.00","-","Finance-Investment Mgmt ",
"119","CARTRADE","Cartrade Tech","985.80","-10.35","-1.04","76","28","70","B+","23","4711.79","406030","411879","-4.69","62.77","-50.76","8.39","23.75","77.00","70.00","2021-08-20","Retail-Internet         ",
"120","ADFFOODS","Adf Foods","312.00","16.05","5.42","76","87","73","B","121","3251.43","281461","902119","-3.85","41.53","23.70","12.95","39.62","84.00","79.00","-","Food-Misc Preparation   ",
"121","GROBTEA","The Grob Tea Company","1282.00","-17.75","-1.37","76","50","73","B-","121","151.03","7270","5671","-15.39","74.33","-61.81","22.25","33.93","90.00","84.00","-","Food-Misc Preparation   ",
"122","ASHOKA","Ashoka Buildcon","255.89","4.37","1.74","76","96","74","A-","124","7060.74","596276","2330203","-10.13","108.30","64.74","4.41","25.55","60.00","72.00","-","Bldg-Heavy Construction ",
"123","543597","Virtuoso Optoelectronics","381.25","-15.25","-3.85","76","98","76","A","34","1044.34","26939","70660","-16.70","117.86","-78.06","15.18","39.34","83.00","85.00","2022-09-15","Hsehold-Appliances/Wares",
"124","505712","Him Teknoforge","244.00","4.75","1.99","76","62","81","A+","51","207.96","5011","20538","-7.73","134.56","-82.18","3.39","34.95","75.00","85.00","-","Auto/Truck-Original Eqp ",
"125","532329","Danlaw Techs.India","2090.00","-63.30","-2.94","76","92","82","A-","26","1048.87","29448","14090","-9.52","199.07","-52.46","22.68","20.14","84.00","76.00","-","Machinery-Mtl Hdlg/Autmn",
"126","HPL","Hpl Electric & Power","541.00","-12.85","-2.32","76","97","83","A-","33","3561.26","164777","304578","-22.05","209.41","28.75","-6.32","27.43","22.00","70.00","-","Electrical-Power/Equipmt",
"127","PROV","Proventus Agrocom Ltd","1670.00","-15.00","-0.89","76","98","84","B+","104","578.80","3190","1910","-11.64","85.57","-74.87","5.95","43.47","81.00","88.00","2023-06-05","Agricultural Operations ",
"128","SYMPHONY","Symphony","1817.00","61.25","3.49","76","89","87","A+","34","12056.91","765575","421340","-3.40","114.12","-49.75","9.80","52.87","86.00","89.00","-","Hsehold-Appliances/Wares",
"129","HERITGFOOD","Heritage Foods","636.80","-1.35","-0.21","76","81","88","A-","67","5921.78","331104","519950","-12.45","204.90","-12.99","10.62","53.43","77.00","85.00","-","Food-Dairy Products     ",
"130","537669","Laxmipati Engineering Works","126.26","0.00","0.00","76","63","89","A+","45","72.63","386","3060","0.00","119.58","-1.96","103.57","137.29","96.00","94.00","-","Transportation-Equip Mfg",
"131","544001","Sunita Tools Ltd","534.00","-9.75","-1.79","76","67","89","C","169","305.86","5799","10860","-43.19","366.74","116.39","-16.47","18.78","1.00","52.00","2023-10-11","Elec-Scientific/Msrng   ",
"132","SURAJEST","Suraj Estate Developers Ltd","793.00","-8.15","-1.02","76","97","90","A+","101","3553.98","123066","155190","-6.38","213.19","59.11","4.28","62.34","75.00","92.00","2023-12-26","Bldg-Resident/Comml     ",
