Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"40","512589","Sita Enterprises","82.64","3.93","4.99","80","97","92","A+","83","24.79","210","2537","0.00","N/A","54.43","N/A","N/A","94.00","94.00","-","Finance-Investment Mgmt ",
"41","NEULANDLAB","Neuland Laboratories","12077.00","85.45","0.71","80","93","92","A-","47","15494.79","577039","47780","-11.39","234.44","-64.61","2.60","53.45","83.00","89.00","-","Medical-Diversified     ",
"42","543931","Veefin Solutions Ltd","666.50","5.90","0.89","80","72","93","A+","17","1504.49","97304","145992","-11.59","258.43","-67.12","9.27","70.38","87.00","94.00","2023-07-05","Computer Sftwr-Financial",
"43","GET&D","Ge T&D India","1660.95","25.70","1.57","80","76","93","B+","44","42528.13","586671","353214","-12.11","375.92","-51.36","-0.53","39.92","54.00","78.00","-","Electrical-Power/Equipmt",
"44","HBLPOWER","Hbl Power Systems","622.95","-17.70","-2.76","79","97","74","A-","44","17267.86","1296357","2080997","-13.96","144.87","-28.57","0.00","17.32","60.00","63.00","-","Electrical-Power/Equipmt",
"45","LUPIN","Lupin (Nse)","2198.25","14.65","0.67","79","57","78","A-","38","100271.63","3259369","1482711","-4.92","95.75","-40.78","3.41","28.14","75.00","76.00","-","Medical-Generic Drugs   ",
"46","GROBTEA","The Grob Tea Company","1456.25","182.65","14.34","79","50","81","A-","106","169.22","6841","4698","-3.89","95.33","3117.37","44.22","52.27","95.00","91.00","-","Food-Misc Preparation   ",
"47","513498","Southern Magnesium","343.60","6.70","1.99","79","96","82","A+","98","103.08","2223","6469","-26.73","129.91","-94.68","-7.48","26.19","74.00","76.00","-","Mining-Metal Ores       ",
"48","517449","Magna Elto.Castings","789.00","6.85","0.88","79","91","84","A+","93","333.91","6433","8153","-13.30","103.35","-85.92","9.39","50.62","90.00","90.00","-","Steel-Producers         ",
"49","509597","Hardcastle & Waud","1074.00","-25.70","-2.34","79","98","86","A-","80","72.92","329","306","-20.72","N/A","-53.59","N/A","N/A","75.00","81.00","-","Chemicals-Specialty     ",
"50","NETWEB","Netweb Technologies India Ltd","2513.65","117.45","4.90","79","99","87","B+","20","14168.69","405459","161303","-14.06","240.33","168.63","-0.19","26.02","48.00","65.00","2023-07-27","Computer Sftwr-Database ",
"51","524136","Pee Cee Cosma Sope","722.95","10.40","1.46","79","78","88","A","56","191.29","4682","6476","-8.26","139.27","-36.86","25.48","62.39","93.00","91.00","-","Soap & Clng Preparatns  ",
"52","VMART","V-Mart Retail","4457.15","67.10","1.53","79","40","89","A+","4","8819.36","161661","36270","-0.51","179.45","-1.65","21.19","69.19","90.00","93.00","-","Retail-Department Stores",
"53","526703","Ecoplast","580.00","9.05","1.59","79","35","90","A+","11","174.00","1717","2960","-9.38","236.43","-69.46","1.17","41.06","74.00","86.00","-","Chemicals-Plastics      ",
"54","FOCE","Foce India","1700.00","5.00","0.29","79","99","91","A","99","831.81","5630","3312","-5.56","142.86","-81.88","16.62","68.06","91.00","93.00","2021-12-28","Retail/Whlsle-Jewelry   ",
"55","GRCL","Gayatri Rubbers And Chemicals","425.00","5.00","1.19","79","98","91","B-","123","243.87","672","1580","-4.49","302.46","469.62","7.90","72.06","75.00","79.00","2023-02-07","Auto/Truck-Tires & Misc ",
"56","SMSPHARMA","Sms Pharmaceuticals","364.10","-9.75","-2.61","79","66","92","B+","38","3082.18","198824","546069","-8.52","225.53","-55.55","10.54","66.70","87.00","90.00","-","Medical-Generic Drugs   ",
"57","533018","Simplex Mills","6954.45","-141.90","-2.00","79","26","93","A-","88","20.86","167","24","-5.84","N/A","183.33","N/A","N/A","95.00","95.00","-","Apparel-Clothing Mfg    ",
"58","PGEL","Pg Electroplast","609.85","-3.10","-0.51","79","99","95","A","11","15955.75","976735","1601598","-12.13","315.70","-37.98","12.84","96.06","90.00","96.00","-","Chemicals-Plastics      ",
"59","543378","Cwd","863.50","34.50","4.16","78","84","53","B","8","311.81","3642","4218","-24.52","62.31","-45.47","-2.49","5.11","65.00","59.00","2021-10-13","Elec-Contract Mfg       ",
"60","BOMDYEING","Bombay Dyeing & Mnfg.","226.84","-4.83","-2.08","78","64","66","A-","88","4685.04","545831","2406239","-6.73","69.16","185.02","4.38","22.47","66.00","72.00","-","Apparel-Clothing Mfg    ",
"61","ALKEM","Alkem Laboratories","6194.15","34.85","0.57","78","90","70","A","47","74060.35","1617528","261138","-3.82","79.15","27.79","5.16","17.56","74.00","68.00","-","Medical-Diversified     ",
"62","ROCKINGDCE","Rockingdeals Circular Economy Ltd","602.30","-1.65","-0.27","78","81","70","B","147","340.84","19849","32955","-12.39","135.27","-16.55","-3.67","12.93","30.00","60.00","2023-11-30","Transport-Air Freight   ",
"63","539176","Hawa Engineers Dt","198.25","16.15","8.87","78","92","73","B+","63","69.90","318","1606","-5.89","117.38","469.30","19.45","21.97","87.00","68.00","-","Metal Proc & Fabrication",
"64","WHIRLPOOL","Whirlpool Of India (Nse)","2362.60","35.90","1.54","78","60","77","A+","30","29974.78","632780","267832","-0.67","99.19","72.02","11.45","43.37","81.00","85.00","-","Hsehold-Appliances/Wares",
"65","GENESYS","Genesys International","761.40","-1.50","-0.20","78","74","78","B","87","3017.73","320360","420751","-11.04","155.03","-36.69","1.59","26.90","67.00","73.00","-","Computer-Tech Services  ",
"66","REMUS","Remus Pharmaceuticals Ltd","2575.80","-4.20","-0.16","78","5","79","B","57","1517.66","22713","8818","-9.13","114.65","-70.51","6.12","34.08","80.00","81.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"67","VOLTAS","Voltas (Nse)","1809.60","-36.05","-1.95","78","49","82","B+","30","59876.95","3403427","1880762","-6.96","124.32","-20.77","5.61","34.04","73.00","76.00","-","Hsehold-Appliances/Wares",
"68","MASTER","Master Components Ltd","294.50","-15.50","-5.00","78","98","83","A","11","117.80","707","2400","-22.50","126.54","-16.67","-11.74","47.54","9.00","79.00","2023-09-29","Chemicals-Plastics      ",
"69","SYMPHONY","Symphony","1655.85","44.45","2.76","78","89","85","A","30","11418.24","636017","384103","-5.31","101.93","-31.61","8.94","48.17","86.00","87.00","-","Hsehold-Appliances/Wares",
"70","NEWGEN","Newgen Software Techs","1294.30","-14.30","-1.09","78","94","85","A","33","18157.99","416356","321684","-16.39","195.65","-44.97","15.01","40.17","85.00","83.00","2018-01-29","Comp Sftwr-Spec Enterprs",
"71","EIMCOELECO","Eimco Elecon India","2893.85","-12.35","-0.42","78","93","86","A-","122","1669.17","17884","6180","-17.29","199.97","-50.34","-1.51","35.74","55.00","79.00","-","Machinery-Constr/Mining ",
"72","SHILPAMED","Shilpa Medicare Limited","802.30","-3.40","-0.42","78","76","88","A","47","7845.77","328225","409105","-16.38","170.32","-27.53","4.72","48.21","78.00","83.00","-","Medical-Diversified     ",
"73","543172","Cospower Engineering","505.00","16.95","3.47","78","58","88","A+","102","75.75","1308","2590","-1.37","152.37","-42.08","63.67","74.15","97.00","96.00","2020-03-30","Machinery-Gen Industrial",
"74","ZAGGLE","Zaggle Prepaid Ocean Services Ltd","460.20","12.95","2.90","78","91","88","A+","77","5642.37","1307331","2840788","-6.70","145.51","84.33","20.31","51.56","90.00","88.00","2023-09-22","Comml Svcs-Consulting   ",
"75","531067","Contil India","272.75","5.45","2.04","78","98","93","A+","68","84.39","1193","4373","-2.81","209.94","314.84","34.01","72.34","95.00","93.00","-","Financial Svcs-Specialty",
"76","504080","Jsl Industries","2212.00","26.00","1.19","78","98","93","A-","44","259.69","323","146","-14.63","N/A","-36.99","N/A","N/A","60.00","91.00","-","Electrical-Power/Equipmt",
"77","521178","Sri Ramakrishna Mills Coimbatore","97.87","3.54","3.75","78","51","94","A+","88","69.66","1140","11644","-1.18","287.60","499.50","32.70","74.71","94.00","94.00","-","Apparel-Clothing Mfg    ",
"78","531525","Ace Software Exports","375.90","-0.35","-0.09","78","64","99","A","87","240.58","8608","22899","-6.53","1800.40","-84.86","6.79","94.38","81.00","95.00","-","Computer-Tech Services  ",
"79","504084","Kaycee Industries","4435.65","86.95","2.00","78","96","99","A+","44","1407.88","21593","4868","0.00","2032.52","-56.70","54.85","262.58","98.00","99.00","-","Electrical-Power/Equipmt",
"80","HEROMOTOCO","Hero Motocorp","5520.85","-141.90","-2.51","77","66","66","C","118","110405.96","4181166","757341","-11.61","88.81","24.64","-0.60","10.93","41.00","45.00","-","Auto Manufacturers      ",
"81","ARVINDFASN","Arvind Fashions","572.10","-14.75","-2.51","77","68","67","A+","88","7622.89","558054","975449","-8.16","91.43","-34.63","6.31","17.90","71.00","67.00","-","Apparel-Clothing Mfg    ",
"82","ABB","ABB India","7930.40","-179.90","-2.22","77","93","69","B-","44","168051.52","2376083","299617","-13.33","105.98","2.03","1.53","17.03","47.00","47.00","-","Electrical-Power/Equipmt",
"83","AMBER","Amber Enterprises India","4918.90","-244.95","-4.74","77","57","71","B","30","16607.68","1587098","322653","-8.25","80.77","16.80","10.61","23.65","77.00","74.00","2018-01-30","Hsehold-Appliances/Wares",
"84","ORISSAMINE","Orissa Mrl.Dev.Co.","9145.20","170.55","1.90","77","57","72","A+","98","5487.12","424328","46399","-4.98","93.18","-3.70","13.82","29.48","84.00","80.00","-","Mining-Metal Ores       ",
"85","538564","James Warren Tea James Warren Tea","347.75","4.20","1.22","77","49","79","A+","104","128.67","3139","9027","-5.82","66.31","53.16","23.61","41.58","93.00","89.00","-","Agricultural Operations ",
"86","NATIONALUM","National Aluminium (Nse)","220.35","-2.20","-0.99","77","95","80","A+","63","40470.19","3994826","18129457","-3.10","148.70","5.39","19.78","29.36","85.00","74.00","-","Metal Proc & Fabrication",
"87","523606","Sika Interplant Systems","2604.10","27.00","1.05","77","92","80","D+","96","1104.14","10375","3984","-26.60","170.13","-49.95","-4.95","17.80","25.00","55.00","-","Aerospace/Defense       ",
"88","SIGNATURE","Signatureglobal (India) Ltd","1536.05","-43.50","-2.75","77","74","82","B+","110","21583.19","1129937","735612","-6.74","226.09","22.38","2.85","16.45","60.00","57.00","2023-09-27","Bldg-Resident/Comml     ",
"89","TORNTPOWER","Torrent Power","1890.70","32.85","1.77","77","72","84","A","94","90870.26","2390208","1264192","-4.02","173.24","-56.82","7.70","34.31","78.00","75.00","-","Utility-Electric Power  ",
"90","QUICKHEAL","Quick Heal Technologies","695.05","56.60","8.87","77","65","84","A-","87","3739.93","254644","366368","-8.43","145.99","452.64","8.48","34.11","81.00","82.00","-","Computer-Tech Services  ",
"91","PRUDENT","Prudent Corporate Advisory Services","2463.30","-47.50","-1.89","77","95","85","A","83","10199.79","263031","106780","-13.48","125.26","-68.83","3.17","43.60","69.00","84.00","2022-05-20","Finance-Investment Mgmt ",
"92","CENTURYTEX","Century Text. (Nse)","2751.55","-98.45","-3.45","77","47","86","A+","35","30733.71","1487763","540700","-6.30","162.94","-68.03","11.78","42.68","80.00","81.00","-","Paper & Paper Products  ",
"93","KFINTECH","Kfin Technologies","1015.65","-66.75","-6.17","77","95","86","B-","83","17408.95","1766429","1739210","-14.58","138.67","-9.18","2.60","37.85","77.00","82.00","2022-12-29","Finance-Investment Mgmt ",
"94","GANECOS","Ganesha Ecosphere","1932.35","-28.90","-1.47","77","78","87","A+","88","4897.93","134159","69428","-5.72","138.22","97.18","7.55","50.60","81.00","88.00","-","Apparel-Clothing Mfg    ",
"95","522195","Frontier Springs","1953.60","-10.50","-0.53","77","85","88","B-","108","769.52","15301","7832","-18.99","225.06","-29.41","1.00","34.01","70.00","80.00","-","Steel-Specialty Alloys  ",
"96","SHAILY","Shaily Engineering Plastics","984.25","6.90","0.71","77","92","90","A","11","4514.56","205390","208677","-9.78","201.48","-23.17","2.86","62.34","63.00","83.00","-","Chemicals-Plastics      ",
"97","530627","Vipul Organics","318.10","3.30","1.05","77","71","90","A+","80","413.91","12415","39029","-2.72","160.74","21.61","34.03","63.92","96.00","94.00","-","Chemicals-Specialty     ",
"98","WABAG","Va Tech Wabag","1507.90","-1.80","-0.12","77","48","91","A","10","9377.63","789193","523372","-3.54","246.29","-47.47","10.80","51.49","79.00","86.00","-","Utility-Water Supply    ",
"99","512229","Veritas India","1167.20","18.45","1.61","77","78","91","A+","14","3129.26","22983","19691","-26.50","420.37","145.28","16.80","17.76","81.00","40.00","-","Elec-Misc Products      ",
"100","533019","Simplex Papers","2950.00","20.75","0.71","77","34","91","A+","35","8.85","245","83","-19.46","N/A","-93.98","N/A","N/A","93.00","89.00","-","Paper & Paper Products  ",
"101","539814","Le Lavoir","284.50","0.30","0.11","77","90","91","A+","88","92.18","1631","5733","-5.32","260.81","166.20","12.63","54.67","77.00","86.00","-","Apparel-Clothing Mfg    ",
"102","BASF","Basf India (Nse)","8182.95","71.80","0.89","77","79","94","A+","80","35420.72","634440","77532","-0.76","236.75","-14.94","21.27","78.42","92.00","93.00","-","Chemicals-Specialty     ",
"103","530643","Eco Recycling","1013.25","46.65","4.83","77","97","94","B+","60","1955.27","33536","33097","-16.61","359.84","80.63","8.01","61.70","84.00","91.00","-","Pollution Control       ",
"104","538920","Vintage Coffee And Beverages","124.25","1.60","1.30","77","62","95","A+","4","1300.93","58210","468490","-3.23","379.92","-18.95","25.19","82.06","94.00","94.00","-","Retail-Department Stores",
"105","SUBROS","Subros","700.65","-28.55","-3.92","76","77","62","B","49","4570.76","148599","212088","-15.32","99.81","-39.90","-5.09","8.75","31.00","49.00","-","Auto/Truck-Original Eqp ",
"106","AUROPHARMA","Aurobindo Pharma","1466.05","7.45","0.51","76","72","67","C+","38","85901.59","2090290","1425797","-7.91","75.65","-35.20","-2.19","19.36","51.00","65.00","-","Medical-Generic Drugs   ",
"107","ADFFOODS","Adf Foods","285.25","10.10","3.67","76","87","70","A","106","3133.87","209297","733732","-5.84","36.41","172.91","12.69","38.04","81.00","78.00","-","Food-Misc Preparation   ",
"108","WELCORP","Welspun (Nse)","720.25","-14.80","-2.01","76","75","71","A-","93","18895.69","839446","1165493","-9.37","91.48","-52.32","4.49","20.90","75.00","70.00","-","Steel-Producers         ",
"109","501148","Dalal Street Invs.","553.00","0.00","0.00","76","32","71","B","83","17.42","79","142","-10.04","N/A","-76.06","N/A","N/A","81.00","68.00","-","Finance-Investment Mgmt ",
"110","JUSTDIAL","Just Dial","1193.90","1.15","0.10","76","53","71","B+","21","10152.93","528173","442393","-13.73","71.54","-7.23","-3.07","18.84","60.00","63.00","-","Internet-Content        ",
"111","IFBIND","Ifb Industries","1798.30","-6.80","-0.38","76","65","76","A-","30","7286.53","148687","82682","-17.21","111.56","-67.45","-6.70","19.45","43.00","56.00","-","Hsehold-Appliances/Wares",
"112","519003","Modi Naturals","394.00","7.70","1.99","76","76","78","A+","50","524.26","5730","14542","0.00","109.57","-85.97","17.33","49.41","89.00","91.00","-","Food-Packaged           ",
"113","GREENPLY","Greenply Industries","373.00","-7.20","-1.89","76","86","78","A-","64","4615.76","214431","574882","-9.46","150.59","-71.43","-0.93","28.55","59.00","75.00","-","Bldg-Wood Prds          ",
"114","526775","Valiant Communications","648.20","-7.05","-1.08","76","73","79","B","73","494.45","5908","9114","-11.47","175.89","-35.48","-4.72","24.59","34.00","58.00","-","Telecom-Infrastructure  ",
"115","531201","Shilchar Technologies","5765.05","196.35","3.53","76","96","79","B-","44","4397.00","52860","9169","-18.25","253.68","38.71","-4.25","18.65","28.00","49.00","-","Electrical-Power/Equipmt",
"116","DICIND","Dic India (Nse)","723.00","-7.00","-0.96","76","74","80","A+","80","663.64","16164","22357","-6.60","76.13","-91.71","4.30","35.40","79.00","84.00","-","Chemicals-Specialty     ",
"117","531215","R T S Power Corporation","283.60","-1.90","-0.67","76","46","81","A-","44","260.03","7882","27793","-13.54","111.56","-58.82","12.93","36.35","85.00","80.00","-","Electrical-Power/Equipmt",
"118","VOLTAMP","Voltamp Transformers","12235.65","-362.85","-2.88","76","95","81","D+","44","12378.81","272194","22246","-17.33","186.83","27.69","-10.05","17.66","18.00","46.00","-","Electrical-Power/Equipmt",
"119","NUVAMA","Nuvama Wealth Management Ltd","5895.90","-273.05","-4.43","76","62","82","C","83","21058.39","835520","141712","-16.96","177.43","156.82","-8.48","19.41","37.00","55.00","-","Finance-Investment Mgmt ",
"120","UNIVASTU","Univastu India","211.42","-10.22","-4.61","76","87","82","C+","130","240.28","21067","99646","-11.81","115.73","-23.67","5.67","26.71","71.00","67.00","-","Bldg-Heavy Construction ",
"121","526945","Tyroon Tea","156.85","1.70","1.10","76","42","84","A","50","53.36","1794","11438","-8.76","93.64","256.26","34.18","55.29","94.00","91.00","-","Food-Packaged           ",
"122","BBOX","Black Box","491.30","-7.85","-1.57","76","89","86","B+","87","8257.52","116156","236426","-15.87","148.57","-62.22","-5.13","50.15","62.00","90.00","-","Computer-Tech Services  ",
"123","ZENTEC","Zen Technologies","1666.85","3.35","0.20","76","57","86","B+","96","14008.87","802183","481257","-15.39","156.44","-57.77","-1.08","45.69","67.00","86.00","-","Aerospace/Defense       ",
"124","530129","Nile","2141.30","-43.70","-2.00","76","85","89","A+","98","642.82","19520","9116","-23.47","224.46","-56.59","-6.56","38.23","55.00","80.00","-","Mining-Metal Ores       ",
"125","SURAJEST","Suraj Estate Developers Ltd","752.00","-3.70","-0.49","76","97","89","A+","110","3335.95","107332","142729","-11.22","193.98","-66.18","-0.71","55.56","71.00","92.00","2023-12-26","Bldg-Resident/Comml     ",
"126","544001","Sunita Tools Ltd","605.00","0.00","0.00","76","67","91","C+","170","340.31","6443","10650","-35.63","419.31","-43.66","-12.18","35.95","11.00","79.00","2023-10-11","Elec-Scientific/Msrng   ",
"127","ANANTRAJ","Anant Raj","721.05","19.40","2.76","76","94","92","A+","124","24652.05","1302174","1805942","-3.73","227.75","-10.65","18.33","69.50","90.00","93.00","-","Real Estate Dvlpmt/Ops  ",
"128","GRWRHITECH","Garware Hi-Tech Films","3792.00","-14.75","-0.39","76","93","92","A+","80","8809.57","440517","116170","-5.08","198.58","-26.17","20.51","76.20","92.00","95.00","-","Chemicals-Specialty     ",
"129","IWEL","Inox Wind Energy","11985.90","-227.80","-1.87","76","63","94","A+","119","14440.61","254005","21192","-13.77","409.82","-70.32","7.29","57.63","85.00","90.00","-","Energy-Alternative/Other",
"130","521244","MKP Mobility Ltd","231.00","-5.30","-2.24","76","61","95","D","88","78.79","58","253","-33.73","N/A","-19.37","N/A","N/A","2.00","11.00","-","Apparel-Clothing Mfg    ",
"131","505690","Brady & Morris Engr.","2180.35","103.80","5.00","76","93","96","A","102","490.58","4097","1879","0.00","421.18","-32.94","52.54","102.05","96.00","96.00","-","Machinery-Gen Industrial",
"132","514324","Omnitex Industries Ida.","302.00","2.80","0.94","76","64","96","A+","88","126.96","3041","10068","-7.05","451.20","-76.97","33.96","83.86","96.00","93.00","-","Apparel-Clothing Mfg    ",
"133","502901","Jamshri Realty","170.20","-8.95","-5.00","76","51","96","D+","88","118.92","3625","21298","-42.43","371.34","-57.11","-25.24","60.22","11.00","89.00","-","Apparel-Clothing Mfg    ",
