Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"15","SMSLIFE","Sms Lifesciences India","1363.20","-71.75","-5.00","84","74","93","A+","46","433.79","10382","7616","-22.09","203.98","-54.63","-2.31","61.02","82.00","92.00","-","Medical-Diversified     ",
"16","GET&D","Ge T&D India","1740.00","-25.90","-1.47","84","76","94","B","41","45215.34","709981","408035","-11.63","405.99","11.93","3.84","40.22","67.00","80.00","-","Electrical-Power/Equipmt",
"17","ARIHANTACA","Arihant Academy","228.10","0.00","0.00","83","62","83","A+","9","138.12","3026","13264","-2.94","117.24","-81.91","22.10","44.53","93.00","91.00","2022-12-29","Consumer Svcs-Education ",
"18","BLUESTARCO","Blue Star","1922.30","-95.55","-4.74","83","93","83","B","17","38869.44","966092","502571","-12.60","147.89","-40.50","8.08","32.59","77.00","77.00","-","Bldg-A/C & Heating Prds ",
"19","VMART","V-Mart Retail","4276.80","-24.85","-0.58","83","40","88","B+","5","8511.67","144727","33840","-4.96","169.70","-3.73","10.57","55.52","84.00","89.00","-","Retail-Department Stores",
"20","543619","Concord Control Systems","1536.50","-54.80","-3.44","83","99","89","B+","10","951.92","17170","11175","-25.49","195.78","34.23","-7.55","48.90","66.00","91.00","2022-10-10","Elec-Misc Products      ",
"21","STAR","Strides Pharma Science","1565.00","-73.55","-4.49","83","64","94","A+","32","15067.78","598303","382302","-6.57","250.87","-14.01","18.64","67.38","91.00","93.00","-","Medical-Generic Drugs   ",
"22","543620","Insolation Energy","3480.00","-129.10","-3.58","83","99","97","A","74","7518.48","91162","26196","-12.56","594.06","-56.10","1.93","55.18","72.00","87.00","2022-10-10","Energy-Solar            ",
"23","REMUS","Remus Pharmaceuticals Ltd","2526.00","-119.40","-4.51","82","5","83","B+","34","1558.67","18561","7348","-10.89","120.45","-57.81","3.57","34.33","78.00","81.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"24","NUVAMA","Nuvama Wealth Management Ltd","6625.00","-358.40","-5.13","82","62","89","A-","72","24942.61","937113","141451","-10.42","183.85","93.15","6.03","36.69","80.00","79.00","-","Finance-Investment Mgmt ",
"25","SHILPAMED","Shilpa Medicare Limited","804.00","-26.85","-3.23","82","76","90","A","46","8124.96","284148","353418","-16.21","179.94","-30.40","3.58","46.16","79.00","83.00","-","Medical-Diversified     ",
"26","517370","Incap","111.73","-5.88","-5.00","82","87","91","A+","19","60.37","740","6621","-5.00","205.48","132.79","48.48","72.54","97.00","94.00","-","Electronic-Parts        ",
"27","505978","Triton Valves","5000.00","47.00","0.95","82","67","93","A-","50","586.44","7670","1534","-10.31","241.59","36.25","4.71","53.40","85.00","89.00","-","Auto/Truck-Original Eqp ",
"28","INDOTECH","Indo Tech Transformers","2280.90","-120.05","-5.00","82","97","94","A-","41","2549.81","38034","16675","-13.10","403.98","-31.49","20.86","56.97","88.00","86.00","-","Electrical-Power/Equipmt",
"29","MOTHERSON","Samvardhana Motherson International","193.65","-5.72","-2.87","81","86","80","A+","50","140282.61","3741028","19318502","-10.76","129.69","-26.01","0.50","28.52","52.00","74.00","-","Auto/Truck-Original Eqp ",
"30","VOLTAS","Voltas (Nse)","1794.00","-19.95","-1.10","81","50","81","A-","29","60020.88","3569710","1989805","-7.76","124.86","-50.55","1.68","29.76","74.00","74.00","-","Hsehold-Appliances/Wares",
"31","543939","Kaka Industries Ltd","296.40","-19.35","-6.13","81","5","82","B+","62","431.31","11245","37940","-9.63","113.27","131.95","15.26","45.39","87.00","89.00","2023-07-19","Metal Proc & Fabrication",
"32","VOLTAMP","Voltamp Transformers","12600.00","-669.05","-5.04","81","95","85","B-","41","13424.30","247880","19673","-14.86","211.06","-32.52","-2.67","23.04","56.00","66.00","-","Electrical-Power/Equipmt",
"33","SYMPHONY","Symphony","1647.00","-53.35","-3.14","81","89","87","A+","29","11676.47","364868","221535","-12.44","107.36","-20.83","4.72","45.79","83.00","85.00","-","Hsehold-Appliances/Wares",
"34","WOMANCART","Womancart Ltd","319.90","0.00","0.00","81","83","91","B+","66","158.35","880","2752","-3.03","223.13","-41.86","8.05","70.89","80.00","93.00","2023-10-27","Cosmetics/Personal Care ",
"35","POWERINDIA","Hitachi Energy India","13799.90","-1131.55","-7.58","81","86","92","A","41","63282.47","650362","47128","-16.62","270.47","7.93","14.17","52.18","84.00","85.00","-","Electrical-Power/Equipmt",
"36","JUBLPHARMA","Jubilant Pharmova","1125.00","-58.50","-4.94","81","59","92","A-","46","18850.91","815864","725212","-9.79","271.29","-69.55","12.20","56.45","89.00","90.00","-","Medical-Diversified     ",
"37","RSSOFTWARE","Rs Software (India)","255.25","-13.40","-4.99","81","78","95","B","33","690.64","20071","78632","-30.48","401.68","-7.60","-6.79","23.76","44.00","53.00","-","Computer Sftwr-Desktop  ",
"38","MOTILALOFS","Motilal Oswal Finl.Svs.","925.20","-39.05","-4.05","81","98","95","B+","91","57717.50","2257284","2439779","-13.05","327.58","14.76","27.65","69.39","95.00","92.00","-","Finance-Invest Bnk/Bkrs ",
"39","LUPIN","Lupin (Nse)","2129.00","-22.95","-1.07","80","57","75","B","32","98159.69","2608530","1225237","-7.92","91.63","-47.65","-1.69","21.83","60.00","72.00","-","Medical-Generic Drugs   ",
"40","PITTIENG","Pitti Engineering","1284.00","-14.35","-1.11","80","95","81","B","41","4604.60","95670","74509","-11.91","108.40","11.60","-1.92","32.68","57.00","76.00","-","Electrical-Power/Equipmt",
"41","523676","Golkunda Dias.& Jewelr.","259.70","-13.65","-4.99","80","99","82","A+","98","190.36","2673","10292","-14.54","178.93","-30.49","11.50","39.28","87.00","85.00","-","Retail/Whlsle-Jewelry   ",
"42","539227","Loyal Equipments","280.00","-19.15","-6.40","80","51","87","A","17","305.13","5245","18731","-18.13","131.90","-39.39","3.25","42.09","83.00","87.00","-","Bldg-A/C & Heating Prds ",
"43","531215","R T S Power Corporation","317.50","-16.70","-5.00","80","47","88","A","41","306.43","10356","32616","-13.25","149.31","-19.16","21.97","54.48","92.00","89.00","-","Electrical-Power/Equipmt",
"44","SURAJEST","Suraj Estate Developers Ltd","732.45","-38.55","-5.00","80","97","90","A+","82","3683.30","129307","176541","-13.52","201.41","-39.25","-0.81","54.12","68.00","90.00","2023-12-26","Bldg-Resident/Comml     ",
"45","INDRAMEDCO","Indraprastha Med. (Nse) Corp.","395.00","-24.00","-5.73","80","95","92","A-","80","3841.10","188264","476617","-18.39","181.21","-56.21","0.36","55.18","86.00","88.00","-","Medical-Hospitals       ",
"46","543244","Shine Fashions (India)","370.00","0.00","0.00","80","98","94","B+","90","103.53","740","2000","-13.52","330.23","-75.00","6.71","117.73","81.00","92.00","2020-11-02","Apparel-Clothing Mfg    ",
"47","PGEL","Pg Electroplast","574.05","-12.85","-2.19","80","99","95","A-","14","15355.30","854924","1489285","-17.28","300.05","-32.95","1.76","77.39","84.00","95.00","-","Chemicals-Plastics      ",
"48","504080","Jsl Industries","2743.55","0.00","0.00","80","98","96","A+","41","322.09","436","159","0.00","N/A","49.06","N/A","N/A","91.00","95.00","-","Electrical-Power/Equipmt",
"49","513472","Simplex Castings","335.00","-9.05","-2.63","80","70","97","A","122","237.12","2528","7547","-3.74","639.89","190.22","17.11","82.08","91.00","92.00","-","Steel-Producers         ",
"50","531169","Skp Securities","278.55","-30.90","-9.99","80","99","97","A+","91","210.71","4039","14500","-11.11","406.88","265.59","80.12","141.31","98.00","97.00","-","Finance-Invest Bnk/Bkrs ",
"51","GENUSPOWER","Genus Power Infr.","394.20","-20.70","-4.99","79","80","74","B+","41","12606.99","549448","1393831","-17.28","102.89","-53.49","0.52","28.70","72.00","76.00","-","Electrical-Power/Equipmt",
"52","STYRENIX","Styrenix Performance Materials","2456.00","-45.30","-1.81","79","55","75","B","14","4398.79","112301","45725","-14.72","98.82","15.48","-1.90","26.70","49.00","71.00","-","Chemicals-Plastics      ",
"53","SIGNATURE","Signatureglobal (India) Ltd","1435.30","-47.75","-3.22","79","74","77","A-","82","20838.48","1028921","716868","-12.85","189.09","-43.01","-1.51","9.34","45.00","53.00","2023-09-27","Bldg-Resident/Comml     ",
"54","ABB","ABB India","8196.00","-83.70","-1.01","79","93","77","B","41","175453.47","2499870","305011","-10.43","115.06","-12.17","3.90","18.59","66.00","56.00","-","Electrical-Power/Equipmt",
"55","543744","Rex Sealing And Packing Industries","190.05","-11.95","-5.92","79","62","82","D+","119","44.84","566","2980","-31.34","N/A","-32.89","N/A","N/A","44.00","85.00","2023-01-12","Machinery-Gen Industrial",
"56","ZOMATO","Zomato","256.55","-9.15","-3.44","79","76","84","B+","26","234729.34","14457484","56353475","-13.98","162.42","23.66","-1.05","31.36","65.00","75.00","2021-07-23","Retail-Internet         ",
"57","526703","Ecoplast","572.00","-11.75","-2.01","79","35","89","A","14","175.13","1309","2288","-10.63","238.60","-58.17","1.06","37.24","68.00","83.00","-","Chemicals-Plastics      ",
"58","TAINWALCHM","Tainwala Chpt.India","283.50","2.75","0.98","79","68","89","B+","14","262.89","6675","23545","-4.22","140.06","3200.57","25.41","60.53","90.00","92.00","-","Chemicals-Plastics      ",
"59","DPABHUSHAN","D P Abhushan","1835.00","-13.25","-0.72","79","96","92","A-","98","4179.08","177850","96921","-2.60","258.50","-21.19","19.27","59.75","90.00","88.00","2017-10-23","Retail/Whlsle-Jewelry   ",
"60","531688","Prithvi Exchange India","439.60","-8.95","-2.00","79","80","96","B","91","370.05","3610","8211","-15.87","546.33","-91.63","2.44","54.19","81.00","88.00","-","Finance-Invest Bnk/Bkrs ",
"61","ARVINDFASN","Arvind Fashions","563.00","-31.75","-5.34","78","68","71","A","90","7924.69","519848","923354","-11.99","99.01","-44.42","5.79","19.93","76.00","72.00","-","Apparel-Clothing Mfg    ",
"62","EIMCOELECO","Eimco Elecon India","2633.75","-138.60","-5.00","78","93","72","B-","131","1599.09","20288","7703","-24.73","118.55","43.48","-4.75","25.73","28.00","66.00","-","Machinery-Constr/Mining ",
"63","NAUKRI","Info Edge (India) (Nse)","7684.45","-264.90","-3.33","78","57","76","A-","27","103010.86","1724967","224475","-9.30","100.13","-32.62","2.17","25.16","68.00","71.00","-","Internet-Content        ",
"64","542668","Evans Electric","342.00","5.00","1.48","78","97","79","B+","119","92.47","1245","3640","-14.73","137.99","-3.85","12.69","27.46","84.00","73.00","2019-05-13","Machinery-Gen Industrial",
"65","505712","Him Teknoforge","224.20","-11.80","-5.00","78","62","81","A","50","205.13","4326","19294","-15.22","131.37","-53.35","0.61","32.19","74.00","85.00","-","Auto/Truck-Original Eqp ",
"66","531199","Glance Finance","126.00","-6.40","-4.83","78","60","81","B","72","29.87","70","552","-13.46","N/A","-77.90","N/A","N/A","89.00","82.00","-","Finance-Investment Mgmt ",
"67","544143","Royal Sense Ltd","203.20","-10.65","-4.98","78","69","83","A-","16","104.79","1918","9440","-12.83","106.56","-36.44","31.16","47.32","92.00","90.00","2024-03-19","Medical-Systems/Equip   ",
"68","TORNTPOWER","Torrent Power","1940.00","-27.05","-1.38","78","72","87","A+","95","94539.77","1882995","970616","-2.66","184.28","116.47","9.35","34.49","80.00","78.00","-","Utility-Electric Power  ",
"69","KFINTECH","Kfin Technologies","986.00","-51.70","-4.98","78","96","87","B","72","17793.03","1536434","1558249","-17.07","143.85","-36.97","0.01","35.21","73.00","81.00","2022-12-29","Finance-Investment Mgmt ",
"70","PRUDENT","Prudent Corporate Advisory Services","2623.00","-58.65","-2.19","78","95","88","A-","72","11103.91","260409","99279","-7.87","145.22","51.96","9.08","49.67","79.00","86.00","2022-05-20","Finance-Investment Mgmt ",
"71","SMSPHARMA","Sms Pharmaceuticals","297.50","-11.30","-3.66","78","66","88","B-","32","2614.05","142406","478677","-25.25","176.08","-16.27","-9.03","34.01","39.00","75.00","-","Medical-Generic Drugs   ",
"72","EMSLIMITED","Ems Ltd","787.00","-47.65","-5.71","78","92","89","A","17","4634.89","344061","437180","-15.83","201.26","31.17","2.36","40.37","73.00","85.00","2023-09-21","Bldg-A/C & Heating Prds ",
"73","517449","Magna Elto.Castings","853.50","-6.45","-0.75","78","91","89","A+","122","363.93","6240","7311","-7.22","121.64","-70.50","6.68","57.34","90.00","92.00","-","Steel-Producers         ",
"74","TIMETECHNO","Time Technoplast","422.75","-28.40","-6.30","78","84","91","A+","14","10237.90","685889","1622445","-10.81","216.26","-18.33","12.46","54.19","86.00","87.00","-","Chemicals-Plastics      ",
"75","ZENTEC","Zen Technologies","1769.00","-93.45","-5.02","78","57","91","A-","105","15652.77","787934","445412","-11.45","186.53","-2.62","7.44","54.76","81.00","90.00","-","Aerospace/Defense       ",
"76","505299","KPT Industries","1130.00","-56.55","-4.77","78","93","91","B","83","403.43","6432","5692","-16.91","254.14","-60.93","-0.57","42.56","76.00","82.00","-","Machinery-Tools & Rel   ",
"77","530585","Swastika Investmart","199.90","-17.90","-8.22","78","0","91","B+","91","322.32","7294","36488","-14.57","29.64","10.35","-66.39","-67.11","89.00","83.00","-","Finance-Invest Bnk/Bkrs ",
"78","EMKAY","Emkay Global Finl.Svs.","272.39","-5.56","-2.00","78","94","92","A","91","690.37","7121","26141","-2.00","220.96","-42.27","33.59","68.36","95.00","92.00","-","Finance-Invest Bnk/Bkrs ",
"79","531398","Sce.Ntfd.& Herbal Spp.","249.05","-5.05","-1.99","78","48","94","A","32","163.56","1989","7987","-7.67","225.77","-98.84","20.65","90.29","92.00","96.00","-","Medical-Generic Drugs   ",
"80","SHAKTIPUMP","Shakti Pumps India","4280.00","-184.25","-4.13","78","91","96","B+","119","8944.13","235969","55133","-16.48","380.57","-6.31","0.99","59.20","61.00","90.00","-","Machinery-Gen Industrial",
"81","517035","RIR Power Electronics","3419.95","155.65","4.77","78","96","97","A-","20","2401.55","67298","19678","-29.90","472.73","22.19","4.47","78.16","89.00","92.00","-","Elec-Semiconductor Mfg  ",
"82","531525","Ace Software Exports","437.00","11.75","2.76","78","64","99","A+","64","272.16","8291","18972","2.76","1925.00","11.56","16.93","99.83","87.00","95.00","-","Computer-Tech Services  ",
"83","AUROPHARMA","Aurobindo Pharma","1445.75","-14.50","-0.99","77","72","67","D+","32","84811.61","1877606","1298707","-9.19","74.95","-49.07","-3.42","16.69","46.00","62.00","-","Medical-Generic Drugs   ",
"84","OBEROIRLTY","Oberoi Realty","1960.60","-34.95","-1.75","77","96","72","A","124","72558.60","1730526","882651","-5.06","89.85","99.87","9.57","22.18","78.00","71.00","-","Real Estate Dvlpmt/Ops  ",
"85","BFINVEST","Bf Investment","725.00","-43.80","-5.70","77","97","72","A+","72","2895.92","100988","139294","-10.80","71.99","150.78","25.09","31.03","90.00","82.00","-","Finance-Investment Mgmt ",
"86","SMCGLOBAL","Smc Global Securities","160.50","-0.10","-0.06","77","94","72","B","91","1681.48","76309","475443","-12.30","N/A","172.91","N/A","N/A","74.00","52.00","-","Finance-Invest Bnk/Bkrs ",
"87","CARTRADE","Cartrade Tech","981.80","-19.65","-1.96","77","28","73","A","26","4736.86","405309","412822","-6.90","63.64","-55.81","7.80","23.50","80.00","73.00","2021-08-20","Retail-Internet         ",
"88","WHIRLPOOL","Whirlpool Of India (Nse)","2349.00","-0.55","-0.02","77","60","74","A-","29","29809.21","544104","231632","-3.73","98.09","166.66","7.81","37.95","75.00","81.00","-","Hsehold-Appliances/Wares",
"89","538564","James Warren Tea James Warren Tea","333.70","-3.75","-1.11","77","49","76","A","137","124.86","3256","9757","-9.63","61.38","-40.37","10.76","35.49","88.00","86.00","-","Agricultural Operations ",
"90","JINDALSAW","Jindal Saw (Nse)","331.50","-12.10","-3.52","77","88","76","C+","122","21973.50","728532","2197683","-13.64","108.24","40.24","-1.89","21.26","62.00","70.00","-","Steel-Producers         ",
"91","MAHSCOOTER","Maharashtra Scooters","11705.00","-646.20","-5.23","77","72","77","A+","50","14116.19","171888","14685","-8.47","83.47","74.76","15.88","43.69","88.00","87.00","-","Auto/Truck-Original Eqp ",
"92","OAL","Oriental Aromatics","545.95","-47.40","-7.99","77","67","81","A-","66","1996.86","40138","73519","-10.50","102.51","129.33","15.89","46.57","88.00","88.00","-","Cosmetics/Personal Care ",
"93","MONARCH","Monarch Networth Capital","400.00","-21.50","-5.10","77","98","85","A+","91","3307.13","169172","422931","-19.84","130.90","-69.23","3.59","34.01","84.00","83.00","-","Finance-Invest Bnk/Bkrs ",
"94","CDSL","Central Depository Services (India)","1472.00","-79.90","-5.15","77","97","85","A-","56","32434.71","7153026","4859393","-11.56","145.94","-14.59","7.27","38.60","83.00","83.00","2017-06-30","Financial Svcs-Specialty",
"95","539176","Hawa Engineers Dt","237.20","-12.45","-4.99","77","67","86","B+","62","88.03","1825","7695","-29.82","173.74","-69.30","32.92","47.20","94.00","88.00","-","Metal Proc & Fabrication",
"96","PRIMESECU","Prime Securities","326.00","-6.60","-1.98","77","68","87","A-","91","1115.81","32423","99456","-4.09","152.35","50.51","15.69","51.72","88.00","89.00","-","Finance-Invest Bnk/Bkrs ",
"97","511768","Master Trust","909.70","-30.25","-3.22","77","98","89","B+","91","2110.47","24762","27220","-12.11","213.32","-67.77","4.08","31.82","78.00","71.00","-","Finance-Invest Bnk/Bkrs ",
"98","ABREL","Aditya Birla Real Estate Ltd","2743.00","-287.50","-9.49","77","46","90","A+","28","33849.47","1558647","568227","-12.64","189.60","-32.54","17.36","50.37","88.00","85.00","-","Paper & Paper Products  ",
"99","530643","Eco Recycling","883.90","-34.40","-3.75","77","97","92","B+","49","1772.04","29788","33701","-27.26","283.90","-20.12","-6.23","39.63","58.00","82.00","-","Pollution Control       ",
"100","IRIS","Iris Business Services","330.55","-6.75","-2.00","77","98","93","A","33","671.40","8436","25520","-14.72","251.35","-63.72","12.50","63.25","84.00","91.00","2017-10-11","Computer Sftwr-Desktop  ",
"101","WEL","Wonder Electricals","1481.70","12.25","0.83","77","83","96","A-","29","1969.21","101685","68627","-8.53","460.75","-61.93","1.83","53.89","71.00","79.00","2019-08-06","Hsehold-Appliances/Wares",
"102","V2RETAIL","V2 Retail","1299.95","12.85","1.00","77","67","97","B+","60","4451.95","90269","69440","-12.40","604.30","71.24","8.02","87.21","87.00","95.00","-","Retail-Apparel/Shoes/Acc",
"103","ADFFOODS","Adf Foods","284.00","-11.75","-3.97","76","87","72","B","127","3249.23","266458","938232","-12.48","41.43","-49.29","10.05","37.35","84.00","79.00","-","Food-Misc Preparation   ",
"104","501148","Dalal Street Invs.","589.90","11.55","2.00","76","32","72","B+","72","18.22","70","118","-4.04","N/A","6.78","N/A","N/A","84.00","75.00","-","Finance-Investment Mgmt ",
"105","BIRLAMONEY","Aditya Birla Money","177.36","-3.62","-2.00","76","98","74","A","91","1022.70","15327","86419","-6.20","117.52","293.14","16.97","31.42","84.00","79.00","-","Finance-Invest Bnk/Bkrs ",
"106","ARTEMISMED","Artemis Medicare Services","273.00","-4.05","-1.46","76","94","79","A-","80","3812.26","64699","236993","-10.40","103.56","-21.36","1.15","33.80","68.00","82.00","2017-07-20","Medical-Hospitals       ",
"107","524202","Lactose India","176.25","-6.25","-3.42","76","98","79","B+","46","229.75","2988","16953","-11.88","222.84","24.33","15.37","19.89","83.00","69.00","-","Medical-Diversified     ",
"108","VHL","Vardhman Holdings","4600.00","-703.90","-13.27","76","53","81","B","118","1693.00","14315","3112","-13.27","118.72","972.91","29.41","50.47","92.00","90.00","-","Finance-Consumer Loans  ",
"109","EFACTOR","E Factor Experiences Ltd","269.00","-4.35","-1.59","76","99","81","B+","38","357.76","9706","36080","-10.24","144.06","10.86","19.10","49.31","89.00","89.00","2023-10-09","Diversified Operations  ",
"110","PDMJEPAPER","Pudumjee Paper Products","108.90","-4.07","-3.60","76","98","82","B+","28","1072.65","39232","360254","-20.22","160.90","-32.95","-3.45","21.65","35.00","62.00","-","Paper & Paper Products  ",
"111","544001","Sunita Tools Ltd","459.00","-14.85","-3.13","76","67","83","D-","174","266.54","5407","11780","-51.17","306.74","311.71","-25.21","2.20","1.00","19.00","2023-10-11","Elec-Scientific/Msrng   ",
"112","GREENPLY","Greenply Industries","365.20","-27.10","-6.91","76","86","84","A-","42","4854.59","127552","349266","-11.35","163.55","-13.50","2.50","31.49","74.00","79.00","-","Bldg-Wood Prds          ",
"113","543578","Olatech Solutions","207.65","-10.90","-4.99","76","98","84","B","113","94.61","4925","23717","-26.92","166.26","-57.10","-1.17","28.11","70.00","81.00","2022-08-29","Computer Sftwr-Enterprse",
"114","PROV","Proventus Agrocom Ltd","1625.00","-75.00","-4.41","76","98","84","B+","137","583.95","2979","1833","-14.02","87.22","-38.90","4.91","43.60","81.00","88.00","2023-06-05","Agricultural Operations ",
"115","530133","Amco India","94.11","-4.90","-4.95","76","73","84","C+","14","40.69","1357","14416","-24.10","N/A","-52.77","N/A","N/A","94.00","91.00","-","Chemicals-Plastics      ",
"116","532067","3B BlackBio Dx Ltd","1379.00","-9.85","-0.71","76","82","85","A-","63","1192.05","8919","6468","-11.03","110.43","-32.93","0.52","36.58","73.00","83.00","-","Chemicals-Agricultural  ",
"117","GLENMARK","Glenmark Pharms. (Nse)","1686.90","-29.90","-1.74","76","33","85","A-","32","48446.04","1943496","1152111","-7.87","137.75","-53.69","1.79","40.01","71.00","81.00","-","Medical-Generic Drugs   ",
"118","539854","Halder Venture","720.00","-4.90","-0.68","76","87","86","A-","127","229.14","1364","1894","-20.69","238.26","-94.03","-14.07","28.23","9.00","65.00","-","Food-Misc Preparation   ",
"119","KIRLPNU","Kirloskar Pneumatic","1400.00","-62.80","-4.29","76","91","87","B-","119","9484.94","171177","122269","-9.82","169.91","75.23","62.03","111.47","77.00","78.00","-","Machinery-Gen Industrial",
"120","509597","Hardcastle & Waud","1051.55","-58.40","-5.26","76","97","87","B-","77","75.37","285","271","-22.38","N/A","-2.58","N/A","N/A","83.00","80.00","-","Chemicals-Specialty     ",
"121","533019","Simplex Papers","2517.75","-51.35","-2.00","76","33","88","A","28","7.71","191","76","-31.26","N/A","-93.42","N/A","N/A","78.00","78.00","-","Paper & Paper Products  ",
"122","RBMINFRA","Rbm Infracon","776.30","0.00","0.00","76","83","88","B-","85","784.30","43355","55848","-26.00","271.44","-54.16","-6.76","22.54","71.00","81.00","2023-01-04","Oil&Gas-Field Services  ",
"123","HERITGFOOD","Heritage Foods","633.00","-8.15","-1.27","76","81","89","A","68","5949.62","315303","498109","-12.97","206.33","95.82","9.78","51.28","80.00","84.00","-","Food-Dairy Products     ",
"124","UNIVASTU","Univastu India","249.80","-13.15","-5.00","76","87","90","A","129","298.84","29506","118118","-5.00","168.32","181.35","25.47","51.58","92.00","88.00","-","Bldg-Heavy Construction ",
"125","GANECOS","Ganesha Ecosphere","2205.35","-81.10","-3.55","76","78","92","A","90","5795.47","229806","104204","-9.52","181.88","-1.07","18.76","69.67","91.00","93.00","-","Apparel-Clothing Mfg    ",
"126","DHUNINV","Dhunseri Investments","2250.00","-184.15","-7.57","76","37","92","A+","72","1484.10","33872","15054","-15.68","195.41","-64.66","19.15","67.78","93.00","94.00","-","Finance-Investment Mgmt ",
"127","BASF","Basf India (Nse)","7310.75","-406.60","-5.27","76","80","93","A+","77","33405.32","355873","48678","-16.45","217.59","-28.67","7.40","58.46","82.00","88.00","-","Chemicals-Specialty     ",
"128","537669","Laxmipati Engineering Works","153.44","7.30","5.00","76","63","93","A+","47","84.06","534","3480","5.00","154.16","589.66","113.98","168.06","97.00","96.00","-","Transportation-Equip Mfg",
"129","GRWRHITECH","Garware Hi-Tech Films","3658.65","-187.15","-4.87","76","93","93","A+","77","8934.56","394132","107726","-13.26","202.82","11.02","11.37","67.98","89.00","93.00","-","Chemicals-Specialty     ",
"130","AIIL","Authum Invs & Infra","1655.00","-211.60","-11.34","76","99","93","A-","91","31703.27","147504","89126","-12.89","223.98","316.24","11.43","73.01","91.00","94.00","-","Finance-Invest Bnk/Bkrs ",
"131","WOCKPHARMA","Wockhardt","1013.50","-53.15","-4.98","76","37","94","A+","32","16364.86","289096","285245","-10.03","400.19","37.84","5.89","52.30","81.00","89.00","-","Medical-Generic Drugs   ",
