Sno,Symbol,CompanyName,Cur_Price,Price_Change,Price_Percentage_chg,Master_Score,EPS_Rating,RS_Rating,AD_Rating,Group_Rank,MCap_(Cr),Avg_RS_Vol_(000),Avg_Daily_Vol,Price_Percentage_Chg_Vs_52_Wk_High,Price_Percentage_Chg_Vs_52_Wk_Low,Vol_Percentage_Chg_Vs_50_Days_Avg,Price_Percentage_Chg_Vs_50_DMA,Price_Percentage_Chg_Vs_200_DMA,RS_3_Mth,RS_6_Mth,IPO_Date,Industry_Group
"11","TRENT","Trent","6278.00","-227.50","-3.50","83","99","84","C-","16","231262.07","6492187","1034117","-24.77","166.82","143.97","-12.56","26.22","15.00","63.00","-","Retail-Department Stores",
"12","GVT&D","GE Vernova T&D India Ltd","1675.00","-84.55","-4.81","83","77","93","B-","79","45052.75","733211","437738","-14.93","373.00","-65.63","3.19","32.06","53.00","71.00","-","Electrical-Power/Equipmt",
"13","531199","Glance Finance","151.60","7.20","4.99","82","61","81","B","62","32.58","95","624","2.47","N/A","-21.15","N/A","N/A","90.00","87.00","-","Finance-Investment Mgmt ",
"14","543744","Rex Sealing And Packing Industries","245.00","0.00","0.00","82","63","90","B","122","54.39","760","3100","-11.49","189.60","-67.74","15.53","68.74","87.00","92.00","2023-01-12","Machinery-Gen Industrial",
"15","INDRAMEDCO","Indraprastha Med. (Nse) Corp.","467.00","5.40","1.17","82","95","91","A-","45","4231.63","158160","338673","-3.51","198.77","84.75","6.39","61.69","87.00","91.00","-","Medical-Hospitals       ",
"16","STAR","Strides Pharma Science","1554.00","9.50","0.62","82","64","92","A-","43","14202.91","539459","347142","-7.22","227.02","-43.28","6.33","49.34","81.00","88.00","-","Medical-Generic Drugs   ",
"17","MOTILALOFS","Motilal Oswal Finl.Svs.","991.00","56.95","6.10","82","97","93","B+","69","55909.80","2597832","2621425","-6.86","268.08","328.68","13.28","53.87","88.00","88.00","-","Finance-Invest Bnk/Bkrs ",
"18","INDOTECH","Indo Tech Transformers","2482.40","-130.65","-5.00","82","97","95","A-","79","2775.06","39850","16053","-7.68","374.54","12.36","25.91","60.57","92.00","89.00","-","Electrical-Power/Equipmt",
"19","PGEL","Pg Electroplast","690.00","21.20","3.17","82","99","96","B+","9","17498.08","906007","1313054","-0.58","355.88","28.20","10.24","87.60","89.00","95.00","-","Chemicals-Plastics      ",
"20","504084","Kaycee Industries","2396.15","-126.10","-5.00","82","96","99","B+","79","800.56","9810","4094","-51.07","996.63","-85.10","-32.41","52.71","1.00","95.00","-","Electrical-Power/Equipmt",
"21","TEJASNET","Tejas Networks","1349.00","-19.45","-1.42","81","65","75","B-","83","24019.03","1326473","983301","-9.77","110.13","727.16","8.94","24.45","79.00","58.00","2017-06-27","Computer-Networking     ",
"22","ARIHANTACA","Arihant Academy","215.00","0.00","0.00","81","63","80","A-","10","130.18","1889","8784","-8.51","104.76","-54.46","8.55","31.80","82.00","87.00","2022-12-29","Consumer Svcs-Education ",
"23","VOLTAS","Voltas (Nse)","1753.00","-13.95","-0.79","81","78","81","B","36","58465.72","2823040","1610405","-9.87","117.83","6.19","-2.38","22.36","54.00","65.00","-","Hsehold-Appliances/Wares",
"24","EXCELINDUS","Excel Industries","1623.05","-28.10","-1.70","81","77","83","A+","38","2075.66","57269","35285","-4.80","135.95","-49.78","6.66","41.99","80.00","82.00","-","Chemicals-Agricultural  ",
"25","531201","Shilchar Technologies","7490.00","-192.50","-2.51","81","95","87","A","79","5859.44","124087","16567","-10.28","247.45","-18.84","20.66","42.30","88.00","83.00","-","Electrical-Power/Equipmt",
"26","MCX","Multi Cmod.Ex.Of India","6381.15","-41.45","-0.65","81","68","88","A-","46","32753.97","3487005","546454","-7.12","164.30","-57.07","7.75","47.32","85.00","88.00","-","Financial Svcs-Specialty",
"27","543709","Pngs Gargi Fashion Jewellery","1030.10","-3.65","-0.35","81","99","88","B","91","1070.76","22595","21935","-3.19","196.80","-7.11","15.65","49.90","82.00","90.00","2022-12-20","Retail/Whlsle-Jewelry   ",
"28","PDMJEPAPER","Pudumjee Paper Products","142.50","-0.03","-0.02","81","96","89","A","41","1353.32","81418","571353","-5.47","208.51","-7.66","20.61","46.50","89.00","85.00","-","Paper & Paper Products  ",
"29","539854","Halder Venture","890.00","43.70","5.16","81","86","89","A-","133","267.51","1477","1660","-1.96","294.91","134.58","2.34","41.72","66.00","73.00","-","Food-Misc Preparation   ",
"30","543578","Olatech Solutions","254.00","2.20","0.87","81","98","89","B","87","109.00","5216","20535","-10.61","163.44","26.13","9.58","43.51","92.00","89.00","2022-08-29","Computer Sftwr-Enterprse",
"31","504080","Jsl Industries","2372.85","-48.40","-2.00","81","98","91","A+","79","284.25","202","85","-15.19","N/A","-77.65","N/A","N/A","66.00","87.00","-","Electrical-Power/Equipmt",
"32","POWERINDIA","Hitachi Energy India","13959.00","-394.85","-2.75","81","86","91","B-","79","60834.49","731507","52404","-15.66","233.83","-55.81","5.48","38.78","76.00","76.00","-","Electrical-Power/Equipmt",
"33","542668","Evans Electric","419.85","-46.60","-9.99","81","97","92","A-","122","127.99","3355","7990","-16.66","188.91","-24.91","46.72","68.60","96.00","93.00","2019-05-13","Machinery-Gen Industrial",
"34","JUBLPHARMA","Jubilant Pharmova","1238.50","-16.05","-1.28","81","58","92","B+","40","19982.60","872222","704257","-5.45","219.22","-80.43","11.16","57.67","88.00","90.00","-","Medical-Diversified     ",
"35","522231","Conart Engineers","194.00","-4.30","-2.17","81","80","92","C+","92","62.27","3224","16619","-2.17","281.35","331.89","21.73","47.97","92.00","86.00","-","Bldg-Heavy Construction ",
"36","WEL","Wonder Electricals","1579.00","12.70","0.81","81","82","96","A-","36","2099.00","78097","49460","-4.00","494.65","19.56","7.89","52.01","75.00","83.00","2019-08-06","Hsehold-Appliances/Wares",
"37","REMUS","Remus Pharmaceuticals Ltd","2530.00","50.00","2.02","80","4","75","B","26","1461.22","12739","5035","-10.75","106.67","-67.23","-3.70","22.67","44.00","67.00","2023-05-29","Medical-Whlsle Drg/Suppl",
"38","BLUESTARCO","Blue Star","1790.50","11.95","0.67","80","93","75","B-","19","34259.85","877778","490242","-18.60","97.28","6.87","-6.74","12.70","34.00","51.00","-","Bldg-A/C & Heating Prds ",
"39","SELAN","Selan Exploration Tech.","902.00","-9.85","-1.08","80","92","77","A-","76","1386.01","53343","59139","-16.35","125.96","-46.10","3.65","30.24","55.00","73.00","-","Oil&Gas-Intl Expl&Prod  ",
"40","KEC","Kec International","1021.00","-29.70","-2.83","80","66","78","A-","92","27969.63","1638540","1604838","-5.02","88.97","-48.44","7.22","27.93","81.00","76.00","-","Bldg-Heavy Construction ",
"41","524818","Dynamic Industries","104.55","3.85","3.82","80","65","78","B","67","30.50","2107","20154","-5.68","N/A","-42.80","N/A","N/A","78.00","79.00","-","Chemicals-Specialty     ",
"42","526731","Bright Brothers","299.80","4.75","1.61","80","52","85","A+","9","167.59","2819","9402","-10.09","120.60","-32.09","-1.15","46.96","81.00","90.00","-","Chemicals-Plastics      ",
"43","CHOICEIN","Choice International","518.00","-13.90","-2.61","80","95","88","A+","69","10604.97","342311","660833","-4.06","147.51","52.36","12.34","44.69","86.00","84.00","-","Finance-Invest Bnk/Bkrs ",
"44","NUVAMA","Nuvama Wealth Management Ltd","7040.00","-353.95","-4.79","80","62","88","B","62","26454.81","928203","131847","-6.00","182.36","-24.36","9.72","38.83","80.00","82.00","-","Finance-Investment Mgmt ",
"45","HIRECT","Hind Rectifiers","1192.80","-33.00","-2.69","80","71","89","B","7","2103.84","65973","55309","-6.76","139.39","-21.66","28.01","61.89","93.00","92.00","-","Elec-Misc Products      ",
"46","ZENTEC","Zen Technologies","1813.00","-60.15","-3.21","80","68","89","B+","84","15742.70","707396","390180","-9.25","172.24","-54.65","7.05","47.33","74.00","87.00","-","Aerospace/Defense       ",
"47","ARROWGREEN","Arrow Greentech","1031.55","-54.30","-5.00","80","41","91","A","57","1638.33","77582","75209","-5.00","224.09","121.64","30.31","78.42","93.00","94.00","-","Containers/Packaging    ",
"48","SARTELE","Sar Televenture Ltd","356.00","-9.00","-2.47","80","83","93","B+","14","1355.72","104440","293370","-13.95","364.61","-79.38","5.95","43.24","87.00","89.00","2023-11-08","Telecom Svcs-Cable/Satl ",
"49","SOLEX","Solex Energy","1772.40","70.75","4.16","80","67","95","A-","53","1838.29","50792","28657","3.22","412.55","183.53","19.83","60.61","90.00","88.00","2018-02-05","Energy-Solar            ",
"50","543620","Insolation Energy","4591.00","309.70","7.23","80","99","97","A+","53","8918.80","115298","25114","2.71","619.55","215.56","17.61","70.45","90.00","91.00","2022-10-10","Energy-Solar            ",
"51","531395","Padam Cotton Yarns","190.00","3.70","1.99","80","66","98","A+","58","72.15","8999","47361","1.99","481.82","-74.65","55.22","184.99","99.00","99.00","-","Retail-Apparel/Shoes/Acc",
"52","CARTRADE","Cartrade Tech","1235.00","30.10","2.50","79","66","79","A+","50","5699.30","515123","417104","1.70","93.12","4.37","23.34","44.42","92.00","87.00","2021-08-20","Retail-Internet         ",
"53","538564","James Warren Tea James Warren Tea","350.00","-2.85","-0.81","79","48","79","B","117","130.56","1927","5506","-7.65","68.75","-73.96","11.48","39.00","89.00","87.00","-","Agricultural Operations ",
"54","CDSL","Central Depository Services (India)","1595.00","-5.95","-0.37","79","96","81","A+","46","33459.85","6776230","4248420","-4.17","98.51","122.80","8.81","38.31","81.00","81.00","2017-06-30","Financial Svcs-Specialty",
"55","ORCHPHARMA","Orchid Pharma","1500.05","-7.30","-0.48","79","39","84","B+","40","7645.13","125151","83431","-5.66","189.32","-39.88","8.29","50.04","77.00","77.00","-","Medical-Diversified     ",
"56","ABREL","Aditya Birla Real Estate Ltd","2775.00","-64.35","-2.27","79","73","86","A+","41","31714.40","1327591","478411","-11.62","146.99","-86.78","4.75","35.10","79.00","76.00","-","Paper & Paper Products  ",
"57","DPABHUSHAN","D P Abhushan","1690.00","-45.65","-2.63","79","96","90","B","91","3924.48","171770","101639","-12.30","221.42","-74.44","3.86","41.49","81.00","78.00","2017-10-23","Retail/Whlsle-Jewelry   ",
"58","539686","K P Energy","589.50","-24.25","-3.95","79","97","91","A+","92","4093.10","196713","333694","-10.27","68.54","-2.25","27.40","96.43","94.00","88.00","-","Bldg-Heavy Construction ",
"59","530643","Eco Recycling","1009.00","7.60","0.76","79","97","92","A-","21","1932.40","27119","26877","-16.96","230.39","13.92","3.32","45.44","76.00","86.00","-","Pollution Control       ",
"60","517035","RIR Power Electronics","3683.00","47.35","1.30","79","96","96","A","11","2674.75","57341","15569","-24.51","411.13","-46.08","4.44","80.90","91.00","93.00","-","Elec-Semiconductor Mfg  ",
"61","543991","Techknowgreen Solutions Ltd","307.50","0.50","0.16","78","84","64","C+","21","226.66","3857","12544","-14.58","122.30","65.82","7.59","18.74","73.00","72.00","2023-09-27","Pollution Control       ",
"62","NAUKRI","Info Edge (India) (Nse)","7630.00","-273.00","-3.45","78","57","73","A-","35","102410.24","1710959","224241","-9.94","77.35","158.37","0.48","21.31","61.00","68.00","-","Internet-Content        ",
"63","TI","Tilaknagar Inds.","345.60","-9.90","-2.78","78","96","79","A+","65","6859.59","807851","2337533","-5.19","95.28","-42.37","18.46","41.88","92.00","86.00","-","Beverages-Alcoholic     ",
"64","PARADEEP","Paradeep Phosphates","109.30","-3.84","-3.39","78","71","81","A+","38","9223.29","563048","5151403","-8.57","82.63","4.46","26.24","40.98","92.00","87.00","2022-05-27","Chemicals-Agricultural  ",
"65","519566","Simran Farms","242.00","-4.90","-1.98","78","85","85","A+","90","93.62","1960","8101","-10.25","134.03","-84.42","10.52","51.41","89.00","92.00","-","Food-Meat Products      ",
"66","AJMERA","Ajmera Real.& Infra Ida. (Nse)","943.85","-23.55","-2.43","78","91","85","A+","82","3501.50","187484","198637","-5.60","164.55","-53.68","28.49","40.29","92.00","87.00","-","Bldg-Resident/Comml     ",
"67","GENESYS","Genesys International","790.00","-44.50","-5.33","78","65","86","A","68","3312.46","400752","507281","-8.67","178.17","-10.09","7.54","30.95","78.00","81.00","-","Computer-Tech Services  ",
"68","TECHNOE","Techno Elec.& Engr.Co.","1625.00","-33.25","-2.01","78","89","87","A","92","19285.45","290521","178782","-10.81","208.60","-69.90","3.21","32.18","58.00","69.00","-","Bldg-Heavy Construction ",
"69","PRIMESECU","Prime Securities","333.00","3.10","0.94","78","96","87","B+","69","1106.75","34223","102771","-2.03","127.36","-26.46","9.06","44.30","82.00","86.00","-","Finance-Invest Bnk/Bkrs ",
"70","SHILPAMED","Shilpa Medicare Limited","846.00","1.95","0.23","78","77","87","B+","40","8254.05","247995","293138","-11.83","169.54","-26.48","1.39","40.56","71.00","82.00","-","Medical-Diversified     ",
"71","539176","Hawa Engineers Dt","251.90","-5.10","-1.98","78","67","89","B-","98","90.62","1996","7924","-25.47","164.95","-94.70","25.33","46.26","95.00","89.00","-","Metal Proc & Fabrication",
"72","NSIL","Nalwa Sons Investments","7037.25","335.10","5.00","78","61","91","B","62","3442.22","233165","33133","-16.96","148.23","-64.33","25.59","62.76","93.00","92.00","-","Finance-Investment Mgmt ",
"73","517449","Magna Elto.Castings","1043.55","49.65","5.00","78","90","92","A+","102","420.62","2739","2625","4.36","156.16","388.84","19.69","73.43","94.00","94.00","-","Steel-Producers         ",
"74","530533","Terai Tea","177.00","-6.90","-3.75","78","41","93","A","55","126.50","1927","10888","-19.10","181.67","-38.60","0.31","54.93","83.00","92.00","-","Food-Packaged           ",
"75","VINCOFE","Vintage Coffee And Beverages","127.31","-3.19","-2.44","78","61","94","A-","16","1603.62","91978","722475","-10.97","392.45","-45.84","19.36","81.37","89.00","93.00","-","Retail-Department Stores",
"76","513472","Simplex Castings","319.00","-3.00","-0.93","78","70","97","A","102","231.78","2197","6886","-10.12","563.78","66.16","3.15","56.65","77.00","86.00","-","Steel-Producers         ",
"77","ORIANA","Oriana Power Ltd","2490.00","-42.80","-1.69","78","84","97","B+","53","5146.40","168787","67786","-16.55","730.43","-8.50","19.27","43.49","89.00","73.00","2023-08-11","Energy-Solar            ",
"78","504746","Indian Link Chain Mfs.","206.00","0.00","0.00","77","77","56","A","46","10.30","13","62","-5.09","N/A","0.00","N/A","N/A","65.00","51.00","-","Financial Svcs-Specialty",
"79","HCG","Healthcare Global Ents.","469.00","-1.75","-0.37","77","61","68","A-","45","6559.81","147865","315277","-9.72","49.92","-65.01","10.35","24.53","86.00","77.00","-","Medical-Hospitals       ",
"80","LUPIN","Lupin (Nse)","2097.20","-14.30","-0.68","77","57","68","B+","43","96325.57","2339936","1115743","-9.29","83.04","210.06","-4.11","16.28","41.00","65.00","-","Medical-Generic Drugs   ",
"81","ALICON","Alicon Castalloy","1286.00","-22.00","-1.68","77","98","69","C","72","2127.07","32050","24922","-16.60","68.65","-59.59","-3.24","15.63","40.00","60.00","-","Auto/Truck-Original Eqp ",
"82","URBAN","Urban Enviro Waste Mgmt Ltd","516.00","0.00","0.00","77","96","75","A","21","223.43","8830","17112","-10.26","94.39","-76.62","15.08","32.22","83.00","83.00","2023-06-22","Pollution Control       ",
"83","501148","Dalal Street Invs.","683.40","13.40","2.00","77","31","80","A+","62","21.11","78","114","2.00","N/A","36.84","N/A","N/A","92.00","86.00","-","Finance-Investment Mgmt ",
"84","NEWGEN","Newgen Software Techs","1253.35","-37.25","-2.89","77","93","81","B-","34","18106.09","541772","432259","-19.03","123.97","-80.95","4.57","31.43","79.00","78.00","2018-01-29","Comp Sftwr-Spec Enterprs",
"85","UNIVASTU","Univastu India","239.00","-1.06","-0.44","77","81","82","A-","92","272.83","16573","69343","-13.43","144.96","-70.14","10.79","31.80","80.00","75.00","-","Bldg-Heavy Construction ",
"86","PITTIENG","Pitti Engineering","1324.90","-19.60","-1.46","77","94","82","B+","79","4768.27","79495","60001","-9.10","115.81","-11.12","2.68","32.08","66.00","75.00","-","Electrical-Power/Equipmt",
"87","MASTER","Master Components Ltd","309.00","0.00","0.00","77","97","84","A","9","123.60","525","1700","-18.68","137.69","-70.59","-3.18","49.32","41.00","73.00","2023-09-29","Chemicals-Plastics      ",
"88","508905","Smifs Capital Markets","100.60","4.45","4.63","77","79","87","A","69","53.70","3166","31467","0.76","120.48","-39.93","14.66","47.69","93.00","91.00","-","Finance-Invest Bnk/Bkrs ",
"89","AMIORG","Ami Organics","2043.30","-21.10","-1.02","77","66","87","A+","67","8450.41","753483","368758","-4.07","105.53","-56.75","26.36","56.31","95.00","91.00","2021-09-14","Chemicals-Specialty     ",
"90","GANESHHOUC","Ganesh Housing Corp.","1110.00","-31.60","-2.77","77","93","88","A","110","9519.46","239403","215678","-7.11","214.84","-40.28","25.82","34.42","92.00","81.00","-","Real Estate Dvlpmt/Ops  ",
"91","531067","Contil India","270.60","-5.50","-1.99","77","98","88","A+","46","85.42","1710","6320","-18.17","162.95","-65.25","12.74","56.40","89.00","90.00","-","Financial Svcs-Specialty",
"92","522195","Frontier Springs","2137.70","41.90","2.00","77","85","88","B+","129","825.54","8596","4021","-11.36","171.32","-49.61","0.24","33.19","65.00","80.00","-","Steel-Specialty Alloys  ",
"93","505299","KPT Industries","1240.00","-1.30","-0.10","77","93","88","B-","123","422.04","3417","2756","-8.82","193.94","-59.62","5.31","42.70","78.00","83.00","-","Machinery-Tools & Rel   ",
"94","TIMETECHNO","Time Technoplast","404.25","-12.75","-3.06","77","84","89","A+","9","9462.94","506637","1253276","-14.72","160.63","-46.56","1.60","35.45","64.00","77.00","-","Chemicals-Plastics      ",
"95","543244","Shine Fashions (India)","350.10","1.75","0.50","77","98","89","B+","85","97.47","462","1320","-18.17","231.76","-62.12","1.95","96.26","53.00","86.00","2020-11-02","Apparel-Clothing Mfg    ",
"96","SUPRIYA","Supriya Lifescience","652.00","-8.00","-1.21","77","69","90","A+","60","5311.88","279890","429279","-5.49","175.23","-32.22","12.20","52.17","89.00","89.00","2021-12-28","Medical-Supplies        ",
"97","RSSOFTWARE","Rs Software (India)","235.50","-9.21","-3.76","77","72","90","D+","39","629.10","17277","73361","-35.86","347.78","-33.42","-9.91","6.63","5.00","31.00","-","Computer Sftwr-Desktop  ",
"98","BASF","Basf India (Nse)","8125.05","-203.95","-2.45","77","80","91","A-","67","36052.91","354593","43642","-7.14","216.81","-65.31","12.11","60.92","87.00","90.00","-","Chemicals-Specialty     ",
"99","543931","Veefin Solutions Ltd","653.00","-0.95","-0.15","77","73","92","A","22","1476.16","67112","102775","-13.38","251.68","-69.84","0.64","50.82","72.00","91.00","2023-07-05","Computer Sftwr-Financial",
"100","SMSLIFE","Sms Lifesciences India","1321.00","-33.65","-2.48","77","73","92","B+","40","409.51","2259","1710","-24.50","178.13","-46.43","-8.86","43.74","47.00","85.00","-","Medical-Diversified     ",
"101","JSWHL","Jsw Holdings","15550.00","2503.50","19.19","77","81","94","A","69","14481.61","282295","18154","17.36","192.33","1628.51","47.43","80.39","97.00","95.00","-","Finance-Invest Bnk/Bkrs ",
"102","IIFLSEC","Iifl Securities","371.90","-21.45","-5.45","77","94","95","A-","69","12163.44","558312","1501241","-17.16","266.42","-45.49","10.45","78.73","92.00","95.00","-","Finance-Invest Bnk/Bkrs ",
"103","507944","Bajaj Steel Industries","3438.20","-17.00","-0.49","77","93","95","A-","80","1796.70","51604","15009","-7.67","235.26","41.32","19.88","94.55","95.00","96.00","-","Machinery-Constr/Mining ",
"104","SIMPLEXINF","Simplex Infr. (Nse)","278.20","-8.85","-3.08","77","49","96","A+","92","1640.29","62885","226043","-9.63","334.27","-74.26","26.00","92.56","96.00","95.00","-","Bldg-Heavy Construction ",
"105","531525","Ace Software Exports","490.00","4.00","0.82","77","64","99","A+","68","311.04","6945","14173","-3.92","2214.29","-13.22","23.57","104.31","92.00","95.00","-","Computer-Tech Services  ",
"106","APOLLOHOSP","Apollo Hosps.Enterprise","7410.00","-14.85","-0.20","76","94","63","B+","45","106758.21","2662509","359313","-0.99","44.96","187.35","6.08","14.87","73.00","69.00","-","Medical-Hospitals       ",
"107","TORNTPOWER","Torrent Power","1701.00","-55.05","-3.13","76","72","76","A","97","84398.75","1615038","949464","-16.49","138.03","-53.69","-4.30","15.73","29.00","57.00","-","Utility-Electric Power  ",
"108","NATCOPHARM","Natco Pharma","1408.20","-23.35","-1.63","76","85","76","B","40","25640.49","1011058","717979","-14.08","96.34","-62.27","-1.04","21.23","54.00","68.00","-","Medical-Diversified     ",
"109","ARTEMISMED","Artemis Medicare Services","280.90","-5.95","-2.07","76","94","77","A","45","3947.11","54245","193112","-7.81","103.01","-17.04","2.95","34.16","67.00","81.00","2017-07-20","Medical-Hospitals       ",
"110","BEL","Bharat Electronics","297.00","-3.35","-1.12","76","88","77","B+","84","219549.21","7354524","24762707","-12.78","119.15","-7.40","5.21","20.42","65.00","53.00","-","Aerospace/Defense       ",
"111","PROV","Proventus Agrocom Ltd","1720.00","-23.00","-1.32","76","98","79","B+","117","598.72","1617","940","-8.99","91.96","-48.94","5.25","43.92","75.00","87.00","2023-06-05","Agricultural Operations ",
"112","543787","Macfos","837.00","-2.00","-0.24","76","98","80","C","50","790.09","9466","11310","-14.50","117.92","2.12","2.44","28.50","64.00","70.00","2023-03-01","Retail-Internet         ",
"113","509597","Hardcastle & Waud","1100.00","20.00","1.85","76","97","80","C-","67","73.33","268","244","-18.80","N/A","27.87","N/A","N/A","72.00","76.00","-","Chemicals-Specialty     ",
"114","TEGA","Tega Industries","2172.30","-17.00","-0.78","76","88","83","A","80","14566.51","104388","48054","-6.72","127.12","14.19","17.89","39.41","88.00","82.00","2021-12-13","Machinery-Constr/Mining ",
"115","537750","Kiran Vyapar","281.50","7.80","2.85","76","87","83","B-","46","746.76","9764","34684","-8.40","98.33","-4.93","18.92","42.44","92.00","88.00","-","Financial Svcs-Specialty",
"116","FOCE","Foce India","1600.10","0.00","0.00","76","99","88","A","91","1104.55","2000","1250","-11.11","128.59","0.00","-1.00","47.79","67.00","85.00","2021-12-28","Retail/Whlsle-Jewelry   ",
"117","544001","Sunita Tools Ltd","589.95","28.05","4.99","76","99","89","B-","173","316.07","8702","14750","-37.24","262.52","77.97","-2.14","17.70","32.00","52.00","2023-10-11","Elec-Scientific/Msrng   ",
"118","SHARDACROP","Sharda Cropchem","814.70","0.00","0.00","76","45","90","A+","38","7350.22","307435","377360","-1.00","156.15","117.16","35.35","73.72","95.00","94.00","-","Chemicals-Agricultural  ",
"119","DYCL","Dynamic Cables","832.95","-67.05","-7.45","76","87","90","A+","31","2180.61","151895","182358","-10.91","166.63","-6.05","49.83","72.23","97.00","93.00","2017-12-14","Telecom-Fiber Optics    ",
"120","531215","R T S Power Corporation","373.40","-9.30","-2.43","76","46","91","A","79","350.90","11041","29570","-2.43","185.49","176.17","27.59","68.69","95.00","93.00","-","Electrical-Power/Equipmt",
"121","ANANTRAJ","Anant Raj","733.00","-15.10","-2.02","76","93","92","A-","110","25576.87","1099890","1500532","-7.94","204.42","-71.12","7.73","57.20","85.00","90.00","-","Real Estate Dvlpmt/Ops  ",
"122","GRWRHITECH","Garware Hi-Tech Films","3985.15","-78.45","-1.93","76","93","93","A","67","9440.56","354921","89061","-7.64","214.79","-63.87","12.21","66.54","88.00","93.00","-","Chemicals-Specialty     ",
"123","543928","Cosmic Crf Ltd","1505.00","42.00","2.87","76","68","93","B+","47","1199.37","25928","17228","-31.90","431.90","116.51","-9.90","9.38","7.00","35.00","2023-06-30","Transportation-Equip Mfg",
"124","531398","Sce.Ntfd.& Herbal Spp.","248.50","4.85","1.99","76","48","94","A-","43","156.84","1450","5833","-7.88","212.37","9.03","10.07","71.94","83.00","95.00","-","Medical-Generic Drugs   ",
"125","NPST","Network People Services Technologies","3363.00","107.25","3.29","76","99","95","B","22","6312.90","119777","35616","-5.98","393.30","-24.05","12.66","67.39","84.00","92.00","2021-08-10","Computer Sftwr-Financial",
"126","543971","Bondada Engineering Ltd","623.00","21.70","3.61","76","72","97","B-","29","6494.64","144760","232359","-17.37","728.24","130.25","2.37","46.26","66.00","77.00","2023-08-30","Telecom-Cable/Satl Eqp  ",
"127","BHARATRAS","Bharat Rasayan","11499.85","-431.60","-3.62","75","86","63","B+","38","4957.52","99807","8679","-19.49","43.19","-66.47","0.22","13.36","54.00","55.00","-","Chemicals-Agricultural  ",
"128","RAMCOSYS","Ramco Systems (Nse)","422.40","-4.90","-1.15","75","36","67","B","39","1586.52","35389","83780","-7.16","64.03","-40.52","5.50","19.91","74.00","70.00","-","Computer Sftwr-Desktop  ",
"129","SUMICHEM","Sumitomo Chemical India","547.50","-16.85","-2.99","75","80","70","A+","38","28169.31","511295","933873","-12.86","67.91","-50.74","2.35","21.66","63.00","66.00","-","Chemicals-Agricultural  ",
"130","ASKAUTOLTD","Ask Automotive Ltd","444.50","-7.80","-1.72","75","97","71","A-","158","8916.78","181437","408183","-8.41","88.38","-31.74","3.56","26.66","71.00","74.00","2023-11-15","Auto Manufacturers      ",
"131","IGARASHI","Igarashi Motors India","752.35","-34.40","-4.37","75","46","73","A","72","2476.30","95918","127491","-7.91","95.71","30.05","14.56","41.04","85.00","85.00","-","Auto/Truck-Original Eqp ",
"132","513353","Cochin Minerals & Rutile","398.40","6.50","1.66","75","34","75","B+","67","306.86","8368","21005","-0.38","63.97","220.25","19.76","30.04","90.00","82.00","-","Chemicals-Specialty     ",
